"country","variant","count","total","collection_date","collection_date_num","DATE_NUM","prop","continent"
"Turkey","Omicron (BA.5)",0,972,2022-01-17,19009,19009,0,"Europe"
"Turkey","Omicron (BA.5)",0,833,2022-01-24,19016,19016,0,"Europe"
"Turkey","Omicron (BA.5)",0,285,2022-01-31,19023,19023,0,"Europe"
"Turkey","Omicron (BA.5)",0,277,2022-02-07,19030,19030,0,"Europe"
"Turkey","Omicron (BA.5)",0,1332,2022-02-14,19037,19037,0,"Europe"
"Turkey","Omicron (BA.5)",0,1024,2022-02-21,19044,19044,0,"Europe"
"Turkey","Omicron (BA.5)",0,584,2022-02-28,19051,19051,0,"Europe"
"Turkey","Omicron (BA.5)",0,1211,2022-03-07,19058,19058,0,"Europe"
"Turkey","Omicron (BA.5)",0,47,2022-03-14,19065,19065,0,"Europe"
"Turkey","Omicron (BA.5)",0,13,2022-03-21,19072,19072,0,"Europe"
"Turkey","Omicron (BA.5)",0,470,2022-03-28,19079,19079,0,"Europe"
"Turkey","Omicron (BA.5)",1,912,2022-04-04,19086,19086,0.00109649122807018,"Europe"
"Turkey","Omicron (BA.5)",0,130,2022-04-11,19093,19093,0,"Europe"
"Turkey","Omicron (BA.5)",2,564,2022-04-18,19100,19100,0.00354609929078014,"Europe"
"Turkey","Omicron (BA.5)",0,206,2022-04-25,19107,19107,0,"Europe"
"Turkey","Omicron (BA.5)",0,8,2022-05-02,19114,19114,0,"Europe"
"Turkey","Omicron (BA.5)",0,254,2022-05-09,19121,19121,0,"Europe"
"Turkey","Omicron (BA.5)",2,205,2022-05-16,19128,19128,0.00975609756097561,"Europe"
"Turkey","Omicron (BA.5)",4,374,2022-05-23,19135,19135,0.0106951871657754,"Europe"
"Turkey","Omicron (BA.5)",7,110,2022-05-30,19142,19142,0.0636363636363636,"Europe"
"Turkey","Omicron (BA.5)",20,206,2022-06-06,19149,19149,0.0970873786407767,"Europe"
"Turkey","Omicron (BA.5)",41,162,2022-06-13,19156,19156,0.253086419753086,"Europe"
"Turkey","Omicron (BA.5)",119,472,2022-06-20,19163,19163,0.252118644067797,"Europe"
"Turkey","Omicron (BA.5)",144,537,2022-06-27,19170,19170,0.268156424581006,"Europe"
"Turkey","Omicron (BA.5)",13,67,2022-07-04,19177,19177,0.194029850746269,"Europe"
"United Kingdom","Omicron (BA.5)",0,984,2020-06-01,18414,18414,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,2565,2020-06-08,18421,18421,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,2052,2020-06-15,18428,18428,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,1006,2020-06-22,18435,18435,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,1225,2020-06-29,18442,18442,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,180,2020-07-06,18449,18449,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,879,2020-07-13,18456,18456,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,611,2020-07-20,18463,18463,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,562,2020-07-27,18470,18470,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,923,2020-08-03,18477,18477,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,1385,2020-08-10,18484,18484,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,1729,2020-08-17,18491,18491,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,2376,2020-08-24,18498,18498,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,2250,2020-08-31,18505,18505,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,3471,2020-09-07,18512,18512,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,3802,2020-09-14,18519,18519,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,5938,2020-09-21,18526,18526,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,4607,2020-09-28,18533,18533,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,6921,2020-10-05,18540,18540,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,6876,2020-10-12,18547,18547,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,9194,2020-10-19,18554,18554,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,7378,2020-10-26,18561,18561,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,10490,2020-11-02,18568,18568,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,10768,2020-11-09,18575,18575,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,7234,2020-11-16,18582,18582,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,4383,2020-11-23,18589,18589,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,4307,2020-11-30,18596,18596,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,9278,2020-12-07,18603,18603,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,12072,2020-12-14,18610,18610,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,7920,2020-12-21,18617,18617,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,10829,2020-12-28,18624,18624,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,13894,2021-01-04,18631,18631,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,16957,2021-01-11,18638,18638,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,15351,2021-01-18,18645,18645,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,21560,2021-01-25,18652,18652,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,12703,2021-02-01,18659,18659,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,15837,2021-02-08,18666,18666,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,17666,2021-02-15,18673,18673,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,16436,2021-02-22,18680,18680,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,14383,2021-03-01,18687,18687,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,18292,2021-03-08,18694,18694,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,17039,2021-03-15,18701,18701,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,17487,2021-03-22,18708,18708,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,12782,2021-03-29,18715,18715,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,8593,2021-04-05,18722,18722,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,8120,2021-04-12,18729,18729,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,8123,2021-04-19,18736,18736,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,7622,2021-04-26,18743,18743,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,7665,2021-05-03,18750,18750,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,8119,2021-05-10,18757,18757,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,10591,2021-05-17,18764,18764,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,14842,2021-05-24,18771,18771,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,22910,2021-05-31,18778,18778,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,21088,2021-06-07,18785,18785,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,19050,2021-06-14,18792,18792,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,26605,2021-06-21,18799,18799,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,32446,2021-06-28,18806,18806,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,27013,2021-07-05,18813,18813,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,23986,2021-07-12,18820,18820,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,34447,2021-07-19,18827,18827,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,32097,2021-07-26,18834,18834,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,31997,2021-08-02,18841,18841,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,31185,2021-08-09,18848,18848,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,36170,2021-08-16,18855,18855,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,39341,2021-08-23,18862,18862,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,40093,2021-08-30,18869,18869,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,39745,2021-09-06,18876,18876,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,39615,2021-09-13,18883,18883,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,38451,2021-09-20,18890,18890,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,38318,2021-09-27,18897,18897,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,40877,2021-10-04,18904,18904,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,37270,2021-10-11,18911,18911,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,42816,2021-10-18,18918,18918,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,45394,2021-10-25,18925,18925,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,45778,2021-11-01,18932,18932,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,53269,2021-11-08,18939,18939,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,54132,2021-11-15,18946,18946,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,59728,2021-11-22,18953,18953,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,64026,2021-11-29,18960,18960,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,65618,2021-12-06,18967,18967,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,70554,2021-12-13,18974,18974,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,53949,2021-12-20,18981,18981,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,74412,2021-12-27,18988,18988,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,80531,2022-01-03,18995,18995,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,68615,2022-01-10,19002,19002,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,72600,2022-01-17,19009,19009,0,"Europe"
"United Kingdom","Omicron (BA.5)",0,66069,2022-01-24,19016,19016,0,"Europe"
"United Kingdom","Omicron (BA.5)",1,77750,2022-01-31,19023,19023,1.28617363344051e-05,"Europe"
"United Kingdom","Omicron (BA.5)",2,74968,2022-02-07,19030,19030,2.66780493010351e-05,"Europe"
"United Kingdom","Omicron (BA.5)",2,74992,2022-02-14,19037,19037,2.66695114145509e-05,"Europe"
"United Kingdom","Omicron (BA.5)",1,58833,2022-02-21,19044,19044,1.69972634405861e-05,"Europe"
"United Kingdom","Omicron (BA.5)",1,63259,2022-02-28,19051,19051,1.58080273162712e-05,"Europe"
"United Kingdom","Omicron (BA.5)",3,75908,2022-03-07,19058,19058,3.95215260578595e-05,"Europe"
"United Kingdom","Omicron (BA.5)",1,76451,2022-03-14,19065,19065,1.30802736393245e-05,"Europe"
"United Kingdom","Omicron (BA.5)",2,68969,2022-03-21,19072,19072,2.89985355739535e-05,"Europe"
"United Kingdom","Omicron (BA.5)",3,30671,2022-03-28,19079,19079,9.78122656581135e-05,"Europe"
"United Kingdom","Omicron (BA.5)",1,20247,2022-04-04,19086,19086,4.93900330913222e-05,"Europe"
"United Kingdom","Omicron (BA.5)",4,19906,2022-04-11,19093,19093,0.000200944438862654,"Europe"
"United Kingdom","Omicron (BA.5)",4,17659,2022-04-18,19100,19100,0.000226513392604338,"Europe"
"United Kingdom","Omicron (BA.5)",9,12637,2022-04-25,19107,19107,0.000712194349924824,"Europe"
"United Kingdom","Omicron (BA.5)",21,6883,2022-05-02,19114,19114,0.00305099520557896,"Europe"
"United Kingdom","Omicron (BA.5)",48,5636,2022-05-09,19121,19121,0.0085166784953868,"Europe"
"United Kingdom","Omicron (BA.5)",143,4164,2022-05-16,19128,19128,0.0343419788664745,"Europe"
"United Kingdom","Omicron (BA.5)",225,3322,2022-05-23,19135,19135,0.067730282962071,"Europe"
"United Kingdom","Omicron (BA.5)",540,3843,2022-05-30,19142,19142,0.140515222482436,"Europe"
"United Kingdom","Omicron (BA.5)",1456,6491,2022-06-06,19149,19149,0.22431058388538,"Europe"
"United Kingdom","Omicron (BA.5)",2168,7425,2022-06-13,19156,19156,0.291986531986532,"Europe"
"United Kingdom","Omicron (BA.5)",3718,10148,2022-06-20,19163,19163,0.366377611351991,"Europe"
"United Kingdom","Omicron (BA.5)",4860,12131,2022-06-27,19170,19170,0.400626494106009,"Europe"
"United Kingdom","Omicron (BA.5)",5060,11325,2022-07-04,19177,19177,0.446799116997793,"Europe"
"United Kingdom","Omicron (BA.5)",3271,7477,2022-07-11,19184,19184,0.437474923097499,"Europe"
"United Kingdom","Omicron (BA.5)",2828,6486,2022-07-18,19191,19191,0.436016034535924,"Europe"
"United Kingdom","Omicron (BA.5)",1902,4344,2022-07-25,19198,19198,0.437845303867403,"Europe"
"United Kingdom","Omicron (BA.5)",306,726,2022-08-01,19205,19205,0.421487603305785,"Europe"
"USA","Omicron (BA.5)",0,2478,2020-06-01,18414,18414,0,"North America"
"USA","Omicron (BA.5)",0,2753,2020-06-08,18421,18421,0,"North America"
"USA","Omicron (BA.5)",0,4055,2020-06-15,18428,18428,0,"North America"
"USA","Omicron (BA.5)",0,4292,2020-06-22,18435,18435,0,"North America"
"USA","Omicron (BA.5)",0,4522,2020-06-29,18442,18442,0,"North America"
"USA","Omicron (BA.5)",0,5918,2020-07-06,18449,18449,0,"North America"
"USA","Omicron (BA.5)",0,5284,2020-07-13,18456,18456,0,"North America"
"USA","Omicron (BA.5)",0,4464,2020-07-20,18463,18463,0,"North America"
"USA","Omicron (BA.5)",0,4133,2020-07-27,18470,18470,0,"North America"
"USA","Omicron (BA.5)",0,3691,2020-08-03,18477,18477,0,"North America"
"USA","Omicron (BA.5)",0,3360,2020-08-10,18484,18484,0,"North America"
"USA","Omicron (BA.5)",0,3198,2020-08-17,18491,18491,0,"North America"
"USA","Omicron (BA.5)",0,3597,2020-08-24,18498,18498,0,"North America"
"USA","Omicron (BA.5)",0,3022,2020-08-31,18505,18505,0,"North America"
"USA","Omicron (BA.5)",0,3043,2020-09-07,18512,18512,0,"North America"
"USA","Omicron (BA.5)",0,3947,2020-09-14,18519,18519,0,"North America"
"USA","Omicron (BA.5)",0,4192,2020-09-21,18526,18526,0,"North America"
"USA","Omicron (BA.5)",0,4086,2020-09-28,18533,18533,0,"North America"
"USA","Omicron (BA.5)",0,5910,2020-10-05,18540,18540,0,"North America"
"USA","Omicron (BA.5)",0,4654,2020-10-12,18547,18547,0,"North America"
"USA","Omicron (BA.5)",0,5396,2020-10-19,18554,18554,0,"North America"
"USA","Omicron (BA.5)",0,7136,2020-10-26,18561,18561,0,"North America"
"USA","Omicron (BA.5)",0,10213,2020-11-02,18568,18568,0,"North America"
"USA","Omicron (BA.5)",0,9043,2020-11-09,18575,18575,0,"North America"
"USA","Omicron (BA.5)",0,8076,2020-11-16,18582,18582,0,"North America"
"USA","Omicron (BA.5)",0,6036,2020-11-23,18589,18589,0,"North America"
"USA","Omicron (BA.5)",0,10111,2020-11-30,18596,18596,0,"North America"
"USA","Omicron (BA.5)",0,13007,2020-12-07,18603,18603,0,"North America"
"USA","Omicron (BA.5)",0,11966,2020-12-14,18610,18610,0,"North America"
"USA","Omicron (BA.5)",0,9422,2020-12-21,18617,18617,0,"North America"
"USA","Omicron (BA.5)",0,12775,2020-12-28,18624,18624,0,"North America"
"USA","Omicron (BA.5)",0,20712,2021-01-04,18631,18631,0,"North America"
"USA","Omicron (BA.5)",0,21830,2021-01-11,18638,18638,0,"North America"
"USA","Omicron (BA.5)",0,18889,2021-01-18,18645,18645,0,"North America"
"USA","Omicron (BA.5)",0,17849,2021-01-25,18652,18652,0,"North America"
"USA","Omicron (BA.5)",0,20623,2021-02-01,18659,18659,0,"North America"
"USA","Omicron (BA.5)",0,21545,2021-02-08,18666,18666,0,"North America"
"USA","Omicron (BA.5)",0,17619,2021-02-15,18673,18673,0,"North America"
"USA","Omicron (BA.5)",0,19526,2021-02-22,18680,18680,0,"North America"
"USA","Omicron (BA.5)",0,22078,2021-03-01,18687,18687,0,"North America"
"USA","Omicron (BA.5)",0,24532,2021-03-08,18694,18694,0,"North America"
"USA","Omicron (BA.5)",0,29327,2021-03-15,18701,18701,0,"North America"
"USA","Omicron (BA.5)",0,32995,2021-03-22,18708,18708,0,"North America"
"USA","Omicron (BA.5)",0,38210,2021-03-29,18715,18715,0,"North America"
"USA","Omicron (BA.5)",0,42050,2021-04-05,18722,18722,0,"North America"
"USA","Omicron (BA.5)",0,40629,2021-04-12,18729,18729,0,"North America"
"USA","Omicron (BA.5)",0,35317,2021-04-19,18736,18736,0,"North America"
"USA","Omicron (BA.5)",0,35344,2021-04-26,18743,18743,0,"North America"
"USA","Omicron (BA.5)",0,30187,2021-05-03,18750,18750,0,"North America"
"USA","Omicron (BA.5)",0,23013,2021-05-10,18757,18757,0,"North America"
"USA","Omicron (BA.5)",0,18153,2021-05-17,18764,18764,0,"North America"
"USA","Omicron (BA.5)",0,12575,2021-05-24,18771,18771,0,"North America"
"USA","Omicron (BA.5)",0,10062,2021-05-31,18778,18778,0,"North America"
"USA","Omicron (BA.5)",0,11086,2021-06-07,18785,18785,0,"North America"
"USA","Omicron (BA.5)",0,11038,2021-06-14,18792,18792,0,"North America"
"USA","Omicron (BA.5)",0,12866,2021-06-21,18799,18799,0,"North America"
"USA","Omicron (BA.5)",0,15310,2021-06-28,18806,18806,0,"North America"
"USA","Omicron (BA.5)",0,25357,2021-07-05,18813,18813,0,"North America"
"USA","Omicron (BA.5)",0,36121,2021-07-12,18820,18820,0,"North America"
"USA","Omicron (BA.5)",0,53937,2021-07-19,18827,18827,0,"North America"
"USA","Omicron (BA.5)",0,72413,2021-07-26,18834,18834,0,"North America"
"USA","Omicron (BA.5)",0,81008,2021-08-02,18841,18841,0,"North America"
"USA","Omicron (BA.5)",0,68772,2021-08-09,18848,18848,0,"North America"
"USA","Omicron (BA.5)",0,66930,2021-08-16,18855,18855,0,"North America"
"USA","Omicron (BA.5)",0,68468,2021-08-23,18862,18862,0,"North America"
"USA","Omicron (BA.5)",0,74070,2021-08-30,18869,18869,0,"North America"
"USA","Omicron (BA.5)",0,74002,2021-09-06,18876,18876,0,"North America"
"USA","Omicron (BA.5)",0,67155,2021-09-13,18883,18883,0,"North America"
"USA","Omicron (BA.5)",0,58569,2021-09-20,18890,18890,0,"North America"
"USA","Omicron (BA.5)",0,58827,2021-09-27,18897,18897,0,"North America"
"USA","Omicron (BA.5)",0,60046,2021-10-04,18904,18904,0,"North America"
"USA","Omicron (BA.5)",0,53419,2021-10-11,18911,18911,0,"North America"
"USA","Omicron (BA.5)",0,54794,2021-10-18,18918,18918,0,"North America"
"USA","Omicron (BA.5)",0,56218,2021-10-25,18925,18925,0,"North America"
"USA","Omicron (BA.5)",0,60848,2021-11-01,18932,18932,0,"North America"
"USA","Omicron (BA.5)",0,63442,2021-11-08,18939,18939,0,"North America"
"USA","Omicron (BA.5)",0,60496,2021-11-15,18946,18946,0,"North America"
"USA","Omicron (BA.5)",0,48891,2021-11-22,18953,18953,0,"North America"
"USA","Omicron (BA.5)",0,68343,2021-11-29,18960,18960,0,"North America"
"USA","Omicron (BA.5)",0,63633,2021-12-06,18967,18967,0,"North America"
"USA","Omicron (BA.5)",0,75484,2021-12-13,18974,18974,0,"North America"
"USA","Omicron (BA.5)",0,85067,2021-12-20,18981,18981,0,"North America"
"USA","Omicron (BA.5)",0,105994,2021-12-27,18988,18988,0,"North America"
"USA","Omicron (BA.5)",0,116416,2022-01-03,18995,18995,0,"North America"
"USA","Omicron (BA.5)",0,102886,2022-01-10,19002,19002,0,"North America"
"USA","Omicron (BA.5)",0,98853,2022-01-17,19009,19009,0,"North America"
"USA","Omicron (BA.5)",0,86405,2022-01-24,19016,19016,0,"North America"
"USA","Omicron (BA.5)",0,78868,2022-01-31,19023,19023,0,"North America"
"USA","Omicron (BA.5)",0,71428,2022-02-07,19030,19030,0,"North America"
"USA","Omicron (BA.5)",0,49036,2022-02-14,19037,19037,0,"North America"
"USA","Omicron (BA.5)",4,34096,2022-02-21,19044,19044,0.00011731581417175,"North America"
"USA","Omicron (BA.5)",0,22163,2022-02-28,19051,19051,0,"North America"
"USA","Omicron (BA.5)",0,17535,2022-03-07,19058,19058,0,"North America"
"USA","Omicron (BA.5)",1,17414,2022-03-14,19065,19065,5.74250602963133e-05,"North America"
"USA","Omicron (BA.5)",1,19873,2022-03-21,19072,19072,5.03195290092085e-05,"North America"
"USA","Omicron (BA.5)",4,22116,2022-03-28,19079,19079,0.000180864532465184,"North America"
"USA","Omicron (BA.5)",2,28562,2022-04-04,19086,19086,7.00231076255164e-05,"North America"
"USA","Omicron (BA.5)",4,27619,2022-04-11,19093,19093,0.000144827835910062,"North America"
"USA","Omicron (BA.5)",15,31824,2022-04-18,19100,19100,0.000471342383107089,"North America"
"USA","Omicron (BA.5)",54,32040,2022-04-25,19107,19107,0.00168539325842697,"North America"
"USA","Omicron (BA.5)",139,38250,2022-05-02,19114,19114,0.00363398692810458,"North America"
"USA","Omicron (BA.5)",353,41842,2022-05-09,19121,19121,0.00843649921131877,"North America"
"USA","Omicron (BA.5)",737,40399,2022-05-16,19128,19128,0.0182430258174707,"North America"
"USA","Omicron (BA.5)",1469,40969,2022-05-23,19135,19135,0.0358563792135517,"North America"
"USA","Omicron (BA.5)",2654,37599,2022-05-30,19142,19142,0.0705869836963749,"North America"
"USA","Omicron (BA.5)",4907,39305,2022-06-06,19149,19149,0.124844167408727,"North America"
"USA","Omicron (BA.5)",6307,32604,2022-06-13,19156,19156,0.193442522389891,"North America"
"USA","Omicron (BA.5)",8797,32447,2022-06-20,19163,19163,0.271119055690819,"North America"
"USA","Omicron (BA.5)",10393,32539,2022-06-27,19170,19170,0.319401333784074,"North America"
"USA","Omicron (BA.5)",12408,33548,2022-07-04,19177,19177,0.369858113747466,"North America"
"USA","Omicron (BA.5)",12707,32282,2022-07-11,19184,19184,0.393624930301716,"North America"
"USA","Omicron (BA.5)",8002,19477,2022-07-18,19191,19191,0.410843559069672,"North America"
"USA","Omicron (BA.5)",3022,6880,2022-07-25,19198,19198,0.439244186046512,"North America"
"USA","Omicron (BA.5)",219,471,2022-08-01,19205,19205,0.464968152866242,"North America"
"Australia","Omicron (BA.5.2)",0,20,2020-06-01,18414,18414,0,"Oceania"
"Australia","Omicron (BA.5.2)",0,76,2020-06-08,18421,18421,0,"Oceania"
"Australia","Omicron (BA.5.2)",0,102,2020-06-15,18428,18428,0,"Oceania"
"Australia","Omicron (BA.5.2)",0,285,2020-06-22,18435,18435,0,"Oceania"
"Australia","Omicron (BA.5.2)",0,545,2020-06-29,18442,18442,0,"Oceania"
"Australia","Omicron (BA.5.2)",0,1061,2020-07-06,18449,18449,0,"Oceania"
"Australia","Omicron (BA.5.2)",0,1745,2020-07-13,18456,18456,0,"Oceania"
"Australia","Omicron (BA.5.2)",0,2101,2020-07-20,18463,18463,0,"Oceania"
"Australia","Omicron (BA.5.2)",0,2231,2020-07-27,18470,18470,0,"Oceania"
"Australia","Omicron (BA.5.2)",0,1719,2020-08-03,18477,18477,0,"Oceania"
"Australia","Omicron (BA.5.2)",0,1193,2020-08-10,18484,18484,0,"Oceania"
"Australia","Omicron (BA.5.2)",0,1196,2020-08-17,18491,18491,0,"Oceania"
"Australia","Omicron (BA.5.2)",0,700,2020-08-24,18498,18498,0,"Oceania"
"Australia","Omicron (BA.5.2)",0,454,2020-08-31,18505,18505,0,"Oceania"
"Australia","Omicron (BA.5.2)",0,282,2020-09-07,18512,18512,0,"Oceania"
"Australia","Omicron (BA.5.2)",0,208,2020-09-14,18519,18519,0,"Oceania"
"Australia","Omicron (BA.5.2)",0,98,2020-09-21,18526,18526,0,"Oceania"
"Australia","Omicron (BA.5.2)",0,70,2020-09-28,18533,18533,0,"Oceania"
"Australia","Omicron (BA.5.2)",0,102,2020-10-05,18540,18540,0,"Oceania"
"Australia","Omicron (BA.5.2)",0,67,2020-10-12,18547,18547,0,"Oceania"
"Australia","Omicron (BA.5.2)",0,60,2020-10-19,18554,18554,0,"Oceania"
"Australia","Omicron (BA.5.2)",0,35,2020-10-26,18561,18561,0,"Oceania"
"Australia","Omicron (BA.5.2)",0,28,2020-11-02,18568,18568,0,"Oceania"
"Australia","Omicron (BA.5.2)",0,25,2020-11-09,18575,18575,0,"Oceania"
"Australia","Omicron (BA.5.2)",0,38,2020-11-16,18582,18582,0,"Oceania"
"Australia","Omicron (BA.5.2)",0,20,2020-11-23,18589,18589,0,"Oceania"
"Australia","Omicron (BA.5.2)",0,27,2020-11-30,18596,18596,0,"Oceania"
"Australia","Omicron (BA.5.2)",0,30,2020-12-07,18603,18603,0,"Oceania"
"Australia","Omicron (BA.5.2)",0,113,2020-12-14,18610,18610,0,"Oceania"
"Australia","Omicron (BA.5.2)",0,69,2020-12-21,18617,18617,0,"Oceania"
"Australia","Omicron (BA.5.2)",0,136,2020-12-28,18624,18624,0,"Oceania"
"Australia","Omicron (BA.5.2)",0,71,2021-01-04,18631,18631,0,"Oceania"
"Australia","Omicron (BA.5.2)",0,55,2021-01-11,18638,18638,0,"Oceania"
"Australia","Omicron (BA.5.2)",0,42,2021-01-18,18645,18645,0,"Oceania"
"Australia","Omicron (BA.5.2)",0,23,2021-01-25,18652,18652,0,"Oceania"
"Australia","Omicron (BA.5.2)",0,27,2021-02-01,18659,18659,0,"Oceania"
"Australia","Omicron (BA.5.2)",0,52,2021-02-08,18666,18666,0,"Oceania"
"Australia","Omicron (BA.5.2)",0,26,2021-02-15,18673,18673,0,"Oceania"
"Australia","Omicron (BA.5.2)",0,30,2021-02-22,18680,18680,0,"Oceania"
"Australia","Omicron (BA.5.2)",0,41,2021-03-01,18687,18687,0,"Oceania"
"Australia","Omicron (BA.5.2)",0,66,2021-03-08,18694,18694,0,"Oceania"
"Australia","Omicron (BA.5.2)",0,56,2021-03-15,18701,18701,0,"Oceania"
"Australia","Omicron (BA.5.2)",0,57,2021-03-22,18708,18708,0,"Oceania"
"Australia","Omicron (BA.5.2)",0,66,2021-03-29,18715,18715,0,"Oceania"
"Australia","Omicron (BA.5.2)",0,47,2021-04-05,18722,18722,0,"Oceania"
"Australia","Omicron (BA.5.2)",0,110,2021-04-12,18729,18729,0,"Oceania"
"Australia","Omicron (BA.5.2)",0,129,2021-04-19,18736,18736,0,"Oceania"
"Australia","Omicron (BA.5.2)",0,78,2021-04-26,18743,18743,0,"Oceania"
"Australia","Omicron (BA.5.2)",0,73,2021-05-03,18750,18750,0,"Oceania"
"Australia","Omicron (BA.5.2)",0,42,2021-05-10,18757,18757,0,"Oceania"
"Australia","Omicron (BA.5.2)",0,20,2021-05-17,18764,18764,0,"Oceania"
"Australia","Omicron (BA.5.2)",0,85,2021-05-24,18771,18771,0,"Oceania"
"Australia","Omicron (BA.5.2)",0,69,2021-05-31,18778,18778,0,"Oceania"
"Australia","Omicron (BA.5.2)",0,69,2021-06-07,18785,18785,0,"Oceania"
"Australia","Omicron (BA.5.2)",0,67,2021-06-14,18792,18792,0,"Oceania"
"Australia","Omicron (BA.5.2)",0,187,2021-06-21,18799,18799,0,"Oceania"
"Australia","Omicron (BA.5.2)",0,284,2021-06-28,18806,18806,0,"Oceania"
"Australia","Omicron (BA.5.2)",0,484,2021-07-05,18813,18813,0,"Oceania"
"Australia","Omicron (BA.5.2)",0,770,2021-07-12,18820,18820,0,"Oceania"
"Australia","Omicron (BA.5.2)",0,973,2021-07-19,18827,18827,0,"Oceania"
"Australia","Omicron (BA.5.2)",0,1324,2021-07-26,18834,18834,0,"Oceania"
"Australia","Omicron (BA.5.2)",0,1426,2021-08-02,18841,18841,0,"Oceania"
"Australia","Omicron (BA.5.2)",0,1438,2021-08-09,18848,18848,0,"Oceania"
