"division","variant","count","total","collection_date","collection_date_num","prop","location","DATE_NUM"
"Haryana","Omicron (BA.5)",0,16,2021-11-08,18939,0,"Haryana",18939
"Haryana","Omicron (BA.5)",0,2,2021-11-15,18946,0,"Haryana",18946
"Haryana","Omicron (BA.5)",0,3,2021-11-22,18953,0,"Haryana",18953
"Haryana","Omicron (BA.5)",0,18,2021-11-29,18960,0,"Haryana",18960
"Haryana","Omicron (BA.5)",0,20,2021-12-06,18967,0,"Haryana",18967
"Haryana","Omicron (BA.5)",0,12,2021-12-13,18974,0,"Haryana",18974
"Haryana","Omicron (BA.5)",0,2,2021-12-20,18981,0,"Haryana",18981
"Haryana","Omicron (BA.5)",0,35,2021-12-27,18988,0,"Haryana",18988
"Haryana","Omicron (BA.5)",0,44,2022-01-03,18995,0,"Haryana",18995
"Haryana","Omicron (BA.5)",0,39,2022-01-10,19002,0,"Haryana",19002
"Haryana","Omicron (BA.5)",0,35,2022-01-17,19009,0,"Haryana",19009
"Haryana","Omicron (BA.5)",0,26,2022-01-24,19016,0,"Haryana",19016
"Haryana","Omicron (BA.5)",0,35,2022-01-31,19023,0,"Haryana",19023
"Haryana","Omicron (BA.5)",0,21,2022-02-07,19030,0,"Haryana",19030
"Haryana","Omicron (BA.5)",0,6,2022-02-14,19037,0,"Haryana",19037
"Haryana","Omicron (BA.5)",0,12,2022-02-21,19044,0,"Haryana",19044
"Haryana","Omicron (BA.5)",0,11,2022-02-28,19051,0,"Haryana",19051
"Haryana","Omicron (BA.5)",0,8,2022-03-07,19058,0,"Haryana",19058
"Haryana","Omicron (BA.5)",0,4,2022-03-14,19065,0,"Haryana",19065
"Haryana","Omicron (BA.5)",0,1,2022-03-21,19072,0,"Haryana",19072
"Haryana","Omicron (BA.5)",0,1,2022-03-28,19079,0,"Haryana",19079
"Haryana","Omicron (BA.5)",0,8,2022-04-04,19086,0,"Haryana",19086
"Haryana","Omicron (BA.5)",0,30,2022-04-11,19093,0,"Haryana",19093
"Haryana","Omicron (BA.5)",0,16,2022-04-18,19100,0,"Haryana",19100
"Haryana","Omicron (BA.5)",0,4,2022-04-25,19107,0,"Haryana",19107
"Haryana","Omicron (BA.5)",0,10,2022-05-02,19114,0,"Haryana",19114
"Haryana","Omicron (BA.5)",0,13,2022-05-09,19121,0,"Haryana",19121
"Haryana","Omicron (BA.5)",0,16,2022-05-16,19128,0,"Haryana",19128
"Haryana","Omicron (BA.5)",1,4,2022-05-23,19135,0.25,"Haryana",19135
"Haryana","Omicron (BA.5)",0,5,2022-05-30,19142,0,"Haryana",19142
"Haryana","Omicron (BA.5)",1,6,2022-06-06,19149,0.166666666666667,"Haryana",19149
"Haryana","Omicron (BA.5)",0,43,2022-06-13,19156,0,"Haryana",19156
"Haryana","Omicron (BA.5)",0,42,2022-06-20,19163,0,"Haryana",19163
"Haryana","Omicron (BA.5)",3,58,2022-06-27,19170,0.0517241379310345,"Haryana",19170
"Haryana","Omicron (BA.5)",0,18,2022-07-04,19177,0,"Haryana",19177
"Himachal Pradesh","Omicron (BA.5)",0,1,2020-07-06,18449,0,"Himachal Pradesh",18449
"Himachal Pradesh","Omicron (BA.5)",0,4,2020-08-10,18484,0,"Himachal Pradesh",18484
"Himachal Pradesh","Omicron (BA.5)",0,2,2020-10-12,18547,0,"Himachal Pradesh",18547
"Himachal Pradesh","Omicron (BA.5)",0,6,2020-11-09,18575,0,"Himachal Pradesh",18575
"Himachal Pradesh","Omicron (BA.5)",0,3,2020-11-16,18582,0,"Himachal Pradesh",18582
"Himachal Pradesh","Omicron (BA.5)",0,54,2020-11-23,18589,0,"Himachal Pradesh",18589
"Himachal Pradesh","Omicron (BA.5)",0,71,2020-11-30,18596,0,"Himachal Pradesh",18596
"Himachal Pradesh","Omicron (BA.5)",0,27,2020-12-07,18603,0,"Himachal Pradesh",18603
"Himachal Pradesh","Omicron (BA.5)",0,35,2020-12-14,18610,0,"Himachal Pradesh",18610
"Himachal Pradesh","Omicron (BA.5)",0,18,2020-12-21,18617,0,"Himachal Pradesh",18617
"Himachal Pradesh","Omicron (BA.5)",0,4,2020-12-28,18624,0,"Himachal Pradesh",18624
"Himachal Pradesh","Omicron (BA.5)",0,1,2021-01-04,18631,0,"Himachal Pradesh",18631
"Himachal Pradesh","Omicron (BA.5)",0,5,2021-01-11,18638,0,"Himachal Pradesh",18638
"Himachal Pradesh","Omicron (BA.5)",0,11,2021-01-18,18645,0,"Himachal Pradesh",18645
"Himachal Pradesh","Omicron (BA.5)",0,3,2021-01-25,18652,0,"Himachal Pradesh",18652
"Himachal Pradesh","Omicron (BA.5)",0,1,2021-02-01,18659,0,"Himachal Pradesh",18659
"Himachal Pradesh","Omicron (BA.5)",0,4,2021-02-08,18666,0,"Himachal Pradesh",18666
"Himachal Pradesh","Omicron (BA.5)",0,1,2021-02-15,18673,0,"Himachal Pradesh",18673
"Himachal Pradesh","Omicron (BA.5)",0,3,2021-02-22,18680,0,"Himachal Pradesh",18680
"Himachal Pradesh","Omicron (BA.5)",0,23,2021-03-01,18687,0,"Himachal Pradesh",18687
"Himachal Pradesh","Omicron (BA.5)",0,21,2021-03-08,18694,0,"Himachal Pradesh",18694
"Himachal Pradesh","Omicron (BA.5)",0,30,2021-03-15,18701,0,"Himachal Pradesh",18701
"Himachal Pradesh","Omicron (BA.5)",0,30,2021-03-22,18708,0,"Himachal Pradesh",18708
"Himachal Pradesh","Omicron (BA.5)",0,18,2021-03-29,18715,0,"Himachal Pradesh",18715
"Himachal Pradesh","Omicron (BA.5)",0,11,2021-04-05,18722,0,"Himachal Pradesh",18722
"Himachal Pradesh","Omicron (BA.5)",0,1,2021-04-12,18729,0,"Himachal Pradesh",18729
"Himachal Pradesh","Omicron (BA.5)",0,54,2021-04-19,18736,0,"Himachal Pradesh",18736
"Himachal Pradesh","Omicron (BA.5)",0,4,2021-04-26,18743,0,"Himachal Pradesh",18743
"Himachal Pradesh","Omicron (BA.5)",0,15,2021-05-03,18750,0,"Himachal Pradesh",18750
"Himachal Pradesh","Omicron (BA.5)",0,14,2021-05-10,18757,0,"Himachal Pradesh",18757
"Himachal Pradesh","Omicron (BA.5)",0,39,2021-05-17,18764,0,"Himachal Pradesh",18764
"Himachal Pradesh","Omicron (BA.5)",0,55,2021-05-24,18771,0,"Himachal Pradesh",18771
"Himachal Pradesh","Omicron (BA.5)",0,46,2021-05-31,18778,0,"Himachal Pradesh",18778
"Himachal Pradesh","Omicron (BA.5)",0,81,2021-06-07,18785,0,"Himachal Pradesh",18785
"Himachal Pradesh","Omicron (BA.5)",0,57,2021-06-14,18792,0,"Himachal Pradesh",18792
"Himachal Pradesh","Omicron (BA.5)",0,69,2021-06-21,18799,0,"Himachal Pradesh",18799
"Himachal Pradesh","Omicron (BA.5)",0,50,2021-06-28,18806,0,"Himachal Pradesh",18806
"Himachal Pradesh","Omicron (BA.5)",0,65,2021-07-05,18813,0,"Himachal Pradesh",18813
"Himachal Pradesh","Omicron (BA.5)",0,33,2021-07-12,18820,0,"Himachal Pradesh",18820
"Himachal Pradesh","Omicron (BA.5)",0,43,2021-07-19,18827,0,"Himachal Pradesh",18827
"Himachal Pradesh","Omicron (BA.5)",0,34,2021-07-26,18834,0,"Himachal Pradesh",18834
"Himachal Pradesh","Omicron (BA.5)",0,71,2021-08-02,18841,0,"Himachal Pradesh",18841
"Himachal Pradesh","Omicron (BA.5)",0,63,2021-08-09,18848,0,"Himachal Pradesh",18848
"Himachal Pradesh","Omicron (BA.5)",0,57,2021-08-16,18855,0,"Himachal Pradesh",18855
"Himachal Pradesh","Omicron (BA.5)",0,60,2021-08-23,18862,0,"Himachal Pradesh",18862
"Himachal Pradesh","Omicron (BA.5)",0,60,2021-08-30,18869,0,"Himachal Pradesh",18869
"Himachal Pradesh","Omicron (BA.5)",0,66,2021-09-06,18876,0,"Himachal Pradesh",18876
"Himachal Pradesh","Omicron (BA.5)",0,70,2021-09-13,18883,0,"Himachal Pradesh",18883
"Himachal Pradesh","Omicron (BA.5)",0,79,2021-09-20,18890,0,"Himachal Pradesh",18890
"Himachal Pradesh","Omicron (BA.5)",0,65,2021-09-27,18897,0,"Himachal Pradesh",18897
"Himachal Pradesh","Omicron (BA.5)",0,80,2021-10-04,18904,0,"Himachal Pradesh",18904
"Himachal Pradesh","Omicron (BA.5)",0,49,2021-10-11,18911,0,"Himachal Pradesh",18911
"Himachal Pradesh","Omicron (BA.5)",0,73,2021-10-18,18918,0,"Himachal Pradesh",18918
"Himachal Pradesh","Omicron (BA.5)",0,68,2021-10-25,18925,0,"Himachal Pradesh",18925
"Himachal Pradesh","Omicron (BA.5)",0,59,2021-11-01,18932,0,"Himachal Pradesh",18932
"Himachal Pradesh","Omicron (BA.5)",0,56,2021-11-08,18939,0,"Himachal Pradesh",18939
"Himachal Pradesh","Omicron (BA.5)",0,41,2021-11-15,18946,0,"Himachal Pradesh",18946
"Himachal Pradesh","Omicron (BA.5)",0,64,2021-11-22,18953,0,"Himachal Pradesh",18953
"Himachal Pradesh","Omicron (BA.5)",0,50,2021-11-29,18960,0,"Himachal Pradesh",18960
"Himachal Pradesh","Omicron (BA.5)",0,20,2021-12-06,18967,0,"Himachal Pradesh",18967
"Himachal Pradesh","Omicron (BA.5)",0,50,2021-12-13,18974,0,"Himachal Pradesh",18974
"Himachal Pradesh","Omicron (BA.5)",0,26,2021-12-20,18981,0,"Himachal Pradesh",18981
"Himachal Pradesh","Omicron (BA.5)",0,58,2021-12-27,18988,0,"Himachal Pradesh",18988
"Himachal Pradesh","Omicron (BA.5)",0,11,2022-01-03,18995,0,"Himachal Pradesh",18995
"Himachal Pradesh","Omicron (BA.5)",0,9,2022-01-10,19002,0,"Himachal Pradesh",19002
"Himachal Pradesh","Omicron (BA.5)",0,4,2022-01-17,19009,0,"Himachal Pradesh",19009
"Himachal Pradesh","Omicron (BA.5)",0,16,2022-02-14,19037,0,"Himachal Pradesh",19037
"Himachal Pradesh","Omicron (BA.5)",0,15,2022-02-21,19044,0,"Himachal Pradesh",19044
"Himachal Pradesh","Omicron (BA.5)",0,21,2022-02-28,19051,0,"Himachal Pradesh",19051
"Himachal Pradesh","Omicron (BA.5)",0,14,2022-03-07,19058,0,"Himachal Pradesh",19058
"Himachal Pradesh","Omicron (BA.5)",0,6,2022-03-14,19065,0,"Himachal Pradesh",19065
"Himachal Pradesh","Omicron (BA.5)",0,2,2022-03-21,19072,0,"Himachal Pradesh",19072
"Himachal Pradesh","Omicron (BA.5)",0,3,2022-05-09,19121,0,"Himachal Pradesh",19121
"Himachal Pradesh","Omicron (BA.5)",0,10,2022-05-16,19128,0,"Himachal Pradesh",19128
"Himachal Pradesh","Omicron (BA.5)",0,3,2022-05-23,19135,0,"Himachal Pradesh",19135
"Himachal Pradesh","Omicron (BA.5)",0,13,2022-05-30,19142,0,"Himachal Pradesh",19142
"Himachal Pradesh","Omicron (BA.5)",0,10,2022-06-06,19149,0,"Himachal Pradesh",19149
"Himachal Pradesh","Omicron (BA.5)",0,9,2022-06-13,19156,0,"Himachal Pradesh",19156
"Himachal Pradesh","Omicron (BA.5)",0,9,2022-06-20,19163,0,"Himachal Pradesh",19163
"Himachal Pradesh","Omicron (BA.5)",0,25,2022-06-27,19170,0,"Himachal Pradesh",19170
"Himachal Pradesh","Omicron (BA.5)",0,35,2022-07-04,19177,0,"Himachal Pradesh",19177
"Himachal Pradesh","Omicron (BA.5)",0,34,2022-07-11,19184,0,"Himachal Pradesh",19184
"Karnataka","Omicron (BA.5)",0,13,2020-06-01,18414,0,"Karnataka",18414
"Karnataka","Omicron (BA.5)",0,15,2020-06-08,18421,0,"Karnataka",18421
"Karnataka","Omicron (BA.5)",0,78,2020-06-15,18428,0,"Karnataka",18428
"Karnataka","Omicron (BA.5)",0,2,2020-06-22,18435,0,"Karnataka",18435
"Karnataka","Omicron (BA.5)",0,5,2020-06-29,18442,0,"Karnataka",18442
"Karnataka","Omicron (BA.5)",0,6,2020-07-06,18449,0,"Karnataka",18449
"Karnataka","Omicron (BA.5)",0,6,2020-07-13,18456,0,"Karnataka",18456
"Karnataka","Omicron (BA.5)",0,19,2020-07-20,18463,0,"Karnataka",18463
"Karnataka","Omicron (BA.5)",0,5,2020-08-31,18505,0,"Karnataka",18505
"Karnataka","Omicron (BA.5)",0,7,2020-09-07,18512,0,"Karnataka",18512
"Karnataka","Omicron (BA.5)",0,13,2020-09-14,18519,0,"Karnataka",18519
"Karnataka","Omicron (BA.5)",0,18,2020-09-21,18526,0,"Karnataka",18526
"Karnataka","Omicron (BA.5)",0,14,2020-09-28,18533,0,"Karnataka",18533
"Karnataka","Omicron (BA.5)",0,17,2020-10-05,18540,0,"Karnataka",18540
"Karnataka","Omicron (BA.5)",0,8,2020-10-12,18547,0,"Karnataka",18547
"Karnataka","Omicron (BA.5)",0,3,2020-10-19,18554,0,"Karnataka",18554
"Karnataka","Omicron (BA.5)",0,3,2020-10-26,18561,0,"Karnataka",18561
"Karnataka","Omicron (BA.5)",0,9,2020-11-02,18568,0,"Karnataka",18568
"Karnataka","Omicron (BA.5)",0,3,2020-11-09,18575,0,"Karnataka",18575
"Karnataka","Omicron (BA.5)",0,2,2020-11-16,18582,0,"Karnataka",18582
"Karnataka","Omicron (BA.5)",0,10,2020-11-23,18589,0,"Karnataka",18589
"Karnataka","Omicron (BA.5)",0,17,2020-11-30,18596,0,"Karnataka",18596
"Karnataka","Omicron (BA.5)",0,14,2020-12-07,18603,0,"Karnataka",18603
"Karnataka","Omicron (BA.5)",0,29,2020-12-14,18610,0,"Karnataka",18610
"Karnataka","Omicron (BA.5)",0,37,2020-12-21,18617,0,"Karnataka",18617
"Karnataka","Omicron (BA.5)",0,50,2020-12-28,18624,0,"Karnataka",18624
"Karnataka","Omicron (BA.5)",0,56,2021-01-04,18631,0,"Karnataka",18631
"Karnataka","Omicron (BA.5)",0,29,2021-01-11,18638,0,"Karnataka",18638
"Karnataka","Omicron (BA.5)",0,45,2021-01-18,18645,0,"Karnataka",18645
"Karnataka","Omicron (BA.5)",0,22,2021-01-25,18652,0,"Karnataka",18652
"Karnataka","Omicron (BA.5)",0,31,2021-02-01,18659,0,"Karnataka",18659
"Karnataka","Omicron (BA.5)",0,52,2021-02-08,18666,0,"Karnataka",18666
"Karnataka","Omicron (BA.5)",0,26,2021-02-15,18673,0,"Karnataka",18673
"Karnataka","Omicron (BA.5)",0,16,2021-02-22,18680,0,"Karnataka",18680
"Karnataka","Omicron (BA.5)",0,48,2021-03-01,18687,0,"Karnataka",18687
"Karnataka","Omicron (BA.5)",0,27,2021-03-08,18694,0,"Karnataka",18694
"Karnataka","Omicron (BA.5)",0,59,2021-03-15,18701,0,"Karnataka",18701
"Karnataka","Omicron (BA.5)",0,93,2021-03-22,18708,0,"Karnataka",18708
"Karnataka","Omicron (BA.5)",0,96,2021-03-29,18715,0,"Karnataka",18715
"Karnataka","Omicron (BA.5)",0,254,2021-04-05,18722,0,"Karnataka",18722
"Karnataka","Omicron (BA.5)",0,44,2021-04-12,18729,0,"Karnataka",18729
"Karnataka","Omicron (BA.5)",0,88,2021-04-19,18736,0,"Karnataka",18736
"Karnataka","Omicron (BA.5)",0,55,2021-04-26,18743,0,"Karnataka",18743
"Karnataka","Omicron (BA.5)",0,125,2021-05-03,18750,0,"Karnataka",18750
"Karnataka","Omicron (BA.5)",0,112,2021-05-10,18757,0,"Karnataka",18757
"Karnataka","Omicron (BA.5)",0,175,2021-05-17,18764,0,"Karnataka",18764
"Karnataka","Omicron (BA.5)",0,125,2021-05-24,18771,0,"Karnataka",18771
"Karnataka","Omicron (BA.5)",0,140,2021-05-31,18778,0,"Karnataka",18778
"Karnataka","Omicron (BA.5)",0,104,2021-06-07,18785,0,"Karnataka",18785
"Karnataka","Omicron (BA.5)",0,63,2021-06-14,18792,0,"Karnataka",18792
"Karnataka","Omicron (BA.5)",0,100,2021-06-21,18799,0,"Karnataka",18799
"Karnataka","Omicron (BA.5)",0,165,2021-06-28,18806,0,"Karnataka",18806
"Karnataka","Omicron (BA.5)",0,180,2021-07-05,18813,0,"Karnataka",18813
"Karnataka","Omicron (BA.5)",0,235,2021-07-12,18820,0,"Karnataka",18820
"Karnataka","Omicron (BA.5)",0,206,2021-07-19,18827,0,"Karnataka",18827
"Karnataka","Omicron (BA.5)",0,200,2021-07-26,18834,0,"Karnataka",18834
"Karnataka","Omicron (BA.5)",0,312,2021-08-02,18841,0,"Karnataka",18841
"Karnataka","Omicron (BA.5)",0,151,2021-08-09,18848,0,"Karnataka",18848
"Karnataka","Omicron (BA.5)",0,200,2021-08-16,18855,0,"Karnataka",18855
"Karnataka","Omicron (BA.5)",0,367,2021-08-23,18862,0,"Karnataka",18862
"Karnataka","Omicron (BA.5)",0,798,2021-08-30,18869,0,"Karnataka",18869
"Karnataka","Omicron (BA.5)",0,631,2021-09-06,18876,0,"Karnataka",18876
"Karnataka","Omicron (BA.5)",0,287,2021-09-13,18883,0,"Karnataka",18883
"Karnataka","Omicron (BA.5)",0,288,2021-09-20,18890,0,"Karnataka",18890
"Karnataka","Omicron (BA.5)",0,386,2021-09-27,18897,0,"Karnataka",18897
"Karnataka","Omicron (BA.5)",0,244,2021-10-04,18904,0,"Karnataka",18904
"Karnataka","Omicron (BA.5)",0,339,2021-10-11,18911,0,"Karnataka",18911
"Karnataka","Omicron (BA.5)",0,354,2021-10-18,18918,0,"Karnataka",18918
"Karnataka","Omicron (BA.5)",0,272,2021-10-25,18925,0,"Karnataka",18925
"Karnataka","Omicron (BA.5)",0,610,2021-11-01,18932,0,"Karnataka",18932
"Karnataka","Omicron (BA.5)",0,341,2021-11-08,18939,0,"Karnataka",18939
"Karnataka","Omicron (BA.5)",0,276,2021-11-15,18946,0,"Karnataka",18946
"Karnataka","Omicron (BA.5)",0,548,2021-11-22,18953,0,"Karnataka",18953
"Karnataka","Omicron (BA.5)",0,691,2021-11-29,18960,0,"Karnataka",18960
"Karnataka","Omicron (BA.5)",0,417,2021-12-06,18967,0,"Karnataka",18967
"Karnataka","Omicron (BA.5)",0,560,2021-12-13,18974,0,"Karnataka",18974
"Karnataka","Omicron (BA.5)",0,601,2021-12-20,18981,0,"Karnataka",18981
"Karnataka","Omicron (BA.5)",0,1158,2021-12-27,18988,0,"Karnataka",18988
"Karnataka","Omicron (BA.5)",0,1462,2022-01-03,18995,0,"Karnataka",18995
"Karnataka","Omicron (BA.5)",0,1080,2022-01-10,19002,0,"Karnataka",19002
"Karnataka","Omicron (BA.5)",0,2003,2022-01-17,19009,0,"Karnataka",19009
"Karnataka","Omicron (BA.5)",0,279,2022-01-24,19016,0,"Karnataka",19016
"Karnataka","Omicron (BA.5)",0,1872,2022-01-31,19023,0,"Karnataka",19023
"Karnataka","Omicron (BA.5)",0,1742,2022-02-07,19030,0,"Karnataka",19030
"Karnataka","Omicron (BA.5)",0,474,2022-02-14,19037,0,"Karnataka",19037
"Karnataka","Omicron (BA.5)",0,23,2022-02-21,19044,0,"Karnataka",19044
"Karnataka","Omicron (BA.5)",0,5,2022-02-28,19051,0,"Karnataka",19051
"Karnataka","Omicron (BA.5)",0,3,2022-03-07,19058,0,"Karnataka",19058
"Karnataka","Omicron (BA.5)",0,67,2022-03-14,19065,0,"Karnataka",19065
"Karnataka","Omicron (BA.5)",0,6,2022-03-21,19072,0,"Karnataka",19072
"Karnataka","Omicron (BA.5)",0,7,2022-03-28,19079,0,"Karnataka",19079
"Karnataka","Omicron (BA.5)",0,1,2022-04-11,19093,0,"Karnataka",19093
"Karnataka","Omicron (BA.5)",0,4,2022-04-18,19100,0,"Karnataka",19100
"Karnataka","Omicron (BA.5)",0,2,2022-04-25,19107,0,"Karnataka",19107
"Karnataka","Omicron (BA.5)",0,82,2022-05-02,19114,0,"Karnataka",19114
"Karnataka","Omicron (BA.5)",0,32,2022-05-09,19121,0,"Karnataka",19121
"Karnataka","Omicron (BA.5)",0,4,2022-05-16,19128,0,"Karnataka",19128
"Karnataka","Omicron (BA.5)",0,3,2022-05-23,19135,0,"Karnataka",19135
"Karnataka","Omicron (BA.5)",0,1,2022-06-06,19149,0,"Karnataka",19149
"Karnataka","Omicron (BA.5)",1,17,2022-06-13,19156,0.0588235294117647,"Karnataka",19156
"Karnataka","Omicron (BA.5)",0,38,2022-06-20,19163,0,"Karnataka",19163
"Karnataka","Omicron (BA.5)",0,64,2022-06-27,19170,0,"Karnataka",19170
"Karnataka","Omicron (BA.5)",1,70,2022-07-04,19177,0.0142857142857143,"Karnataka",19177
"Karnataka","Omicron (BA.5)",1,55,2022-07-11,19184,0.0181818181818182,"Karnataka",19184
"Karnataka","Omicron (BA.5)",0,59,2022-07-18,19191,0,"Karnataka",19191
"Karnataka","Omicron (BA.5)",0,41,2022-07-25,19198,0,"Karnataka",19198
"Madhya Pradesh","Omicron (BA.5)",0,1,2020-07-20,18463,0,"Madhya Pradesh",18463
"Madhya Pradesh","Omicron (BA.5)",0,1,2020-09-07,18512,0,"Madhya Pradesh",18512
"Madhya Pradesh","Omicron (BA.5)",0,3,2020-11-23,18589,0,"Madhya Pradesh",18589
"Madhya Pradesh","Omicron (BA.5)",0,2,2020-11-30,18596,0,"Madhya Pradesh",18596
"Madhya Pradesh","Omicron (BA.5)",0,6,2020-12-07,18603,0,"Madhya Pradesh",18603
"Madhya Pradesh","Omicron (BA.5)",0,4,2020-12-28,18624,0,"Madhya Pradesh",18624
"Madhya Pradesh","Omicron (BA.5)",0,24,2021-01-25,18652,0,"Madhya Pradesh",18652
"Madhya Pradesh","Omicron (BA.5)",0,21,2021-02-01,18659,0,"Madhya Pradesh",18659
"Madhya Pradesh","Omicron (BA.5)",0,34,2021-02-08,18666,0,"Madhya Pradesh",18666
"Madhya Pradesh","Omicron (BA.5)",0,126,2021-02-15,18673,0,"Madhya Pradesh",18673
"Madhya Pradesh","Omicron (BA.5)",0,23,2021-02-22,18680,0,"Madhya Pradesh",18680
"Madhya Pradesh","Omicron (BA.5)",0,30,2021-03-01,18687,0,"Madhya Pradesh",18687
"Madhya Pradesh","Omicron (BA.5)",0,156,2021-03-08,18694,0,"Madhya Pradesh",18694
"Madhya Pradesh","Omicron (BA.5)",0,94,2021-03-15,18701,0,"Madhya Pradesh",18701
"Madhya Pradesh","Omicron (BA.5)",0,37,2021-03-22,18708,0,"Madhya Pradesh",18708
"Madhya Pradesh","Omicron (BA.5)",0,7,2021-03-29,18715,0,"Madhya Pradesh",18715
"Madhya Pradesh","Omicron (BA.5)",0,9,2021-04-05,18722,0,"Madhya Pradesh",18722
"Madhya Pradesh","Omicron (BA.5)",0,12,2021-04-12,18729,0,"Madhya Pradesh",18729
"Madhya Pradesh","Omicron (BA.5)",0,95,2021-04-19,18736,0,"Madhya Pradesh",18736
"Madhya Pradesh","Omicron (BA.5)",0,106,2021-04-26,18743,0,"Madhya Pradesh",18743
"Madhya Pradesh","Omicron (BA.5)",0,142,2021-05-03,18750,0,"Madhya Pradesh",18750
"Madhya Pradesh","Omicron (BA.5)",0,117,2021-05-10,18757,0,"Madhya Pradesh",18757
"Madhya Pradesh","Omicron (BA.5)",0,129,2021-05-17,18764,0,"Madhya Pradesh",18764
"Madhya Pradesh","Omicron (BA.5)",0,91,2021-05-24,18771,0,"Madhya Pradesh",18771
"Madhya Pradesh","Omicron (BA.5)",0,94,2021-05-31,18778,0,"Madhya Pradesh",18778
"Madhya Pradesh","Omicron (BA.5)",0,43,2021-06-07,18785,0,"Madhya Pradesh",18785
"Madhya Pradesh","Omicron (BA.5)",0,32,2021-06-14,18792,0,"Madhya Pradesh",18792
"Madhya Pradesh","Omicron (BA.5)",0,38,2021-06-21,18799,0,"Madhya Pradesh",18799
"Madhya Pradesh","Omicron (BA.5)",0,17,2021-06-28,18806,0,"Madhya Pradesh",18806
"Madhya Pradesh","Omicron (BA.5)",0,12,2021-07-05,18813,0,"Madhya Pradesh",18813
"Madhya Pradesh","Omicron (BA.5)",0,11,2021-07-12,18820,0,"Madhya Pradesh",18820
"Madhya Pradesh","Omicron (BA.5)",0,6,2021-07-19,18827,0,"Madhya Pradesh",18827
"Madhya Pradesh","Omicron (BA.5)",0,4,2021-08-02,18841,0,"Madhya Pradesh",18841
"Madhya Pradesh","Omicron (BA.5)",0,2,2021-08-09,18848,0,"Madhya Pradesh",18848
"Madhya Pradesh","Omicron (BA.5)",0,1,2021-08-16,18855,0,"Madhya Pradesh",18855
"Madhya Pradesh","Omicron (BA.5)",0,7,2021-08-23,18862,0,"Madhya Pradesh",18862
"Madhya Pradesh","Omicron (BA.5)",0,5,2021-08-30,18869,0,"Madhya Pradesh",18869
"Madhya Pradesh","Omicron (BA.5)",0,15,2021-09-06,18876,0,"Madhya Pradesh",18876
"Madhya Pradesh","Omicron (BA.5)",0,9,2021-09-13,18883,0,"Madhya Pradesh",18883
"Madhya Pradesh","Omicron (BA.5)",0,16,2021-09-20,18890,0,"Madhya Pradesh",18890
"Madhya Pradesh","Omicron (BA.5)",0,6,2021-09-27,18897,0,"Madhya Pradesh",18897
"Madhya Pradesh","Omicron (BA.5)",0,4,2021-10-04,18904,0,"Madhya Pradesh",18904
"Madhya Pradesh","Omicron (BA.5)",0,2,2021-10-11,18911,0,"Madhya Pradesh",18911
"Madhya Pradesh","Omicron (BA.5)",0,10,2021-10-18,18918,0,"Madhya Pradesh",18918
"Madhya Pradesh","Omicron (BA.5)",0,3,2021-10-25,18925,0,"Madhya Pradesh",18925
"Madhya Pradesh","Omicron (BA.5)",0,12,2021-11-01,18932,0,"Madhya Pradesh",18932
"Madhya Pradesh","Omicron (BA.5)",0,7,2021-11-08,18939,0,"Madhya Pradesh",18939
"Madhya Pradesh","Omicron (BA.5)",0,14,2021-11-15,18946,0,"Madhya Pradesh",18946
"Madhya Pradesh","Omicron (BA.5)",0,23,2021-11-22,18953,0,"Madhya Pradesh",18953
"Madhya Pradesh","Omicron (BA.5)",0,14,2021-11-29,18960,0,"Madhya Pradesh",18960
"Madhya Pradesh","Omicron (BA.5)",0,14,2021-12-06,18967,0,"Madhya Pradesh",18967
"Madhya Pradesh","Omicron (BA.5)",0,29,2021-12-13,18974,0,"Madhya Pradesh",18974
"Madhya Pradesh","Omicron (BA.5)",0,44,2021-12-20,18981,0,"Madhya Pradesh",18981
"Madhya Pradesh","Omicron (BA.5)",0,104,2021-12-27,18988,0,"Madhya Pradesh",18988
"Madhya Pradesh","Omicron (BA.5)",0,85,2022-01-03,18995,0,"Madhya Pradesh",18995
"Madhya Pradesh","Omicron (BA.5)",0,249,2022-01-10,19002,0,"Madhya Pradesh",19002
"Madhya Pradesh","Omicron (BA.5)",0,14,2022-01-17,19009,0,"Madhya Pradesh",19009
"Madhya Pradesh","Omicron (BA.5)",0,34,2022-01-24,19016,0,"Madhya Pradesh",19016
"Madhya Pradesh","Omicron (BA.5)",0,329,2022-01-31,19023,0,"Madhya Pradesh",19023
"Madhya Pradesh","Omicron (BA.5)",0,31,2022-02-07,19030,0,"Madhya Pradesh",19030
"Madhya Pradesh","Omicron (BA.5)",0,57,2022-02-14,19037,0,"Madhya Pradesh",19037
"Madhya Pradesh","Omicron (BA.5)",0,62,2022-02-21,19044,0,"Madhya Pradesh",19044
"Madhya Pradesh","Omicron (BA.5)",0,11,2022-02-28,19051,0,"Madhya Pradesh",19051
"Madhya Pradesh","Omicron (BA.5)",0,1,2022-03-07,19058,0,"Madhya Pradesh",19058
"Madhya Pradesh","Omicron (BA.5)",0,1,2022-03-14,19065,0,"Madhya Pradesh",19065
"Madhya Pradesh","Omicron (BA.5)",0,24,2022-03-21,19072,0,"Madhya Pradesh",19072
"Madhya Pradesh","Omicron (BA.5)",0,4,2022-03-28,19079,0,"Madhya Pradesh",19079
