"row","lat","lng"
3719,50.795768,4.4139942
3720,50.795768,4.4139942
3721,51.00336,5.52275
3722,50.8588172,2.6206457
3723,50.41332,4.14948
3724,50.68121,4.29806
3725,50.7133122,4.611248
3726,50.6104429,4.4644969
3727,50.9722766,5.0720072
3728,51.406763,4.9908357
3729,50.9721843,4.4793294
3730,51.1034075,4.190123
3731,50.6609106,5.9721281
3732,50.8990369,4.055587
3733,50.8404709,5.3383336
3734,50.9077704,4.3065753
3735,51.2976457,3.0830791
3736,50.9712194,4.6942009
3737,50.7840561,3.0449082
3738,50.95991,4.63884
3739,51.0536024,3.1457942
3740,51.0536024,3.1457942
3741,51.1687058,2.7759824
3742,51.0899688,4.9144481
3743,51.1644881,3.0154519
3744,51.2968136,4.6942633
3745,50.7971484,2.7464372
3746,50.969757,3.8613947
3747,50.931897,3.012283
3748,51.0031237,3.8803171
3749,50.8091017,3.1848187
3750,50.9482,4.75541
3751,50.8399611,4.4936075
3752,50.8399611,4.4936075
3753,50.73008,5.10485
3754,51.0027198,3.9688446
3755,51.10914,4.7944915
3756,50.9099221,3.3726103
3757,50.5083673,3.5327736
3758,50.92624,4.70195
3759,51.0420764,4.3716201
3760,50.92624,4.70195
3761,51.2270747,4.5194994
3762,50.7858578,2.8831131
3763,50.5666962,3.6032726
3764,51.0621814,4.3610481
3765,51.1683102,4.3942868
3766,50.9099221,3.3726103
3767,50.8967552,4.7053468
3768,51.1796383,2.825943
3769,50.8831759,5.3526453
3770,51.0587001,3.2748763
3771,50.8974666,4.6435179
3772,50.8974666,4.6435179
3773,50.6165549,4.6954727
3774,50.8429581,4.4243679
3775,50.8329055,4.4317994
3776,50.8329055,4.4317994
3777,50.8429581,4.4243679
3778,50.8329055,4.4317994
3779,50.95088,4.30927
3780,51.2030394,4.5226616
3781,50.8134204,5.017952
3782,51.0905009,3.7160657
3783,50.8521149,3.5104883
3784,50.8521149,3.5104883
3785,51.39751,4.79475
3786,50.7601685,2.8524263
3787,51.3892386,4.5907442
3788,50.6050929,5.7782579
3789,50.5283821,5.3815141
3790,50.3275335,4.878379
3791,51.2135303,4.6565355
3792,51.35965,4.30716
3793,50.8123365,2.9816989
3794,51.0184331,2.9589059
3795,50.8798215,4.4727595
3796,51.142285,3.1369631
3797,51.3189468,3.2068507
3798,51.0685143,4.039897
3799,50.9781579,5.1057744
3800,50.88449,4.27401
3801,51.1982474,3.8124589
3802,50.9801617,4.4599908
3803,50.82116,5.24767
3804,51.1375112,2.9200416
3805,51.0006721,4.9830118
3806,50.8345035,2.9225399
3807,50.9013625,3.6526698
3808,50.5793035,4.0666287
3809,51.08879,4.86894
3810,51.2685782,4.6414298
3811,51.0229535,5.3097324
3812,51.1192868,3.5644511
3813,50.9871179,5.3671781
3814,50.8757237,3.0018193
3815,50.871424,3.8099756
3816,50.8323115,5.1045004
3817,51.2649564,3.153989
3818,50.9219223,3.4438618
3819,NA,NA
3820,50.931987,5.5725111
3821,50.8757458,3.7335625
3822,50.8130242,3.3327954
3823,50.9998062,3.7106183
3824,51.2157101,4.3290469
3825,44.8119628,15.8685645
3826,44.8119628,15.8685645
3827,42.8756616,18.4292187
3828,44.0181484,18.2612953
3829,43.1118267,17.7054838
3830,44.9690446,15.9431582
3831,44.724837,17.3220709
3832,43.2262492,17.6955277
3833,44.1524554,17.7903102
3834,43.505478,18.7772645
3835,44.0461726,16.8557453
3836,43.6685443,18.9748537
3837,43.9375436,17.5880463
3838,43.3746502,17.4096253
3839,43.8227415,18.2051201
3840,43.8314063,18.3002113
3841,43.9486183,18.2648525
3842,43.6577331,17.760399
3843,44.128014,18.1178262
3844,43.9399783,18.0786274
3845,43.6536202,17.9590172
3846,43.9916896,17.2803166
3847,44.128014,18.1178262
3848,43.8249858,17.0076892
3849,43.1989428,17.5466671
3850,44.5454847,18.1033619
3851,43.200913,17.6629672
3852,43.3437748,17.8077578
3853,43.915886,17.679076
3854,42.9230437,17.6185727
3855,44.1748191,17.6634251
3856,43.4719941,17.3296617
3857,44.8678652,17.6618242
3858,43.8234396,17.5393153
3859,42.8876646,17.965619
3860,44.7280186,17.3148136
3861,43.8562586,18.4130763
3862,43.3831419,17.592739
3863,43.0851515,17.9592754
3864,43.7187433,17.2236492
3865,44.2293783,17.6429578
3866,44.5374611,18.6734687
3867,45.1840797,15.8068421
3868,43.9887651,18.1798837
3869,43.9022283,18.3425874
3870,43.9022283,18.3425874
3871,44.4437217,18.1451051
3872,44.2034392,17.9077431
3873,44.428684,18.0379461
3874,42.0208569,23.0943385
3875,42.5047926,27.4626361
3876,43.57259,27.8272606
3877,42.2613479,23.112469
3878,42.8742212,25.3186837
3879,41.9344366,25.5554462
3880,41.6338439,25.3777119
3881,41.6338439,25.3777119
3882,42.2868817,22.6939308
3883,43.1369534,24.7141906
3884,43.4085161,23.2257292
3885,42.733883,25.48583
3886,42.1927654,24.3335662
3887,42.6051862,23.0378368
3888,43.4170423,24.6066847
3889,42.1354079,24.7452904
3890,43.5336719,26.5411165
3891,43.8355713,25.9656554
3892,43.2712398,26.9361286
3893,44.1147271,27.2671901
3894,42.6816536,26.3228685
3895,41.5774233,24.7011138
3896,42.6977082,23.3218675
3897,42.4257769,25.6344644
3898,43.2493556,26.5727357
3899,43.2140504,27.9147333
3900,43.0756739,25.6171514
3901,43.996159,22.8679302
3902,43.2102375,23.5528803
3903,42.4841999,26.5035023
3904,45.7809992,16.9936575
3905,45.7809992,16.9936575
3906,45.7809992,16.9936575
3907,45.7809992,16.9936575
3908,45.7809992,16.9936575
3909,45.2637951,17.3264562
3910,45.4632122,14.9704043
3911,45.2637951,17.3264562
3912,45.2637951,17.3264562
3913,45.8150108,15.9819189
3914,43.0766588,17.5268471
3915,42.6506606,18.0944238
3916,43.0766588,17.5268471
3917,43.0766588,17.5268471
3918,43.0766588,17.5268471
3919,43.0766588,17.5268471
3920,43.0766588,17.5268471
3921,42.6506606,18.0944238
3922,45.1286455,13.901542
3923,45.1286455,13.901542
3924,45.2389445,15.3980067
3925,46.1639381,16.8334753
3926,46.1568919,16.8390826
3927,46.1568919,16.8390826
3928,46.1568919,16.8390826
3929,46.1568919,16.8390826
3930,46.1568919,16.8390826
3931,46.1013393,15.8809693
3932,46.1013393,15.8809693
3933,46.1013393,15.8809693
3934,46.1013393,15.8809693
3935,46.1013393,15.8809693
3936,44.6192218,15.4701608
3937,44.6192218,15.4701608
3938,44.6192218,15.4701608
3939,44.6192218,15.4701608
3940,46.3766644,16.4213298
3941,46.3766644,16.4213298
3942,45.1,15.2000001
3943,45.5549624,18.6955144
3944,45.5576428,18.3942141
3945,45.5576428,18.3942141
3946,45.5576428,18.3942141
3947,45.5576428,18.3942141
3948,45.3417868,17.8114359
3949,45.3417868,17.8114359
3950,45.3417868,17.8114359
3951,45.3417868,17.8114359
3952,45.3417868,17.8114359
3953,45.3417868,17.8114359
3954,45.3417868,17.8114359
3955,45.3173996,14.8167466
3956,45.3173996,14.8167466
3957,45.3173996,14.8167466
3958,45.3181577,14.7301907
3959,45.3173996,14.8167466
3960,44.8666232,13.8495788
3961,45.3270631,14.442176
3962,45.3303754,14.4351371
3963,43.9281485,16.1037694
3964,43.9281485,16.1037694
3965,43.9281485,16.1037694
3966,43.9281485,16.1037694
3967,43.9281485,16.1037694
3968,45.3837926,16.5380994
3969,45.3837926,16.5380994
3970,45.3837926,16.5380994
3971,45.3837926,16.5380994
3972,45.3837926,16.5380994
3973,43.5081323,16.4401935
3974,43.5240328,16.8178377
3975,43.5240328,16.8178377
3976,43.5240328,16.8178377
3977,43.5240328,16.8178377
3978,43.5240328,16.8178377
3979,43.5240328,16.8178377
3980,45.7809992,16.9936575
3981,45.2637951,17.3264562
3982,45.8150108,15.9819189
3983,45.8150108,15.9819189
3984,45.8150108,15.9819189
3985,45.8133165,15.9852324
3986,45.8133165,15.9852324
3987,45.8150108,15.9819189
3988,46.1013393,15.8809693
3989,45.3417868,17.8114359
3990,45.3837926,16.5380994
3991,45.8706612,16.395491
3992,46.305746,16.3366066
3993,46.2317473,16.3360559
3994,46.2317473,16.3360559
3995,45.6557985,17.7932472
3996,45.6557985,17.7932472
3997,45.6557985,17.7932472
3998,45.1773552,18.8053527
3999,44.146939,15.6164943
4000,46.1013393,15.8809693
4001,45.8150108,15.9819189
4002,45.8706612,16.395491
4003,34.9002535,33.6231723
4004,35.126413,33.429859
4005,49.3648502,16.6477552
4006,48.75314,16.8825169
4007,49.1950602,16.6068371
4008,48.9544528,16.7676899
4009,50.2318521,12.8719616
4010,49.1522157,15.7724063
4011,49.8782223,14.9362955
4012,49.8782223,14.9362955
4013,49.8782223,14.9362955
4014,49.8782223,14.9362955
4015,NA,NA
4016,50.0755381,14.4378005
4017,49.9600837,14.3198018
4018,50.0742035,14.8608185
4019,50.0795334,12.3698636
4020,50.4634975,13.410737
4021,50.0607261,14.2269537
4022,49.4397027,12.9311435
4023,49.4911077,17.1340078
4024,50.0698186,15.9972848
4025,50.0820959,14.4222171
4026,50.0755381,14.4378005
4027,50.0755381,14.4378005
4028,50.0815792,14.2585703
4029,50.3512484,15.7976459
4030,50.2103605,15.825211
4031,50.3512484,15.7976459
4032,50.3512484,15.7976459
4033,49.5496635,17.734922
4034,48.8299082,16.4027101
4035,49.0386312,16.5942897
4036,49.3983782,15.5870415
4037,48.9457789,14.4416055
4038,48.9544528,16.7676899
4039,48.9544528,16.7676899
4040,50.1435,12.7501899
4041,50.2318521,12.8719616
4042,50.2318521,12.8719616
4043,50.1435,12.7501899
4044,50.1741394,13.2545762
4045,50.1416986,14.1067465
4046,49.3955549,13.2950937
4047,50.0285212,15.191978
4048,50.3512484,15.7976459
4049,50.3512484,15.7976459
4050,49.2916582,17.39938
4051,49.9365523,14.671507
4052,50.76628,15.0543387
4053,50.659424,14.7632424
4054,50.659424,14.7632424
4055,50.659424,14.7632424
4056,50.659424,14.7632424
4057,50.1725758,14.2396077
4058,50.5384197,14.1305458
4059,50.4612984,14.3510811
4060,49.7012089,17.0761547
4061,49.8531863,13.9812724
4062,50.3539812,13.8033551
4063,50.3539017,14.4817813
4064,49.7305327,18.2332637
4065,49.7305327,18.2332637
4066,49.7305327,18.2332637
4067,49.7305327,18.2332637
4068,49.7305327,18.2332637
4069,49.7305327,18.2332637
4070,49.817492,15.472962
4071,50.4145722,16.1656347
4072,49.2054564,16.1557447
4073,49.8782223,14.9362955
4074,50.0184813,14.2299775
4075,50.2334147,14.4107891
4076,49.593778,17.2508787
4077,49.6586549,17.0811406
4078,49.6586549,17.0811406
4079,49.8209226,18.2625243
4080,49.7305327,18.2332637
4081,50.0343092,15.7811994
4082,49.9444479,16.2856916
4083,49.9444479,16.2856916
4084,49.9444479,16.2856916
4085,49.9444479,16.2856916
4086,49.7384314,13.3736371
4087,49.7384314,13.3736371
4088,49.7384314,13.3736371
4089,49.7384314,13.3736371
4090,50.0754373,14.4236585
4091,49.8681673,12.7437969
4092,49.7384314,13.3736371
4093,49.7384314,13.3736371
4094,49.4134812,13.3157246
4095,49.4134812,13.3157246
4096,50.0755381,14.4378005
4097,50.156304,14.542254
4098,50.0755381,14.4378005
4099,50.0755381,14.4378005
4100,50.0755381,14.4378005
4101,50.0755381,14.4378005
4102,50.0492395,14.316798
4103,50.0755381,14.4378005
4104,50.0017023,14.5613347
4105,49.9444479,16.2856916
4106,50.0350283,14.2343536
4107,50.1659651,16.2776842
4108,49.3851905,14.6848079
4109,50.2304622,14.0869439
4110,50.3506129,13.9077182
4111,49.1532539,16.8764982
4112,50.1745286,12.6598918
4113,48.9457789,14.4416055
4114,48.9457789,14.4416055
4115,48.9457789,14.4416055
4116,48.9457789,14.4416055
4117,48.9457789,14.4416055
4118,49.4393318,13.7560987
4119,48.9457789,14.4416055
4120,48.9544528,16.7676899
4121,48.9544528,16.7676899
4122,48.9544528,16.7676899
4123,48.9457789,14.4416055
4124,50.3498271,13.5710508
4125,50.1863259,14.6592444
4126,49.0263363,15.230005
4127,49.8782223,14.9362955
4128,49.8782223,14.9362955
4129,49.8782223,14.9362955
4130,49.924282,15.810248
4131,49.7987803,12.6361921
4132,49.7305327,18.2332637
4133,49.3487181,16.4243853
4134,49.3068877,17.1654048
4135,50.5653838,15.9090923
4136,50.5553288,15.8546925
4137,49.8801905,15.0648196
4138,50.0853554,14.1300829
4139,50.6119037,13.7870086
4140,50.6119037,13.7870086
4141,50.6611164,14.0531455
4142,50.6611164,14.0531455
4143,50.6119037,13.7870086
4144,50.6119037,13.7870086
4145,50.6119037,13.7870086
4146,50.6119037,13.7870086
4147,49.9225214,14.6393499
4148,50.1605052,14.3144791
4149,49.0220407,16.2567969
4150,49.4490052,15.6405934
4151,49.4490052,15.6405934
4152,49.8825995,16.8722323
4153,50.4107111,15.7365496
4154,49.2244365,17.6627635
4155,49.2162296,17.7720353
4156,49.2162296,17.7720353
4157,50.287503,14.0921466
4158,55.6751812,12.5493261
4159,56.302139,9.302777
4160,56.26392,9.501785
4161,56.8307416,9.4930527
4162,55.4632518,11.7214979
4163,55.3307714,9.0924903
4164,58.595272,25.0136071
4165,59.3334239,25.2466974
4166,59.3334239,25.2466974
4167,58.9239553,22.5919468
4168,59.2592663,27.4136535
4169,58.8866713,25.5000624
4170,58.7425969,26.3877205
4171,58.9722742,23.8740834
4172,59.3018816,26.3280312
4173,58.595272,25.0136071
4174,58.595272,25.0136071
4175,59.0356399,25.3174222
4176,58.3916898,24.4952894
4177,58.067018,27.0738741
4178,59.0000543,24.8048628
4179,57.9229168,22.0450493
4180,57.9248531,26.1844343
4181,58.377983,26.7290383
4182,57.7814568,26.0550403
4183,58.363476,25.5859692
4184,57.8425017,27.0059658
4185,58.4719923,22.5802404
4186,61.892635,-6.9118061
4187,60.1698557,24.9383791
4188,60.907015,24.3005498
4189,60.907015,24.3005498
4190,62.5666743,25.5549445
4191,67.9222304,26.5046438
4192,61.92411,25.7481511
4193,61.3230041,25.7322496
4194,61.3230041,25.7322496
4195,61.6986918,23.7895598
4196,60.6398758,26.1285786
4197,60.21872,25.271621
4198,63.095089,21.6164564
4199,43.9466791,7.179026
4200,43.9466791,7.179026
4201,48.3181795,7.4416241
4202,44.7002222,-0.2995785
4203,49.7624642,4.6285053
4204,42.9326292,1.443469
4205,43.0724667,2.3813621
4206,45.7032695,3.3448536
4207,45.5126545,4.4904519
4208,45.5126545,4.4904519
4209,44.2179747,2.6189273
4210,48.8788472,-0.5157492
4211,47.0232157,5.0922632
4212,47.0232157,5.0922632
4213,47.0232157,5.0922632
4214,47.0232157,5.0922632
4215,48.2020471,-2.9326435
4216,48.2020471,-2.9326435
4217,47.0525047,4.3837215
4218,45.7877363,3.1007949
4219,47.7515686,1.6750631
4220,47.7515686,1.6750631
4221,47.7515686,1.6750631
4222,47.7515686,1.6750631
4223,48.7934092,4.4725249
4224,42.0396042,9.0128926
4225,43.2547731,6.6378577
4226,43.6366479,0.4502368
4227,44.849665,-0.4502368
4228,48.9131152,5.4425501
4229,48.9131152,5.4425501
4230,45.188529,5.724524
4231,47.9315041,7.2441099
4232,43.4010462,1.135302
4233,49.524641,0.8828329
4234,46.1756788,6.5389621
4235,43.4010462,1.135302
4236,43.0193924,0.1494988
4237,49.6636127,2.5280732
4238,49.6636127,2.5280732
4239,49.6636127,2.5280732
4240,50.3320197,3.8207842
4241,48.8499198,2.6370411
4242,48.8499198,2.6370411
4243,48.8499198,2.6370411
4244,48.8499198,2.6370411
4245,44.9957745,5.9293476
4246,48.8744233,6.2080932
4247,44.5379358,1.6760691
4248,44.2470173,0.4502368
4249,43.296482,5.36978
4250,48.7997007,6.0947014
4251,48.7997007,6.0947014
4252,49.0824319,5.2823997
4253,48.7997007,6.0947014
4254,48.7997007,6.0947014
4255,46.227638,2.213749
4256,43.7101728,7.2619532
4257,50.4801153,2.7937265
4258,50.4801153,2.7937265
4259,50.4801153,2.7937265
4260,48.8798704,0.1712529
4261,48.8798704,0.1712529
4262,45.5990651,0.6142169
4263,43.4636856,2.1450245
4264,46.8199212,1.6841721
4265,47.7632836,-0.3299687
4266,47.7632836,-0.3299687
4267,47.7632836,-0.3299687
4268,47.7632836,-0.3299687
4269,47.7632836,-0.3299687
4270,47.7632836,-0.3299687
4271,47.7632836,-0.3299687
4272,49.6636127,2.5280732
4273,45.903552,-0.3091837
4274,43.9351691,6.0679194
4275,43.9351691,6.0679194
4276,43.9351691,6.0679194
4277,43.9351691,6.0679194
4278,43.9351691,6.0679194
4279,43.9351691,6.0679194
4280,43.9351691,6.0679194
4281,43.9351691,6.0679194
4282,43.9351691,6.0679194
4283,43.9351691,6.0679194
4284,43.9351691,6.0679194
4285,43.9351691,6.0679194
4286,43.9351691,6.0679194
4287,43.9351691,6.0679194
4288,42.6012912,2.539603
4289,45.1695797,5.4502821
4290,48.9137455,2.4845729
4291,43.9264401,1.9881527
4292,44.0126679,1.2891036
4293,49.0615901,2.1581351
4294,48.6616037,9.3501336
4295,48.7904472,11.4978895
4296,52.5200066,13.404954
4297,52.4125287,12.5316444
4298,53.0792962,8.8016936
4299,53.5510846,9.9936819
4300,50.6520515,9.1624376
4301,52.6367036,9.8450766
4302,53.6126505,12.4295953
4303,51.165691,10.451526
4304,51.4332367,7.6615938
4305,50.118346,7.3089527
4306,49.3964234,7.0229607
4307,51.1045407,13.2017384
4308,51.9502649,11.6922734
4309,54.2193672,9.6961167
4310,51.0109892,10.845346
4311,36.140751,-5.353585
4312,38.0955641,25.650317
4313,38.7084386,21.3798928
4314,38.7084386,21.3798928
4315,40.6279023,22.444571
4316,40.8457193,25.873962
4317,40.6905178,21.6797432
4318,37.8381472,24.9385943
4319,40.9735305,22.0610109
4320,40.7965158,21.8355666
4321,37.9838096,23.7275388
4322,38.0457568,23.8584737
4323,38.6043984,22.7152131
4324,40.621173,23.1918021
4325,40.3694997,23.287085
4326,39.6242621,19.9216777
4327,35.240117,24.8092691
4328,37.1548247,25.0687356
4329,36.4029176,27.9285982
4330,41.1502273,24.1469489
4331,41.1295126,24.8877191
4332,40.8016803,22.0439798
4333,39.5706413,20.7642843
4334,38.5236036,23.8584737
4335,39.0032334,21.7137694
4336,40.7845262,21.4131222
4337,40.7943587,22.4144481
4338,40.946869,22.4510542
4339,40.0837626,21.4273299
4340,40.3694997,23.287085
4341,38.2489758,20.6247146
4342,40.6060067,22.1430215
4343,39.6650288,20.8537466
4344,38.2489758,20.6247146
4345,38.2489758,20.6247146
4346,40.5192691,21.2687171
4347,40.2702495,22.5121487
4348,40.937607,24.412866
4349,38.1753675,20.5692179
4350,40.9937071,22.8753674
4351,41.1224394,25.4065582
4352,38.0022977,22.5245093
4353,40.3005586,21.7887737
4354,40.6872386,22.3041354
4355,40.1029473,22.5026117
4356,38.4387082,22.8753993
4357,37.1424653,21.9522491
4358,41.0747983,23.5537024
4359,39.074208,21.824312
4360,37.1235743,25.238722
4361,39.1069632,26.5579824
4362,38.8766251,25.9918145
4363,38.8766251,25.9918145
4364,37.5990575,26.553613
4365,41.5978859,26.3721711
4366,40.9148039,22.1430215
4367,37.5079472,22.37349
4368,37.5079472,22.37349
4369,40.5129968,21.6784663
4370,41.0863854,23.5483819
4371,40.7673908,22.1539417
4372,37.0855302,25.1489215
4373,37.8381472,24.9385943
4374,39.116667,23.716667
4375,39.6102887,22.047637
4376,40.6400629,22.9444191
4377,39.6102887,22.047637
4378,41.069313,23.9536466
4379,40.5193618,22.2052162
4380,40.5193618,22.2052162
4381,38.5115496,21.5706786
4382,40.3004058,21.7903559
4383,41.1362513,24.8877024
4384,46.5661437,19.4272464
4385,46.5661437,19.4272464
4386,46.5661437,19.4272464
4387,48.0711866,19.2937136
4388,46.9599039,17.8851202
4389,46.0484585,18.2719173
4390,46.0484585,18.2719173
4391,46.6704899,21.0434996
4392,46.6704899,21.0434996
4393,46.8715996,20.48336
4394,48.2939401,20.6934112
4395,47.497912,19.040235
4396,46.416705,20.2566161
4397,46.416705,20.2566161
4398,46.416705,20.2566161
4399,47.5316049,21.6273124
4400,47.1217932,18.5294815
4401,47.6509285,17.2505883
4402,47.6509285,17.2505883
4403,47.4688355,21.5453227
4404,47.4688355,21.5453227
4405,47.5971694,20.280156
4406,47.8057617,20.2038559
4407,47.2555579,20.5232456
4408,47.2555579,20.5232456
4409,46.8963711,19.6896861
4410,47.6291394,18.4014586
4411,47.6291394,18.4014586
4412,47.9041031,19.0498504
4413,47.9041031,19.0498504
4414,46.5684222,20.6544927
4415,47.5002356,19.1000054
4416,47.4480001,19.4618128
4417,46.554859,17.5866732
4418,48.0394954,22.00333
4419,48.0394954,22.00333
4420,48.0394954,22.00333
4421,46.2530102,20.1414253
4422,47.0929111,16.6812183
4423,47.1028087,17.9093019
4424,47.0930974,17.9100763
4425,64.146582,-21.9426354
4426,53.4239331,-7.9406898
4427,52.8365072,-6.9341359
4428,53.9897186,-7.3633319
4429,52.904532,-8.9811351
4430,52.7095137,-8.8800071
4431,52.6551985,-7.2395463
4432,52.6642905,-8.6255533
4433,52.5341264,-8.8697764
4434,54.247778,-6.601667
4435,51.8985143,-8.4756035
4436,54.653827,-8.1096143
4437,53.3498053,-6.2603097
4438,53.3498053,-6.2603097
4439,53.3631353,-6.2214509
4440,53.270668,-9.0567905
4441,52.1544607,-9.5668633
4442,53.1589342,-6.9095683
4443,53.1589342,-6.9095683
4444,52.6541454,-7.2447879
4445,52.994295,-7.3323007
4446,53.3271538,-7.5140841
4447,54.1246909,-8.0020132
4448,52.6638367,-8.6267343
4449,52.6638367,-8.6267343
4450,52.5090517,-8.7474955
4451,53.7276296,-7.7932573
4452,53.9252324,-6.4889423
4453,53.7621669,-9.1198601
4454,53.605548,-6.6564169
4455,54.2492434,-6.9683082
4456,53.1423672,-7.6920536
4457,53.2356871,-7.7122229
4458,53.6340165,-8.1819459
4459,54.2766103,-8.4760888
4460,52.4737894,-8.1618514
4461,52.2593197,-7.1100702
4462,53.5345308,-7.4653217
4463,52.336916,-6.4633381
4464,52.9808207,-6.044589
4465,42.1920119,13.7289167
4466,45.7388878,7.4261866
4467,40.7928393,17.1011931
4468,40.6430766,15.9699878
4469,39.3087714,16.3463791
4470,41.1099473,14.8475139
4471,45.5545769,8.7772349
4472,44.5967607,11.2186396
4473,46.2259177,13.1033646
4474,41.6552418,12.989615
4475,44.3167917,8.3964938
4476,45.4790671,9.8452433
4477,41.6738865,14.7520939
4478,41.87194,12.56738
4479,45.0522366,7.5153885
4480,40.7928393,17.1011931
4481,40.1208752,9.0128926
4482,37.5999938,14.0153557
4483,43.5058744,12.989615
4484,46.4336662,11.1693296
4485,43.7710513,11.2486208
4486,42.938004,12.6216211
4487,45.4414662,12.3152595
4488,56.879635,24.603189
4489,56.9496487,24.1051865
4490,47.0655826,9.5074526
4491,47.2050219,9.5240771
4492,47.166,9.555373
4493,47.213249,9.5025195
4494,47.166,9.555373
4495,47.2189285,9.541735
4496,47.166,9.555373
4497,47.198561,9.5430598
4498,47.1797118,9.5618123
4499,47.24167,9.5253371
4500,47.120434,9.5941602
4501,47.2112924,9.5621367
4502,47.2357135,9.554489
4503,47.1097988,9.5248296
4504,47.1410303,9.5209277
4505,54.3962938,24.0458761
4506,54.2000214,24.1512634
4507,54.2000214,24.1512634
4508,54.2000214,24.1512634
4509,54.3962938,24.0458761
4510,54.3962938,24.0458761
4511,55.3346879,26.165916
4512,55.0727242,24.2793337
4513,54.8588669,24.4277929
4514,54.8985207,23.9035965
4515,54.8750495,23.8878688
4516,54.8985207,23.9035965
4517,54.9872863,23.9525736
4518,54.9872863,23.9525736
4519,54.9872863,23.9525736
4520,55.2881309,23.9577279
4521,55.7032948,21.1442795
4522,55.7032948,21.1442795
4523,55.7032948,21.1442795
4524,55.6519744,21.3743956
4525,55.6519744,21.3743956
4526,55.6519744,21.3743956
4527,55.6519744,21.3743956
4528,56.0134438,21.3249747
4529,54.5553929,23.3626146
4530,54.5553929,23.3626146
4531,54.7819971,23.1341365
4532,54.5553929,23.3626146
4533,54.7819971,23.1341365
4534,54.7819971,23.1341365
4535,54.7819971,23.1341365
4536,54.7819971,23.1341365
4537,55.1996606,25.3679769
4538,55.169438,23.881275
4539,55.7347915,24.3574774
4540,55.9748049,25.0794767
4541,55.9748049,25.0794767
4542,55.9748049,25.0794767
4543,55.9748049,25.0794767
4544,55.7347915,24.3574774
4545,55.7347915,24.3574774
4546,54.638358,23.9468009
4547,55.9349085,23.3136823
4548,55.9985751,23.1380051
4549,55.9349085,23.3136823
4550,55.9985751,23.1380051
4551,55.9985751,23.1380051
4552,55.9985751,23.1380051
4553,55.9985751,23.1380051
4554,55.026259,24.8699644
4555,55.250366,22.29095
4556,55.250366,22.29095
4557,55.250366,22.29095
4558,55.3072586,22.3572939
4559,55.3072586,22.3572939
4560,55.3072586,22.3572939
4561,55.3072586,22.3572939
4562,55.9869779,22.2485535
4563,55.9869779,22.2485535
4564,55.9869779,22.2485535
4565,56.1026616,22.1113915
4566,56.1026616,22.1113915
4567,56.1026616,22.1113915
4568,56.1026616,22.1113915
4569,56.1026616,22.1113915
4570,55.245265,24.7760749
4571,55.2392,24.7566181
4572,55.5000404,25.609385
4573,55.5000404,25.609385
4574,55.5000404,25.609385
4575,55.5318969,25.7904699
4576,55.5318969,25.7904699
4577,55.5318969,25.7904699
4578,54.651945,23.035155
4579,54.6871555,25.2796514
4580,54.8086502,25.2182139
4581,54.8086502,25.2182139
4582,54.8086502,25.2182139
4583,54.7732578,25.5867113
4584,54.6871555,25.2796514
4585,54.7732578,25.5867113
4586,55.597276,26.431317
4587,55.7309609,26.245295
4588,49.815273,6.129583
4589,35.937496,14.375416
4590,45.8939404,28.1890275
4591,47.2512234,28.3187828
4592,46.6554715,29.4091222
4593,47.0104529,28.8638102
4594,46.5250851,28.7721835
4595,47.2643942,29.1550348
4596,46.8281147,28.5850889
4597,47.411631,28.369885
4598,47.0751349,28.1768155
4599,47.7665534,29.0035224
4600,48.1549743,28.2870783
4601,46.5153404,29.6624459
4602,47.1450267,28.6136736
4603,47.2305767,27.7892661
4604,43.7384176,7.4246158
4605,43.7384176,7.4246158
4606,42.0912106,19.089904
4607,42.8379344,19.8603732
4608,43.0369422,19.7561911
4609,43.0369422,19.7561911
4610,42.2911489,18.840295
4611,42.4398488,19.2660325
4612,42.3930959,18.9115964
4613,42.4572478,18.5314753
4614,42.4572478,18.5314753
4615,42.424662,18.771234
4616,42.708678,19.37439
4617,42.403297,18.680058
4618,42.403297,18.680058
4619,42.7804735,18.9561661
4620,42.7804735,18.9561661
4621,42.4398488,19.2660325
4622,43.3582371,19.3512591
4623,42.4304196,19.2593642
4624,42.4304196,19.2593642
4625,42.8408389,20.1670628
4626,42.8408389,20.1670628
4627,42.4349809,18.7066398
4628,41.9310884,19.2147632
4629,42.4318811,19.2631198
4630,52.3675734,4.9041389
4631,51.5719149,4.768323
4632,51.3945258,3.5558783
4633,52.9476012,6.6230586
4634,51.5868855,4.6671384
4635,52.5279781,5.5953508
4636,53.1641642,5.7817542
4637,52.045155,5.8718235
4638,51.9411937,6.1298591
4639,51.3301724,4.1047304
4640,53.2193835,6.5665017
4641,51.4242798,4.3236734
4642,51.4427238,6.0608726
4643,52.132633,5.291266
4644,52.132633,5.291266
4645,51.4826537,5.2321687
4646,52.5205869,4.788474
4647,51.4826537,5.2321687
4648,52.5205869,4.788474
4649,52.5205869,4.788474
4650,52.4387814,6.5016411
4651,52.4387814,6.5016411
4652,52.0207975,4.4937836
4653,52.0207975,4.4937836
4654,51.3322854,3.8324265
4655,52.0907374,5.1214201
4656,51.4536672,3.5709125
4657,51.4940309,3.8496815
4658,52.0207975,4.4937836
4659,52.0207975,4.4937836
4660,41.7060632,22.8552379
4661,41.0296773,21.3292164
4662,41.203138,22.5754421
4663,41.5197573,20.5289
4664,41.9708736,22.7739599
