"week_midpoint","country","non_sgtf","sgtf","Other","Alpha","Beta","Gamma","Delta","Omicron (B.1.1.529)","Omicron (BA.1)","Omicron (BA.2)","Omicron (BA.3)","Omicron","Total","longitude","latitude","continent","date_num"
2021-06-03,"Syria",0,0,0,0,0,0,0,0,0,0,0,0,0,38.50787939,35.02547248,"Asia",18781
2021-06-03,"Taiwan",0,8,0,8,0,0,0,0,0,0,0,0,8,120.9542726,23.75400343,"Asia",18781
2021-06-03,"Thailand",17,107,0,107,1,0,16,0,0,0,0,0,124,101.0028835,15.11816347,"Asia",18781
2021-06-03,"The Bahamas",0,0,0,0,0,0,0,0,0,0,0,0,0,-76.62835738,24.29031222,"North America",18781
2021-06-03,"Timor-Leste",9,0,9,0,0,0,0,0,0,0,0,0,9,125.727539,-8.874217,"Asia",18781
2021-06-03,"Togo",18,1,5,0,0,0,14,0,0,0,0,0,19,0.96232118,8.52529798,"Africa",18781
2021-06-03,"Trinidad and Tobago",11,0,0,0,0,11,0,0,0,0,0,0,11,-61.26565805,10.45735757,"South America",18781
2021-06-03,"Tunisia",0,0,0,0,0,0,0,0,0,0,0,0,0,9.55288287,34.11956663,"Africa",18781
2021-06-03,"Turkey",62,45,49,30,8,16,4,0,0,0,0,0,107,35.16895529,39.06160342,"Europe",18781
2021-06-03,"Turks and Caicos Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,-71.97385725,21.83047424,"North America",18781
2021-06-03,"U.S. Virgin Islands",0,8,0,8,0,0,0,0,0,0,0,0,8,-64.80300497,17.95501398,"North America",18781
2021-06-03,"Uganda",93,2,2,0,0,0,93,0,0,0,0,0,95,32.36907536,1.27469024,"Africa",18781
2021-06-03,"Ukraine",0,0,0,0,0,0,0,0,0,0,0,0,0,31.38325794,48.99656784,"Europe",18781
2021-06-03,"United Arab Emirates",0,0,0,0,0,0,0,0,0,0,0,0,0,54.30015737,23.90527175,"Asia",18781
2021-06-03,"United Kingdom",19898,2367,41,2495,15,10,19704,0,0,0,0,0,22265,-2.86563362,54.12387156,"Europe",18781
2021-06-03,"Uruguay",0,0,0,0,0,0,0,0,0,0,0,0,0,-56.01806795,-32.79951982,"South America",18781
2021-06-03,"USA",4911,4786,1735,4998,31,1194,1739,0,0,0,0,0,9697,-112.4616706,45.67955203,"North America",18781
2021-06-03,"Uzbekistan",0,0,0,0,0,0,0,0,0,0,0,0,0,63.14001799,41.75554081,"Asia",18781
2021-06-03,"Vanuatu",0,0,0,0,0,0,0,0,0,0,0,0,0,167.6863674,-16.22630588,"Oceania",18781
2021-06-03,"Venezuela",0,2,0,2,0,0,0,0,0,0,0,0,2,-66.18184085,7.12422395,"South America",18781
2021-06-03,"Vietnam",7,0,0,0,0,0,7,0,0,0,0,0,7,106.2991386,16.64601451,"Asia",18781
2021-06-03,"Wallis and Futuna Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,-177.3481331,-13.88724988,"Oceania",18781
2021-06-03,"Zambia",30,1,0,1,1,0,29,0,0,0,0,0,31,27.77475082,-13.45824537,"Africa",18781
2021-06-03,"Zimbabwe",0,0,0,0,0,0,0,0,0,0,0,0,0,29.85145031,-19.00420587,"Africa",18781
2021-06-10,"Afghanistan",0,0,0,0,0,0,0,0,0,0,0,0,0,66.00473115,33.83523216,"Asia",18788
2021-06-10,"Albania",0,0,0,0,0,0,0,0,0,0,0,0,0,20.04983034,41.14245128,"Europe",18788
2021-06-10,"Algeria",0,0,0,0,0,0,0,0,0,0,0,0,0,2.61732102,28.15893844,"Africa",18788
2021-06-10,"Andorra",0,2,0,2,0,0,0,0,0,0,0,0,2,1.56053368,42.54229174,"Europe",18788
2021-06-10,"Angola",2,8,0,8,2,0,0,0,0,0,0,0,10,17.53736149,-12.29336112,"Africa",18788
2021-06-10,"Anguilla",0,0,0,0,0,0,0,0,0,0,0,0,0,-63.06498464,18.22396692,"North America",18788
2021-06-10,"Antigua and Barbuda",0,0,0,0,0,0,0,0,0,0,0,0,0,-61.7946956,17.27754256,"North America",18788
2021-06-10,"Argentina",192,13,50,13,0,142,0,0,0,0,0,0,205,-65.17980881,-35.38135347,"South America",18788
2021-06-10,"Armenia",0,0,0,0,0,0,0,0,0,0,0,0,0,44.9299343,40.28952206,"Asia",18788
2021-06-10,"Aruba",12,8,7,3,0,6,4,0,0,0,0,0,20,-69.98267466,12.52088881,"South America",18788
2021-06-10,"Australia",55,6,20,6,6,0,29,0,0,0,0,0,61,134.4909988,-25.73288736,"Oceania",18788
2021-06-10,"Austria",145,122,5,125,2,4,131,0,0,0,0,0,267,14.12647809,47.58549847,"Europe",18788
2021-06-10,"Azerbaijan",0,0,0,0,0,0,0,0,0,0,0,0,0,47.54599646,40.28827674,"Europe",18788
2021-06-10,"Bahrain",7,3,0,2,0,0,8,0,0,0,0,0,10,50.54197759,26.04200845,"Asia",18788
2021-06-10,"Bangladesh",32,1,3,1,14,0,15,0,0,0,0,0,33,90.23812793,23.86730412,"Asia",18788
2021-06-10,"Barbados",0,0,0,0,0,0,0,0,0,0,0,0,0,-59.55980198,13.18145371,"North America",18788
2021-06-10,"Belarus",0,0,0,0,0,0,0,0,0,0,0,0,0,28.03208711,53.53131155,"Europe",18788
2021-06-10,"Belgium",252,605,18,607,8,79,145,0,0,0,0,0,857,4.64064572,50.63981435,"Europe",18788
2021-06-10,"Belize",0,1,0,1,0,0,0,0,0,0,0,0,1,-88.71010228,17.20027475,"North America",18788
2021-06-10,"Benin",6,0,5,0,0,0,1,0,0,0,0,0,6,2.32784527,9.6417533,"Africa",18788
2021-06-10,"Bermuda",0,0,0,0,0,0,0,0,0,0,0,0,0,-64.75454185,32.31368594,"North America",18788
2021-06-10,"Bolivia",0,0,0,0,0,0,0,0,0,0,0,0,0,-64.6853892,-16.70814536,"South America",18788
2021-06-10,"Bonaire",0,1,0,1,0,0,0,0,0,0,0,0,1,-68.262383,12.20189,"South America",18788
2021-06-10,"Bosnia and Herzegovina",3,10,3,9,0,0,1,0,0,0,0,0,13,17.76876588,44.17449912,"Europe",18788
2021-06-10,"Botswana",23,0,6,0,17,0,0,0,0,0,0,0,23,23.7985373,-22.18402031,"Africa",18788
2021-06-10,"Brazil",2700,52,27,50,0,2668,7,0,0,0,0,0,2752,-53.09783199,-10.78777567,"South America",18788
2021-06-10,"British Virgin Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,-64.47140241,18.52593375,"North America",18788
2021-06-10,"Brunei",0,0,0,0,0,0,0,0,0,0,0,0,0,114.7220255,4.51968241,"Asia",18788
2021-06-10,"Bulgaria",10,41,1,42,1,0,7,0,0,0,0,0,51,25.21552327,42.76889988,"Europe",18788
2021-06-10,"Burkina Faso",0,0,0,0,0,0,0,0,0,0,0,0,0,-1.7545684,12.26953681,"Africa",18788
2021-06-10,"Burundi",0,0,0,0,0,0,0,0,0,0,0,0,0,29.8751201,-3.35939257,"Africa",18788
2021-06-10,"Cabo Verde",0,0,0,0,0,0,0,0,0,0,0,0,0,-23.95990969,15.95518822,"Africa",18788
2021-06-10,"Cambodia",8,20,0,20,0,0,8,0,0,0,0,0,28,104.9069431,12.72004932,"Asia",18788
2021-06-10,"Cameroon",0,0,0,0,0,0,0,0,0,0,0,0,0,12.73964266,5.69110296,"Africa",18788
2021-06-10,"Canada",983,1167,161,1146,13,394,436,0,0,0,0,0,2150,-98.30775723,61.36206827,"North America",18788
2021-06-10,"Canary Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,-16.629129,28.291565,"Europe",18788
2021-06-10,"Cayman Islands",1,1,1,1,0,0,0,0,0,0,0,0,2,-80.91213058,19.42896455,"North America",18788
2021-06-10,"Central African Republic",0,0,0,0,0,0,0,0,0,0,0,0,0,20.46826364,6.56823003,"Africa",18788
2021-06-10,"Chile",377,10,112,6,0,268,1,0,0,0,0,0,387,-71.38255879,-37.73069754,"South America",18788
2021-06-10,"China",8,2,3,2,1,0,4,0,0,0,0,0,10,103.8190739,36.56176801,"Asia",18788
2021-06-10,"Colombia",160,2,141,0,0,20,1,0,0,0,0,0,162,-73.08114936,3.91383156,"South America",18788
2021-06-10,"Comoros",0,0,0,0,0,0,0,0,0,0,0,0,0,43.68238096,-11.87777573,"Africa",18788
2021-06-10,"Costa Rica",14,0,3,5,0,5,1,0,0,0,0,0,14,-84.19208786,9.9763424,"North America",18788
2021-06-10,"Cote d'Ivoire",0,0,0,0,0,0,0,0,0,0,0,0,0,-5.56921598,7.62842868,"Africa",18788
2021-06-10,"Crimea",0,0,0,0,0,0,0,0,0,0,0,0,0,34.109547,44.957813,"Europe",18788
2021-06-10,"Croatia",38,83,0,83,0,2,36,0,0,0,0,0,121,16.40413079,45.08047284,"Europe",18788
2021-06-10,"Cuba",0,0,0,0,0,0,0,0,0,0,0,0,0,-79.01606913,21.62290023,"North America",18788
2021-06-10,"Curacao",3,0,3,0,0,0,0,0,0,0,0,0,3,-68.9712225,12.19552443,"South America",18788
2021-06-10,"Cyprus",0,0,0,0,0,0,0,0,0,0,0,0,0,33.00600358,34.91666932,"Europe",18788
2021-06-10,"Czech Republic",39,160,2,179,2,2,14,0,0,0,0,0,199,15.31240065,49.73341073,"Europe",18788
2021-06-10,"Democratic Republic of the Congo",4,0,0,0,0,0,4,0,0,0,0,0,4,23.64395637,-2.87746013,"Africa",18788
2021-06-10,"Denmark",174,1823,2,1928,1,1,65,0,0,0,0,0,1997,10.02799418,55.98126391,"Europe",18788
2021-06-10,"Djibouti",0,0,0,0,0,0,0,0,0,0,0,0,0,42.56067681,11.74872052,"Africa",18788
2021-06-10,"Dominica",0,0,0,0,0,0,0,0,0,0,0,0,0,-61.35773122,15.43947211,"North America",18788
2021-06-10,"Dominican Republic",11,0,10,0,0,1,0,0,0,0,0,0,11,-70.50569086,18.8943308,"North America",18788
2021-06-10,"Ecuador",75,19,65,16,0,13,0,0,0,0,0,0,94,-78.75203573,-1.42381949,"South America",18788
2021-06-10,"Egypt",0,6,6,0,0,0,0,0,0,0,0,0,6,29.8618993,26.49593108,"Africa",18788
2021-06-10,"El Salvador",0,0,0,0,0,0,0,0,0,0,0,0,0,-88.87164456,13.73944008,"North America",18788
2021-06-10,"Equatorial Guinea",0,0,0,0,0,0,0,0,0,0,0,0,0,10.34138898,1.70554042,"Africa",18788
2021-06-10,"Estonia",2,56,0,56,0,0,2,0,0,0,0,0,58,25.54248555,58.67192416,"Europe",18788
2021-06-10,"Eswatini",0,0,0,0,0,0,0,0,0,0,0,0,0,31.465866,-26.522503,"Africa",18788
2021-06-10,"Ethiopia",0,1,0,1,0,0,0,0,0,0,0,0,1,39.6008014,8.62278417,"Africa",18788
2021-06-10,"Faroe Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,-6.88096322,62.05386227,"Europe",18788
2021-06-10,"Fiji",47,0,0,0,0,0,47,0,0,0,0,0,47,165.4505548,-17.4285609,"Oceania",18788
2021-06-10,"Finland",27,83,9,76,0,0,25,0,0,0,0,0,110,26.27467024,64.49884844,"Europe",18788
2021-06-10,"France",386,932,68,958,87,24,181,0,0,0,0,0,1318,2.53618475,46.18700581,"Europe",18788
2021-06-10,"French Guiana",12,0,0,0,1,11,0,0,0,0,0,0,12,-53.2484462,3.92595718,"South America",18788
2021-06-10,"French Polynesia",0,0,0,0,0,0,0,0,0,0,0,0,0,-144.9048876,-14.72228068,"Oceania",18788
2021-06-10,"Gabon",0,0,0,0,0,0,0,0,0,0,0,0,0,11.78863005,-0.58660329,"Africa",18788
2021-06-10,"Gambia",1,0,0,0,0,0,1,0,0,0,0,0,1,-15.39601809,13.44965377,"Africa",18788
2021-06-10,"Georgia",1,12,1,12,0,0,0,0,0,0,0,0,13,43.50778995,42.16855944,"Asia",18788
2021-06-10,"Germany",646,1607,145,1605,10,50,443,0,0,0,0,0,2253,10.38577693,51.10697903,"Europe",18788
2021-06-10,"Ghana",11,1,10,0,0,0,2,0,0,0,0,0,12,-1.21676901,7.95345124,"Africa",18788
2021-06-10,"Gibraltar",0,0,0,0,0,0,0,0,0,0,0,0,0,-5.35257,36.14474,"Europe",18788
2021-06-10,"Greece",64,41,61,41,2,0,1,0,0,0,0,0,105,22.95556207,39.07466973,"Europe",18788
2021-06-10,"Grenada",0,0,0,0,0,0,0,0,0,0,0,0,0,-61.68219415,12.1172555,"North America",18788
2021-06-10,"Guadeloupe",0,2,0,2,0,0,0,0,0,0,0,0,2,-61.551,16.265,"North America",18788
2021-06-10,"Guam",1,6,0,6,1,0,0,0,0,0,0,0,7,144.7679224,13.4416655,"Oceania",18788
2021-06-10,"Guatemala",15,0,11,1,0,1,2,0,0,0,0,0,15,-90.36482288,15.69404158,"North America",18788
2021-06-10,"Guinea",6,2,7,1,0,0,0,0,0,0,0,0,8,-10.94066379,10.43621595,"Africa",18788
2021-06-10,"Guinea-Bissau",0,0,0,0,0,0,0,0,0,0,0,0,0,-14.94972941,12.04744454,"Africa",18788
2021-06-10,"Guyana",0,0,0,0,0,0,0,0,0,0,0,0,0,-58.98202596,4.79378052,"South America",18788
2021-06-10,"Haiti",0,0,0,0,0,0,0,0,0,0,0,0,0,-72.68527364,18.93500961,"North America",18788
2021-06-10,"Honduras",24,1,25,0,0,0,0,0,0,0,0,0,25,-86.61516846,14.82688225,"North America",18788
2021-06-10,"Hong Kong",9,1,0,1,0,0,9,0,0,0,0,0,10,114.1137986,22.39828782,"Asia",18788
2021-06-10,"Hungary",0,0,0,0,0,0,0,0,0,0,0,0,0,19.39559381,47.16277712,"Europe",18788
2021-06-10,"Iceland",4,8,0,11,0,0,1,0,0,0,0,0,12,-18.57397086,64.99575263,"Europe",18788
2021-06-10,"India",1757,12,53,3,0,0,1713,0,0,0,0,0,1769,79.61197355,22.88578035,"Asia",18788
2021-06-10,"Indonesia",343,1,93,1,0,0,250,0,0,0,0,0,344,117.2400976,-2.21505018,"Asia",18788
2021-06-10,"Iran",0,0,0,0,0,0,0,0,0,0,0,0,0,54.27407071,32.57503287,"Asia",18788
2021-06-10,"Iraq",1,1,0,1,0,0,1,0,0,0,0,0,2,43.74353204,33.03970511,"Asia",18788
2021-06-10,"Ireland",491,283,16,645,0,0,113,0,0,0,0,0,774,-8.13793167,53.1754426,"Europe",18788
2021-06-10,"Israel",49,6,2,5,1,3,44,0,0,0,0,0,55,35.00444995,31.4611019,"Asia",18788
2021-06-10,"Italy",299,442,86,397,0,86,172,0,0,0,0,0,741,12.07000946,42.79663568,"Europe",18788
2021-06-10,"Jamaica",0,0,0,0,0,0,0,0,0,0,0,0,0,-77.31482556,18.15695476,"North America",18788
2021-06-10,"Japan",157,2064,33,2066,4,2,116,0,0,0,0,0,2221,138.0308921,37.59230065,"Asia",18788
2021-06-10,"Jordan",7,2,0,2,0,0,7,0,0,0,0,0,9,36.77137251,31.24579389,"Asia",18788
2021-06-10,"Kazakhstan",0,0,0,0,0,0,0,0,0,0,0,0,0,67.29149657,48.15687954,"Asia",18788
2021-06-10,"Kenya",31,24,0,24,2,0,29,0,0,0,0,0,55,37.79594437,0.5998746,"Africa",18788
2021-06-10,"Kosovo",0,0,0,0,0,0,0,0,0,0,0,0,0,20.87249613,42.57078418,"Europe",18788
2021-06-10,"Kuwait",0,0,0,0,0,0,0,0,0,0,0,0,0,47.58699362,29.33431677,"Asia",18788
2021-06-10,"Kyrgyzstan",0,0,0,0,0,0,0,0,0,0,0,0,0,74.54165548,41.46221785,"Asia",18788
2021-06-10,"Latvia",43,111,7,105,0,0,42,0,0,0,0,0,154,24.9123704,56.85085306,"Europe",18788
2021-06-10,"Lebanon",0,0,0,0,0,0,0,0,0,0,0,0,0,35.88016327,33.92306993,"Asia",18788
2021-06-10,"Lesotho",0,0,0,0,0,0,0,0,0,0,0,0,0,28.22722773,-29.5800467,"Africa",18788
2021-06-10,"Liberia",9,0,0,0,0,0,9,0,0,0,0,0,9,-9.32207781,6.45278273,"Africa",18788
2021-06-10,"Libya",0,2,2,0,0,0,0,0,0,0,0,0,2,18.00865782,27.03094247,"Africa",18788
2021-06-10,"Liechtenstein",0,2,0,2,0,0,0,0,0,0,0,0,2,9.53573593,47.13665447,"Europe",18788
2021-06-10,"Lithuania",13,546,24,525,0,2,8,0,0,0,0,0,559,23.88720035,55.32611078,"Europe",18788
2021-06-10,"Luxembourg",47,58,5,55,0,5,40,0,0,0,0,0,105,6.07182681,49.76724687,"Europe",18788
2021-06-10,"Madagascar",0,0,0,0,0,0,0,0,0,0,0,0,0,46.70473751,-19.37189599,"Africa",18788
2021-06-10,"Malawi",11,0,0,0,3,0,8,0,0,0,0,0,11,34.2893585,-13.2180697,"Africa",18788
2021-06-10,"Malaysia",36,0,3,0,4,0,29,0,0,0,0,0,36,109.6976155,3.78987255,"Asia",18788
2021-06-10,"Maldives",1,0,0,0,0,0,1,0,0,0,0,0,1,73.45711081,3.72854733,"Asia",18788
2021-06-10,"Mali",0,0,0,0,0,0,0,0,0,0,0,0,0,-3.54268794,17.34581461,"Africa",18788
2021-06-10,"Malta",1,2,0,2,0,1,0,0,0,0,0,0,3,14.40522042,35.92151315,"Europe",18788
2021-06-10,"Martinique",0,0,0,0,0,0,0,0,0,0,0,0,0,-61.024174,14.641528,"North America",18788
2021-06-10,"Mauritius",7,0,5,0,0,0,2,0,0,0,0,0,7,57.57120758,-20.2777156,"Africa",18788
2021-06-10,"Mayotte",0,0,0,0,0,0,0,0,0,0,0,0,0,45.130741,-12.809645,"Africa",18788
2021-06-10,"Mexico",802,212,310,192,0,400,112,0,0,0,0,0,1014,-102.5234504,23.94753932,"North America",18788
2021-06-10,"Moldova",0,0,0,0,0,0,0,0,0,0,0,0,0,28.45673742,47.19499323,"Europe",18788
2021-06-10,"Monaco",11,0,0,0,0,0,11,0,0,0,0,0,11,7.40628055,43.75276115,"Europe",18788
2021-06-10,"Mongolia",0,0,0,0,0,0,0,0,0,0,0,0,0,103.0529965,46.82681435,"Asia",18788
2021-06-10,"Montenegro",0,11,0,11,0,0,0,0,0,0,0,0,11,19.2388382,42.7889115,"Europe",18788
2021-06-10,"Montserrat",0,0,0,0,0,0,0,0,0,0,0,0,0,-62.18519807,16.73941361,"North America",18788
2021-06-10,"Morocco",0,0,0,0,0,0,0,0,0,0,0,0,0,-8.45616045,29.83762793,"Africa",18788
2021-06-10,"Mozambique",0,0,0,0,0,0,0,0,0,0,0,0,0,35.53367351,-17.27381898,"Africa",18788
2021-06-10,"Myanmar",1,0,0,0,0,0,1,0,0,0,0,0,1,96.48843207,21.18566514,"Asia",18788
2021-06-10,"Namibia",35,0,2,0,14,0,19,0,0,0,0,0,35,17.20962769,-22.13030791,"Africa",18788
2021-06-10,"Nepal",3,0,0,0,0,0,3,0,0,0,0,0,3,83.9158367,28.24891362,"Asia",18788
2021-06-10,"Netherlands",250,1097,29,1093,1,14,210,0,0,0,0,0,1347,5.2814735,52.10080804,"Europe",18788
2021-06-10,"New Zealand",7,1,0,1,0,0,7,0,0,0,0,0,8,171.4849539,-41.81112825,"Oceania",18788
2021-06-10,"Niger",0,0,0,0,0,0,0,0,0,0,0,0,0,9.38546454,17.41912605,"Africa",18788
2021-06-10,"Nigeria",1,0,0,0,0,0,1,0,0,0,0,0,1,8.08944243,9.59411807,"Africa",18788
2021-06-10,"North Macedonia",0,5,0,5,0,0,0,0,0,0,0,0,5,21.745275,41.608635,"Europe",18788
2021-06-10,"Northern Mariana Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,145.6196188,15.82873009,"Oceania",18788
2021-06-10,"Norway",86,418,3,423,1,0,77,0,0,0,0,0,504,15.34832968,68.75014407,"Europe",18788
2021-06-10,"Oman",25,6,0,6,0,0,25,0,0,0,0,0,31,56.09165967,20.60515412,"Asia",18788
2021-06-10,"Pakistan",22,26,3,23,6,0,16,0,0,0,0,0,48,69.33958027,29.94975221,"Asia",18788
2021-06-10,"Palau",0,0,0,0,0,0,0,0,0,0,0,0,0,134.4082215,7.28760993,"Oceania",18788
2021-06-10,"Palestine",0,0,0,0,0,0,0,0,0,0,0,0,0,35.233154,31.952162,"Asia",18788
2021-06-10,"Panama",0,0,0,0,0,0,0,0,0,0,0,0,0,-80.11915152,8.5175119,"North America",18788
2021-06-10,"Papua New Guinea",10,0,10,0,0,0,0,0,0,0,0,0,10,145.2074492,-6.46416276,"Oceania",18788
2021-06-10,"Paraguay",15,0,0,0,0,15,0,0,0,0,0,0,15,-58.40014084,-23.22823896,"South America",18788
2021-06-10,"Peru",381,9,299,0,0,88,3,0,0,0,0,0,390,-74.38242889,-9.15280281,"South America",18788
2021-06-10,"Philippines",133,104,9,105,121,1,1,0,0,0,0,0,237,122.8839215,11.77539737,"Asia",18788
2021-06-10,"Poland",91,171,26,214,1,2,19,0,0,0,0,0,262,19.39011841,52.12759537,"Europe",18788
2021-06-10,"Portugal",444,253,20,260,1,5,411,0,0,0,0,0,697,-8.50105506,39.59550247,"Europe",18788
2021-06-10,"Puerto Rico",31,16,20,16,0,10,1,0,0,0,0,0,47,-66.47307314,18.22812711,"North America",18788
2021-06-10,"Qatar",7,1,0,1,1,0,6,0,0,0,0,0,8,51.18478512,25.30600936,"Asia",18788
2021-06-10,"Republic of the Congo",0,11,9,2,0,0,0,0,0,0,0,0,11,15.21965722,-0.83788172,"Africa",18788
2021-06-10,"Reunion",139,3,0,3,139,0,0,0,0,0,0,0,142,55.448101,-20.878901,"Africa",18788
2021-06-10,"Romania",13,45,0,45,0,1,12,0,0,0,0,0,58,24.97293286,45.85242939,"Europe",18788
2021-06-10,"Russia",697,8,49,9,3,0,644,0,0,0,0,0,705,96.68657347,61.98052168,"Europe",18788
2021-06-10,"Rwanda",5,0,2,0,0,0,3,0,0,0,0,0,5,29.91989113,-1.99033199,"Africa",18788
2021-06-10,"Saint Barthelemy",0,0,0,0,0,0,0,0,0,0,0,0,0,-62.84068712,17.89881045,"North America",18788
2021-06-10,"Saint Kitts and Nevis",0,0,0,0,0,0,0,0,0,0,0,0,0,-62.68754242,17.26458594,"North America",18788
2021-06-10,"Saint Lucia",0,1,0,1,0,0,0,0,0,0,0,0,1,-60.96969329,13.8947837,"North America",18788
2021-06-10,"Saint Martin",0,0,0,0,0,0,0,0,0,0,0,0,0,-63.05971623,18.08889331,"North America",18788
2021-06-10,"Saint Vincent and the Grenadines",0,0,0,0,0,0,0,0,0,0,0,0,0,-61.20129438,13.22471841,"North America",18788
2021-06-10,"Saudi Arabia",3,0,1,0,2,0,0,0,0,0,0,0,3,44.53687041,24.12245467,"Asia",18788
2021-06-10,"Senegal",50,3,43,2,0,0,8,0,0,0,0,0,53,-14.47348904,14.36624381,"Africa",18788
2021-06-10,"Serbia",0,4,0,4,0,0,0,0,0,0,0,0,4,20.457273,44.787197,"Europe",18788
2021-06-10,"Seychelles",18,1,0,1,0,0,18,0,0,0,0,0,19,55.47601997,-4.66097821,"Africa",18788
2021-06-10,"Sierra Leone",1,0,0,0,0,0,1,0,0,0,0,0,1,-11.79271209,8.56329069,"Africa",18788
2021-06-10,"Singapore",52,0,1,1,1,2,47,0,0,0,0,0,52,103.8172532,1.35877066,"Asia",18788
2021-06-10,"Sint Eustatius",0,0,0,0,0,0,0,0,0,0,0,0,0,-62.973555,17.4890306,"North America",18788
2021-06-10,"Sint Maarten",0,50,0,50,0,0,0,0,0,0,0,0,50,-63.05713283,18.05081813,"North America",18788
2021-06-10,"Slovakia",268,31,1,235,2,0,61,0,0,0,0,0,299,19.47905212,48.70547175,"Europe",18788
2021-06-10,"Slovenia",28,269,2,288,0,0,7,0,0,0,0,0,297,14.8044464,46.11555444,"Europe",18788
2021-06-10,"Solomon Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,159.6328471,-8.92175696,"Oceania",18788
2021-06-10,"Somalia",0,0,0,0,0,0,0,0,0,0,0,0,0,45.70716243,4.75065195,"Africa",18788
2021-06-10,"South Africa",459,19,35,20,170,0,253,0,0,0,0,0,478,25.08388384,-29.0003377,"Africa",18788
2021-06-10,"South Korea",173,41,173,20,1,1,19,0,0,0,0,0,214,127.8391693,36.3852463,"Asia",18788
2021-06-10,"South Sudan",3,0,0,0,0,0,3,0,0,0,0,0,3,30.24790056,7.30877585,"Africa",18788
2021-06-10,"Spain",519,925,141,957,28,53,265,0,0,0,0,0,1444,-3.64754874,40.24448626,"Europe",18788
2021-06-10,"Sri Lanka",6,32,1,33,0,0,4,0,0,0,0,0,38,80.70107795,7.61266309,"Asia",18788
2021-06-10,"Sudan",3,0,3,0,0,0,0,0,0,0,0,0,3,29.94047226,15.99035431,"Africa",18788
2021-06-10,"Suriname",15,0,2,0,0,13,0,0,0,0,0,0,15,-55.91234833,4.13055377,"South America",18788
2021-06-10,"Sweden",613,1716,22,1707,7,8,585,0,0,0,0,0,2329,16.74371219,62.79232016,"Europe",18788
2021-06-10,"Switzerland",125,361,32,360,4,9,81,0,0,0,0,0,486,8.20866006,46.79785296,"Europe",18788
2021-06-10,"Syria",0,0,0,0,0,0,0,0,0,0,0,0,0,38.50787939,35.02547248,"Asia",18788
2021-06-10,"Taiwan",0,1,0,1,0,0,0,0,0,0,0,0,1,120.9542726,23.75400343,"Asia",18788
2021-06-10,"Thailand",47,95,0,95,0,0,47,0,0,0,0,0,142,101.0028835,15.11816347,"Asia",18788
2021-06-10,"The Bahamas",0,0,0,0,0,0,0,0,0,0,0,0,0,-76.62835738,24.29031222,"North America",18788
2021-06-10,"Timor-Leste",1,0,0,0,0,0,1,0,0,0,0,0,1,125.727539,-8.874217,"Asia",18788
2021-06-10,"Togo",5,0,1,0,0,0,4,0,0,0,0,0,5,0.96232118,8.52529798,"Africa",18788
2021-06-10,"Trinidad and Tobago",12,0,0,0,0,12,0,0,0,0,0,0,12,-61.26565805,10.45735757,"South America",18788
2021-06-10,"Tunisia",0,0,0,0,0,0,0,0,0,0,0,0,0,9.55288287,34.11956663,"Africa",18788
2021-06-10,"Turkey",68,49,21,41,2,10,43,0,0,0,0,0,117,35.16895529,39.06160342,"Europe",18788
2021-06-10,"Turks and Caicos Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,-71.97385725,21.83047424,"North America",18788
2021-06-10,"U.S. Virgin Islands",0,2,0,2,0,0,0,0,0,0,0,0,2,-64.80300497,17.95501398,"North America",18788
2021-06-10,"Uganda",75,0,4,0,1,0,70,0,0,0,0,0,75,32.36907536,1.27469024,"Africa",18788
2021-06-10,"Ukraine",0,3,0,3,0,0,0,0,0,0,0,0,3,31.38325794,48.99656784,"Europe",18788
2021-06-10,"United Arab Emirates",2,0,0,0,0,0,2,0,0,0,0,0,2,54.30015737,23.90527175,"Asia",18788
2021-06-10,"United Kingdom",14124,917,49,1015,13,5,13959,0,0,0,0,0,15041,-2.86563362,54.12387156,"Europe",18788
2021-06-10,"Uruguay",0,0,0,0,0,0,0,0,0,0,0,0,0,-56.01806795,-32.79951982,"South America",18788
2021-06-10,"USA",6030,4562,1663,4720,19,1154,3036,0,0,0,0,0,10592,-112.4616706,45.67955203,"North America",18788
2021-06-10,"Uzbekistan",0,0,0,0,0,0,0,0,0,0,0,0,0,63.14001799,41.75554081,"Asia",18788
2021-06-10,"Vanuatu",0,0,0,0,0,0,0,0,0,0,0,0,0,167.6863674,-16.22630588,"Oceania",18788
2021-06-10,"Venezuela",3,0,0,0,0,3,0,0,0,0,0,0,3,-66.18184085,7.12422395,"South America",18788
2021-06-10,"Vietnam",7,0,0,0,0,0,7,0,0,0,0,0,7,106.2991386,16.64601451,"Asia",18788
2021-06-10,"Wallis and Futuna Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,-177.3481331,-13.88724988,"Oceania",18788
2021-06-10,"Zambia",17,0,0,0,0,0,17,0,0,0,0,0,17,27.77475082,-13.45824537,"Africa",18788
2021-06-10,"Zimbabwe",0,0,0,0,0,0,0,0,0,0,0,0,0,29.85145031,-19.00420587,"Africa",18788
