"variant","date","count","total","prop","date_num"
"Other",2019-12-02,1,1,1,18232
"Other",2019-12-23,2,2,1,18253
"Other",2019-12-30,35,35,1,18260
"Other",2020-01-06,11,11,1,18267
"Other",2020-01-13,33,33,1,18274
"Other",2020-01-20,272,272,1,18281
"Other",2020-01-27,350,350,1,18288
"Other",2020-02-03,278,278,1,18295
"Other",2020-02-10,190,190,1,18302
"Other",2020-02-17,286,286,1,18309
"Other",2020-02-24,1026,1026,1,18316
"Other",2020-03-02,3496,3496,1,18323
"Other",2020-03-09,9128,9135,0.999233716475096,18330
"Other",2020-03-16,15776,15777,0.999936616593776,18337
"Other",2020-03-23,20343,20344,0.99995084545812,18344
"Other",2020-03-30,18948,18948,1,18351
"Other",2020-04-06,15169,15173,0.99973637382192,18358
"Other",2020-04-13,12609,12609,1,18365
"Other",2020-04-20,10189,10189,1,18372
"Other",2020-04-27,9221,9235,0.998484028153763,18379
"Other",2020-05-04,7367,7371,0.999457332790666,18386
"Other",2020-05-11,6476,6481,0.999228514118192,18393
"Other",2020-05-18,5691,5691,1,18400
"Other",2020-05-25,5181,5181,1,18407
"Other",2020-06-01,5484,5501,0.996909652790402,18414
"Other",2020-06-08,7370,7381,0.998509687034277,18421
"Other",2020-06-15,9720,9733,0.998664337819788,18428
"Other",2020-06-22,7752,7811,0.99244654973755,18435
"Other",2020-06-29,8402,8416,0.998336501901141,18442
"Other",2020-07-06,9171,9212,0.995549283543204,18449
"Other",2020-07-13,10125,10203,0.992355189650103,18456
"Other",2020-07-20,9624,9700,0.992164948453608,18463
"Other",2020-07-27,10069,10223,0.984935928788027,18470
"Other",2020-08-03,9599,9829,0.97659985756435,18477
"Other",2020-08-10,9260,9666,0.9579971032485,18484
"Other",2020-08-17,8634,9460,0.912684989429176,18491
"Other",2020-08-24,9015,10172,0.886256390090444,18498
"Other",2020-08-31,7836,9608,0.815570358034971,18505
"Other",2020-09-07,7799,10246,0.76117509271911,18512
"Other",2020-09-14,8666,11931,0.726343139720057,18519
"Other",2020-09-21,9855,14277,0.690271065349863,18526
"Other",2020-09-28,8697,12730,0.68318931657502,18533
"Other",2020-10-05,11589,17885,0.647973161867487,18540
"Other",2020-10-12,11039,18178,0.607272527230718,18547
"Other",2020-10-19,11654,20725,0.562316043425814,18554
"Other",2020-10-26,13041,21904,0.595370708546384,18561
"Other",2020-11-02,18196,29472,0.617399565689468,18568
"Other",2020-11-09,16733,28661,0.583824709535606,18575
"Other",2020-11-16,14731,23571,0.624962878112935,18582
"Other",2020-11-23,13513,20819,0.649070560545655,18589
"Other",2020-11-30,17284,25641,0.674076674076674,18596
"Other",2020-12-07,21686,36337,0.596802157580428,18603
"Other",2020-12-14,21239,40691,0.521958172568873,18610
"Other",2020-12-21,17810,32467,0.54855699633474,18617
"Other",2020-12-28,21725,41039,0.529374497429275,18624
"Other",2021-01-04,32025,55223,0.579921409557612,18631
"Other",2021-01-11,32827,61723,0.531843883155388,18638
"Other",2021-01-18,30196,59052,0.511345932398564,18645
"Other",2021-01-25,28864,66446,0.43439785690636,18652
"Other",2021-02-01,30693,62663,0.489810574022948,18659
"Other",2021-02-08,30345,67725,0.448062015503876,18666
"Other",2021-02-15,26691,68364,0.390424784974548,18673
"Other",2021-02-22,27704,73596,0.376433501820751,18680
"Other",2021-03-01,29106,78796,0.369384232702168,18687
"Other",2021-03-08,28647,90318,0.317179299807347,18694
"Other",2021-03-15,30171,98929,0.304976296131569,18701
"Other",2021-03-22,30178,102816,0.293514628073452,18708
"Other",2021-03-29,29885,101540,0.294317510340752,18715
"Other",2021-04-05,31078,103495,0.300285037924537,18722
"Other",2021-04-12,29014,108815,0.266636033635069,18729
"Other",2021-04-19,25378,103112,0.246120723097215,18736
"Other",2021-04-26,24745,104071,0.237770368306252,18743
"Other",2021-05-03,20470,93379,0.219214170209576,18750
"Other",2021-05-10,17122,81018,0.211335752548816,18757
"Other",2021-05-17,15049,73675,0.204261961316593,18764
"Other",2021-05-24,12337,65727,0.187700640528246,18771
"Other",2021-05-31,11252,66537,0.16910891684326,18778
"Other",2021-06-07,10750,58875,0.182590233545648,18785
"Other",2021-06-14,8579,56216,0.152607798491533,18792
"Other",2021-06-21,8388,67959,0.123427360614488,18799
"Other",2021-06-28,8860,81782,0.108336797828373,18806
"Other",2021-07-05,7894,93050,0.0848361096184847,18813
"Other",2021-07-12,7853,116455,0.067433772701902,18820
"Other",2021-07-19,6670,158042,0.0422039710962909,18827
"Other",2021-07-26,5695,172788,0.0329594647776466,18834
"Other",2021-08-02,5281,182476,0.0289407922137706,18841
"Other",2021-08-09,3451,176254,0.019579697482043,18848
"Other",2021-08-16,2941,187458,0.0156888476352036,18855
"Other",2021-08-23,2838,191575,0.0148140414981078,18862
"Other",2021-08-30,2089,189717,0.011011137641856,18869
"Other",2021-09-06,1680,181706,0.00924570459973804,18876
"Other",2021-09-13,1181,161030,0.0073340371359374,18883
"Other",2021-09-20,800,144626,0.00553150885732856,18890
"Other",2021-09-27,762,146916,0.00518663726210896,18897
"Other",2021-10-04,679,150561,0.00450980001461202,18904
"Other",2021-10-11,546,141101,0.00386956860688443,18911
"Other",2021-10-18,569,156995,0.00362431924583585,18918
"Other",2021-10-25,429,164016,0.00261559847819725,18925
"Other",2021-11-01,540,173558,0.00311135182475023,18932
"Other",2021-11-08,610,183587,0.00332267535282999,18939
"Other",2021-11-15,807,187959,0.00429348953761193,18946
"Other",2021-11-22,461,179305,0.00257103817517638,18953
"Other",2021-11-29,744,225541,0.00329873504152238,18960
"Other",2021-12-06,826,217103,0.0038046457211554,18967
"Other",2021-12-13,1117,234191,0.0047696111293773,18974
"Other",2021-12-20,1729,224799,0.0076913153528263,18981
"Other",2021-12-27,3309,291892,0.0113363846902279,18988
"Other",2022-01-03,4628,321024,0.0144163676236045,18995
"Other",2022-01-10,4167,296184,0.0140689571347541,19002
"Other",2022-01-17,3661,299462,0.0122252572947486,19009
"Other",2022-01-24,3175,262433,0.0120983260489344,19016
"Other",2022-01-31,3313,270901,0.0122295598761171,19023
"Other",2022-02-07,4216,249775,0.0168791912721449,19030
"Other",2022-02-14,3671,223059,0.0164575291738957,19037
"Other",2022-02-21,3800,183683,0.0206878154211331,19044
"Other",2022-02-28,3528,172790,0.0204178482551074,19051
"Other",2022-03-07,3674,182733,0.0201058374787258,19058
"Other",2022-03-14,3629,184259,0.0196951030885873,19065
"Other",2022-03-21,3787,177521,0.0213326874003639,19072
"Other",2022-03-28,3065,133395,0.0229768731961468,19079
"Other",2022-04-04,3755,128588,0.0292017917690609,19086
"Other",2022-04-11,4234,124132,0.034108851867367,19093
"Other",2022-04-18,4257,125250,0.0339880239520958,19100
"Other",2022-04-25,4428,111844,0.0395908586960409,19107
"Other",2022-05-02,4528,108572,0.041705043657665,19114
"Other",2022-05-09,4872,112018,0.0434930100519559,19121
"Other",2022-05-16,5837,102839,0.0567586227015043,19128
"Other",2022-05-23,5676,95873,0.0592033210601525,19135
"Other",2022-05-30,8245,98452,0.0837463941819364,19142
"Other",2022-06-06,11908,110025,0.10822994773915,19149
"Other",2022-06-13,14746,110220,0.133786971511522,19156
"Other",2022-06-20,19482,121955,0.159747447829117,19163
"Other",2022-06-27,23067,133135,0.173260224584069,19170
"Other",2022-07-04,24807,137438,0.180495932711477,19177
"Other",2022-07-11,26840,137649,0.194988703150768,19184
"Other",2022-07-18,25391,125907,0.201664720785977,19191
"Other",2022-07-25,22799,108724,0.209696111254185,19198
"Other",2022-08-01,20749,98144,0.21141384088686,19205
"Other",2022-08-08,18143,87596,0.207121329741084,19212
"Other",2022-08-15,18305,85206,0.214832288805953,19219
"Other",2022-08-22,17595,80120,0.219608087868198,19226
"Other",2022-08-29,16463,74655,0.220521063559038,19233
"Other",2022-09-05,15286,69152,0.221049282739472,19240
"Other",2022-09-12,15748,73854,0.213231510818642,19247
"Other",2022-09-19,15758,71098,0.221637739458213,19254
"Other",2022-09-26,14354,66428,0.216083579213585,19261
"Other",2022-10-03,14602,68657,0.212680425885197,19268
"Other",2022-10-10,14794,69431,0.21307485129121,19275
"Other",2022-10-17,14315,64384,0.222337847912525,19282
"Other",2022-10-24,14328,63670,0.225035338463955,19289
"Other",2022-10-31,13774,60771,0.22665416070165,19296
"Other",2022-11-07,15739,65974,0.238563676599873,19303
"Other",2022-11-14,15779,65869,0.239551230472605,19310
"Other",2022-11-21,15534,69371,0.223926424586643,19317
"Other",2022-11-28,17100,78154,0.218798781892162,19324
"Other",2022-12-05,16869,79356,0.212573718433389,19331
"Other",2022-12-12,16648,79614,0.209108950687065,19338
"Other",2022-12-19,15352,69932,0.219527541039867,19345
"Other",2022-12-26,14074,64501,0.218198167470272,19352
"Other",2023-01-02,13557,62696,0.216233890519331,19359
"Other",2023-01-09,10722,51401,0.208595163518219,19366
"Other",2023-01-16,8852,43897,0.201653871562977,19373
"Other",2023-01-23,7638,41142,0.185649701035438,19380
"Other",2023-01-30,6986,40211,0.173733555494765,19387
"Other",2023-02-06,6357,39590,0.160570851225057,19394
"Other",2023-02-13,5425,37418,0.144983697685606,19401
"Other",2023-02-20,4372,33089,0.132128501919067,19408
"Other",2023-02-27,2271,25437,0.089279396155207,19415
"Other",2023-03-06,796,11427,0.0696595781920014,19422
"Other",2023-03-13,68,925,0.0735135135135135,19429
"B.1.177 (EU1)",2020-06-01,14,5501,0.00254499181966915,18414
"B.1.177 (EU1)",2020-06-08,2,7381,0.000270965993767782,18421
"B.1.177 (EU1)",2020-06-15,13,9733,0.00133566218021165,18428
"B.1.177 (EU1)",2020-06-22,59,7811,0.00755345026245039,18435
"B.1.177 (EU1)",2020-06-29,13,8416,0.00154467680608365,18442
"B.1.177 (EU1)",2020-07-06,34,9212,0.0036908380373426,18449
"B.1.177 (EU1)",2020-07-13,57,10203,0.00558659217877095,18456
"B.1.177 (EU1)",2020-07-20,61,9700,0.00628865979381443,18463
"B.1.177 (EU1)",2020-07-27,103,10223,0.0100753203560599,18470
"B.1.177 (EU1)",2020-08-03,154,9829,0.0156679214569132,18477
"B.1.177 (EU1)",2020-08-10,278,9666,0.0287606041795986,18484
"B.1.177 (EU1)",2020-08-17,557,9460,0.0588794926004228,18491
"B.1.177 (EU1)",2020-08-24,829,10172,0.0814982304364923,18498
"B.1.177 (EU1)",2020-08-31,1140,9608,0.118651124063281,18505
"B.1.177 (EU1)",2020-09-07,1784,10246,0.174116728479407,18512
"B.1.177 (EU1)",2020-09-14,2502,11931,0.20970580839829,18519
"B.1.177 (EU1)",2020-09-21,3714,14277,0.260138684597605,18526
"B.1.177 (EU1)",2020-09-28,3291,12730,0.258523173605656,18533
"B.1.177 (EU1)",2020-10-05,5350,17885,0.299133351970925,18540
"B.1.177 (EU1)",2020-10-12,5764,18178,0.317086588183519,18547
"B.1.177 (EU1)",2020-10-19,7234,20725,0.349047044632087,18554
"B.1.177 (EU1)",2020-10-26,6798,21904,0.310354273192111,18561
"B.1.177 (EU1)",2020-11-02,8693,29472,0.29495792616721,18568
"B.1.177 (EU1)",2020-11-09,9059,28661,0.316074107672447,18575
"B.1.177 (EU1)",2020-11-16,6485,23571,0.27512621441602,18582
"B.1.177 (EU1)",2020-11-23,4973,20819,0.238868341418896,18589
"B.1.177 (EU1)",2020-11-30,5557,25641,0.216723216723217,18596
"B.1.177 (EU1)",2020-12-07,8880,36337,0.244379007623084,18603
"B.1.177 (EU1)",2020-12-14,10461,40691,0.257083876041385,18610
"B.1.177 (EU1)",2020-12-21,7152,32467,0.220285212677488,18617
"B.1.177 (EU1)",2020-12-28,7212,41039,0.175735276200687,18624
"B.1.177 (EU1)",2021-01-04,7620,55223,0.137985984100828,18631
"B.1.177 (EU1)",2021-01-11,8719,61723,0.141260146136772,18638
"B.1.177 (EU1)",2021-01-18,7676,59052,0.12998712998713,18645
"B.1.177 (EU1)",2021-01-25,7065,66446,0.106326942178611,18652
"B.1.177 (EU1)",2021-02-01,6039,62663,0.0963726601024528,18659
"B.1.177 (EU1)",2021-02-08,5258,67725,0.0776375046142488,18666
"B.1.177 (EU1)",2021-02-15,5065,68364,0.0740887016558423,18673
"B.1.177 (EU1)",2021-02-22,3986,73596,0.0541605522039241,18680
"B.1.177 (EU1)",2021-03-01,2888,78796,0.0366516066805422,18687
"B.1.177 (EU1)",2021-03-08,1926,90318,0.021324652893111,18694
"B.1.177 (EU1)",2021-03-15,1748,98929,0.017669237533989,18701
"B.1.177 (EU1)",2021-03-22,894,102816,0.00869514472455649,18708
"B.1.177 (EU1)",2021-03-29,690,101540,0.00679535158558204,18715
"B.1.177 (EU1)",2021-04-05,450,103495,0.00434803613701145,18722
"B.1.177 (EU1)",2021-04-12,334,108815,0.0030694297661168,18729
"B.1.177 (EU1)",2021-04-19,290,103112,0.00281247575451936,18736
"B.1.177 (EU1)",2021-04-26,181,104071,0.00173919727878083,18743
"B.1.177 (EU1)",2021-05-03,153,93379,0.00163848402745799,18750
"B.1.177 (EU1)",2021-05-10,94,81018,0.00116023599693895,18757
"B.1.177 (EU1)",2021-05-17,36,73675,0.000488632507634883,18764
"B.1.177 (EU1)",2021-05-24,30,65727,0.000456433429184353,18771
"B.1.177 (EU1)",2021-05-31,25,66537,0.000375730796398996,18778
"B.1.177 (EU1)",2021-06-07,27,58875,0.00045859872611465,18785
"B.1.177 (EU1)",2021-06-14,7,56216,0.000124519709691191,18792
"B.1.177 (EU1)",2021-06-21,5,67959,7.35737724216071e-05,18799
"B.1.177 (EU1)",2021-06-28,14,81782,0.000171186813724291,18806
"B.1.177 (EU1)",2021-07-05,2,93050,2.14938205265986e-05,18813
"B.1.177 (EU1)",2021-07-12,12,116455,0.000103044094285346,18820
"B.1.177 (EU1)",2021-07-19,5,158042,3.1637159742347e-05,18827
"B.1.177 (EU1)",2021-07-26,5,172788,2.89371947125958e-05,18834
"B.1.177 (EU1)",2021-08-02,5,182476,2.7400863675223e-05,18841
"B.1.177 (EU1)",2021-08-09,6,176254,3.40417806120712e-05,18848
"B.1.177 (EU1)",2021-08-16,1,187458,5.33452826766529e-06,18855
"B.1.177 (EU1)",2021-08-23,2,191575,1.04397755448258e-05,18862
"B.1.177 (EU1)",2021-09-06,1,181706,5.50339559508217e-06,18876
"B.1.177 (EU1)",2021-09-13,2,161030,1.242004595417e-05,18883
"B.1.177 (EU1)",2021-09-20,1,144626,6.9143860716607e-06,18890
"B.1.177 (EU1)",2021-09-27,14,146916,9.52925481227368e-05,18897
"B.1.177 (EU1)",2021-10-04,12,150561,7.9701914838504e-05,18904
"B.1.177 (EU1)",2021-10-11,3,141101,2.12613659718925e-05,18911
"B.1.177 (EU1)",2021-10-18,1,156995,6.36962960603841e-06,18918
"B.1.177 (EU1)",2021-10-25,1,164016,6.09696614964394e-06,18925
"B.1.177 (EU1)",2021-11-01,2,173558,1.15235252768527e-05,18932
"B.1.177 (EU1)",2021-11-08,4,183587,2.17880351005245e-05,18939
"B.1.177 (EU1)",2021-11-15,1,187959,5.32030921637166e-06,18946
"B.1.177 (EU1)",2021-11-22,1,179305,5.57708931708541e-06,18953
"B.1.177 (EU1)",2021-12-06,2,217103,9.21221724250701e-06,18967
"B.1.177 (EU1)",2021-12-13,1,234191,4.2700189161838e-06,18974
"B.1.177 (EU1)",2021-12-27,1,291892,3.42592465706494e-06,18988
"B.1.177 (EU1)",2022-01-17,1,299462,3.3393218505186e-06,19009
"B.1.177 (EU1)",2022-02-28,1,172790,5.78737195439551e-06,19051
"B.1.177 (EU1)",2022-03-21,3,177521,1.68994090839957e-05,19072
"B.1.177 (EU1)",2022-04-04,1,128588,7.77677543783246e-06,19086
"B.1.177 (EU1)",2022-05-09,1,112018,8.92713671017158e-06,19121
"B.1.177 (EU1)",2022-06-06,1,110025,9.08884344467166e-06,19149
"B.1.177 (EU1)",2022-06-27,1,133135,7.5111728696436e-06,19170
"B.1.177 (EU1)",2022-08-29,1,74655,1.33949501038109e-05,19233
"B.1.160 (EU2)",2020-03-09,4,9135,0.000437876299945265,18330
"B.1.160 (EU2)",2020-03-23,1,20344,4.91545418796697e-05,18344
"B.1.160 (EU2)",2020-05-04,2,7371,0.000271333604666938,18386
"B.1.160 (EU2)",2020-05-11,1,6481,0.000154297176361673,18393
"B.1.160 (EU2)",2020-06-01,1,5501,0.000181785129976368,18414
"B.1.160 (EU2)",2020-06-08,1,7381,0.000135482996883891,18421
"B.1.160 (EU2)",2020-07-06,3,9212,0.000325662179765523,18449
"B.1.160 (EU2)",2020-07-13,6,10203,0.000588062334607468,18456
"B.1.160 (EU2)",2020-07-27,22,10223,0.002152010173139,18470
"B.1.160 (EU2)",2020-08-03,34,9829,0.00345915149048733,18477
"B.1.160 (EU2)",2020-08-10,70,9666,0.00724187875025864,18484
"B.1.160 (EU2)",2020-08-17,169,9460,0.0178646934460888,18491
"B.1.160 (EU2)",2020-08-24,228,10172,0.0224144710971294,18498
"B.1.160 (EU2)",2020-08-31,525,9608,0.0546419650291424,18505
"B.1.160 (EU2)",2020-09-07,525,10246,0.0512395081007222,18512
"B.1.160 (EU2)",2020-09-14,543,11931,0.0455116922303244,18519
"B.1.160 (EU2)",2020-09-21,502,14277,0.035161448483575,18526
"B.1.160 (EU2)",2020-09-28,516,12730,0.0405341712490181,18533
"B.1.160 (EU2)",2020-10-05,661,17885,0.0369583449818283,18540
"B.1.160 (EU2)",2020-10-12,939,18178,0.0516558477280229,18547
"B.1.160 (EU2)",2020-10-19,1223,20725,0.0590108564535585,18554
"B.1.160 (EU2)",2020-10-26,1402,21904,0.0640065741417093,18561
"B.1.160 (EU2)",2020-11-02,1548,29472,0.0525244299674267,18568
"B.1.160 (EU2)",2020-11-09,1529,28661,0.0533477547887373,18575
"B.1.160 (EU2)",2020-11-16,908,23571,0.0385219125196216,18582
"B.1.160 (EU2)",2020-11-23,976,20819,0.0468802536144868,18589
"B.1.160 (EU2)",2020-11-30,1221,25641,0.0476190476190476,18596
"B.1.160 (EU2)",2020-12-07,1524,36337,0.0419407215785563,18603
"B.1.160 (EU2)",2020-12-14,1825,40691,0.0448502125777199,18610
"B.1.160 (EU2)",2020-12-21,1426,32467,0.0439215203129331,18617
"B.1.160 (EU2)",2020-12-28,1741,41039,0.0424230609907649,18624
"B.1.160 (EU2)",2021-01-04,1911,55223,0.0346051464063886,18631
"B.1.160 (EU2)",2021-01-11,2225,61723,0.0360481506083632,18638
"B.1.160 (EU2)",2021-01-18,2084,59052,0.0352909300277721,18645
"B.1.160 (EU2)",2021-01-25,2065,66446,0.0310778677422268,18652
"B.1.160 (EU2)",2021-02-01,1627,62663,0.0259642851443436,18659
"B.1.160 (EU2)",2021-02-08,1317,67725,0.0194462901439646,18666
"B.1.160 (EU2)",2021-02-15,1171,68364,0.0171288982505412,18673
"B.1.160 (EU2)",2021-02-22,893,73596,0.0121338116201967,18680
"B.1.160 (EU2)",2021-03-01,765,78796,0.00970861465048987,18687
"B.1.160 (EU2)",2021-03-08,516,90318,0.00571314688102039,18694
"B.1.160 (EU2)",2021-03-15,378,98929,0.00382092207542783,18701
"B.1.160 (EU2)",2021-03-22,213,102816,0.00207166199813259,18708
"B.1.160 (EU2)",2021-03-29,151,101540,0.00148709868032303,18715
"B.1.160 (EU2)",2021-04-05,74,103495,0.000715010386975216,18722
"B.1.160 (EU2)",2021-04-12,71,108815,0.000652483573036806,18729
"B.1.160 (EU2)",2021-04-19,55,103112,0.000533400574132982,18736
"B.1.160 (EU2)",2021-04-26,26,104071,0.000249829443360783,18743
"B.1.160 (EU2)",2021-05-03,13,93379,0.000139217597104274,18750
"B.1.160 (EU2)",2021-05-10,8,81018,9.87434891011874e-05,18757
"B.1.160 (EU2)",2021-05-17,8,73675,0.000108585001696641,18764
"B.1.160 (EU2)",2021-05-24,3,65727,4.56433429184353e-05,18771
"B.1.160 (EU2)",2021-05-31,2,66537,3.00584637119197e-05,18778
"B.1.160 (EU2)",2021-06-07,7,58875,0.000118895966029724,18785
"B.1.160 (EU2)",2021-06-14,6,56216,0.000106731179735307,18792
"B.1.160 (EU2)",2021-06-21,3,67959,4.41442634529643e-05,18799
"B.1.160 (EU2)",2021-06-28,8,81782,9.78210364138808e-05,18806
"B.1.160 (EU2)",2021-07-05,23,93050,0.000247178936055884,18813
"B.1.160 (EU2)",2021-07-12,8,116455,6.86960628568975e-05,18820
"B.1.160 (EU2)",2021-07-19,2,158042,1.26548638969388e-05,18827
"B.1.160 (EU2)",2021-07-26,3,172788,1.73623168275575e-05,18834
"B.1.160 (EU2)",2021-08-02,2,182476,1.09603454700892e-05,18841
"B.1.160 (EU2)",2021-08-09,2,176254,1.13472602040237e-05,18848
"B.1.160 (EU2)",2021-08-16,1,187458,5.33452826766529e-06,18855
"B.1.160 (EU2)",2021-08-30,1,189717,5.27100892381811e-06,18869
"B.1.160 (EU2)",2021-09-20,4,144626,2.76575442866428e-05,18890
"B.1.160 (EU2)",2021-10-04,1,150561,6.641826236542e-06,18904
"B.1.160 (EU2)",2021-10-11,2,141101,1.41742439812617e-05,18911
"B.1.160 (EU2)",2021-10-18,2,156995,1.27392592120768e-05,18918
"B.1.160 (EU2)",2021-10-25,1,164016,6.09696614964394e-06,18925
"B.1.160 (EU2)",2021-11-01,1,173558,5.76176263842635e-06,18932
"B.1.160 (EU2)",2021-11-08,3,183587,1.63410263253934e-05,18939
"B.1.160 (EU2)",2021-11-22,1,179305,5.57708931708541e-06,18953
"B.1.160 (EU2)",2021-11-29,1,225541,4.43378365796019e-06,18960
"B.1.160 (EU2)",2021-12-06,4,217103,1.8424434485014e-05,18967
"B.1.160 (EU2)",2021-12-13,3,234191,1.28100567485514e-05,18974
"B.1.160 (EU2)",2022-01-31,1,270901,3.69138541385968e-06,19023
"B.1.160 (EU2)",2022-05-16,1,102839,9.72393741673879e-06,19128
"B.1.221 (20A/S:98F)",2020-03-09,3,9135,0.000328407224958949,18330
"B.1.221 (20A/S:98F)",2020-03-16,1,15777,6.33834062242505e-05,18337
"B.1.221 (20A/S:98F)",2020-04-06,4,15173,0.000263626178079483,18358
"B.1.221 (20A/S:98F)",2020-04-27,1,9235,0.000108283703302653,18379
"B.1.221 (20A/S:98F)",2020-05-04,1,7371,0.000135666802333469,18386
"B.1.221 (20A/S:98F)",2020-05-11,2,6481,0.000308594352723345,18393
"B.1.221 (20A/S:98F)",2020-06-08,6,7381,0.000812897981303346,18421
"B.1.221 (20A/S:98F)",2020-06-29,1,8416,0.000118821292775665,18442
"B.1.221 (20A/S:98F)",2020-07-06,3,9212,0.000325662179765523,18449
"B.1.221 (20A/S:98F)",2020-07-13,2,10203,0.000196020778202489,18456
"B.1.221 (20A/S:98F)",2020-07-20,15,9700,0.00154639175257732,18463
"B.1.221 (20A/S:98F)",2020-07-27,28,10223,0.00273892203854055,18470
"B.1.221 (20A/S:98F)",2020-08-03,41,9829,0.00417132973852884,18477
"B.1.221 (20A/S:98F)",2020-08-10,48,9666,0.00496585971446307,18484
"B.1.221 (20A/S:98F)",2020-08-17,94,9460,0.00993657505285412,18491
"B.1.221 (20A/S:98F)",2020-08-24,85,10172,0.00835627211954385,18498
"B.1.221 (20A/S:98F)",2020-08-31,86,9608,0.00895087427144047,18505
"B.1.221 (20A/S:98F)",2020-09-07,107,10246,0.0104430997462424,18512
"B.1.221 (20A/S:98F)",2020-09-14,174,11931,0.014583857178778,18519
"B.1.221 (20A/S:98F)",2020-09-21,150,14277,0.0105064089094348,18526
"B.1.221 (20A/S:98F)",2020-09-28,143,12730,0.0112333071484682,18533
"B.1.221 (20A/S:98F)",2020-10-05,170,17885,0.00950517193178641,18540
"B.1.221 (20A/S:98F)",2020-10-12,246,18178,0.0135328418967983,18547
"B.1.221 (20A/S:98F)",2020-10-19,387,20725,0.0186731001206273,18554
"B.1.221 (20A/S:98F)",2020-10-26,327,21904,0.0149287801314828,18561
"B.1.221 (20A/S:98F)",2020-11-02,353,29472,0.0119774701411509,18568
"B.1.221 (20A/S:98F)",2020-11-09,384,28661,0.0133979972785318,18575
"B.1.221 (20A/S:98F)",2020-11-16,372,23571,0.0157821051291842,18582
"B.1.221 (20A/S:98F)",2020-11-23,442,20819,0.0212306066573803,18589
"B.1.221 (20A/S:98F)",2020-11-30,525,25641,0.0204750204750205,18596
"B.1.221 (20A/S:98F)",2020-12-07,588,36337,0.0161818532074745,18603
"B.1.221 (20A/S:98F)",2020-12-14,852,40691,0.0209382910225848,18610
"B.1.221 (20A/S:98F)",2020-12-21,666,32467,0.0205131364154372,18617
"B.1.221 (20A/S:98F)",2020-12-28,603,41039,0.0146933404810059,18624
"B.1.221 (20A/S:98F)",2021-01-04,738,55223,0.0133639968853557,18631
"B.1.221 (20A/S:98F)",2021-01-11,1020,61723,0.0165254443238339,18638
"B.1.221 (20A/S:98F)",2021-01-18,1104,59052,0.0186953871164397,18645
"B.1.221 (20A/S:98F)",2021-01-25,1135,66446,0.0170815398970593,18652
"B.1.221 (20A/S:98F)",2021-02-01,1136,62663,0.0181287202974642,18659
"B.1.221 (20A/S:98F)",2021-02-08,903,67725,0.0133333333333333,18666
"B.1.221 (20A/S:98F)",2021-02-15,730,68364,0.0106781346907729,18673
"B.1.221 (20A/S:98F)",2021-02-22,596,73596,0.00809826621012012,18680
"B.1.221 (20A/S:98F)",2021-03-01,457,78796,0.00579978679120768,18687
"B.1.221 (20A/S:98F)",2021-03-08,312,90318,0.00345446090480303,18694
"B.1.221 (20A/S:98F)",2021-03-15,193,98929,0.00195089407554913,18701
"B.1.221 (20A/S:98F)",2021-03-22,91,102816,0.000885076252723312,18708
"B.1.221 (20A/S:98F)",2021-03-29,69,101540,0.000679535158558204,18715
"B.1.221 (20A/S:98F)",2021-04-05,34,103495,0.000328518285907532,18722
"B.1.221 (20A/S:98F)",2021-04-12,19,108815,0.000174608280108441,18729
"B.1.221 (20A/S:98F)",2021-04-19,21,103112,0.000203662037396229,18736
"B.1.221 (20A/S:98F)",2021-04-26,3,104071,2.88264742339364e-05,18743
"B.1.221 (20A/S:98F)",2021-05-03,1,93379,1.0709045931098e-05,18750
"B.1.221 (20A/S:98F)",2021-05-10,6,81018,7.40576168258905e-05,18757
"B.1.221 (20A/S:98F)",2021-05-17,4,73675,5.42925008483203e-05,18764
"B.1.221 (20A/S:98F)",2021-05-24,1,65727,1.52144476394784e-05,18771
"B.1.221 (20A/S:98F)",2021-06-14,1,56216,1.77885299558844e-05,18792
"B.1.221 (20A/S:98F)",2021-06-21,3,67959,4.41442634529643e-05,18799
"B.1.221 (20A/S:98F)",2021-06-28,1,81782,1.22276295517351e-05,18806
"B.1.221 (20A/S:98F)",2021-07-05,3,93050,3.22407307898979e-05,18813
"B.1.221 (20A/S:98F)",2021-07-12,3,116455,2.57610235713366e-05,18820
"B.1.221 (20A/S:98F)",2021-07-19,4,158042,2.53097277938776e-05,18827
"B.1.221 (20A/S:98F)",2021-07-26,5,172788,2.89371947125958e-05,18834
"B.1.221 (20A/S:98F)",2021-08-02,1,182476,5.48017273504461e-06,18841
"B.1.221 (20A/S:98F)",2021-08-30,1,189717,5.27100892381811e-06,18869
"B.1.221 (20A/S:98F)",2021-09-20,1,144626,6.9143860716607e-06,18890
"B.1.221 (20A/S:98F)",2021-10-25,1,164016,6.09696614964394e-06,18925
"B.1.221 (20A/S:98F)",2021-11-29,1,225541,4.43378365796019e-06,18960
"B.1.221 (20A/S:98F)",2021-12-06,1,217103,4.60610862125351e-06,18967
"B.1.221 (20A/S:98F)",2021-12-20,1,224799,4.44841836485038e-06,18981
"Beta",2020-08-17,6,9460,0.000634249471458774,18491
"Beta",2020-08-24,7,10172,0.000688163586315376,18498
"Beta",2020-08-31,18,9608,0.00187343880099917,18505
"Beta",2020-09-07,27,10246,0.00263517470232286,18512
"Beta",2020-09-14,41,11931,0.00343642611683849,18519
