"date_num","region","prob","SE","df","asymp.LCL","asymp.UCL","date"
18972,"North West",0.243327374890939,0.00905607916803974,189,0.225910790592202,0.261632863186884,2021-12-11
18973,"North West",0.316264794795575,0.0107704962411542,189,0.295412171909239,0.33788349727807,2021-12-12
18974,"North West",0.395444413372548,0.0119981963527928,189,0.372038219840144,0.41933982310374,2021-12-13
18975,"North West",0.476267739566572,0.0123685642662135,189,0.451945419226314,0.500703152273516,2021-12-14
18976,"North West",0.554519089775218,0.0118356246335268,189,0.531068816360879,0.577729116975708,2021-12-15
18977,"North West",0.626893313342713,0.0106363342785052,189,0.605684945198016,0.647624618244806,2021-12-16
18978,"North West",0.691352194180092,0.00916326439181478,189,0.672990129690628,0.709128832610555,2021-12-17
18979,"North West",0.747082093837605,0.0078126899374668,189,0.731362747184964,0.762180721090884,2021-12-18
18980,"North West",0.794203234185741,0.00685049434949761,189,0.780361170809058,0.807388261641652,2021-12-19
18981,"North West",0.833414523073728,0.00632340854341009,189,0.820564719650995,0.845517361861895,2021-12-20
18982,"North West",0.865690500640505,0.00608747999314794,189,0.853222563275858,0.877251719407707,2021-12-21
18983,"North West",0.892071560183909,0.00594897394590797,189,0.879763721657184,0.903258062491898,2021-12-22
18984,"North West",0.913541803672852,0.00577327941387118,189,0.9014536098359,0.924271764257384,2021-12-23
18985,"North West",0.93097121248107,0.00550158491233791,189,0.919296896052446,0.941065015937156,2021-12-24
18986,"North West",0.945084692370258,0.00512903899045143,189,0.934044169358023,0.954367401488325,2021-12-25
18987,"North West",0.956447553953197,0.0046854726636778,189,0.946210172846642,0.964809001304505,2021-12-26
18988,"North West",0.965544972862315,0.0042061391649224,189,0.956212749983764,0.972944527827092,2021-12-27
18989,"North West",0.972796134180702,0.0037205976412532,189,0.964411124993229,0.979248081315335,2021-12-28
18990,"North West",0.978555160593812,0.00325062012383819,189,0.971112502709565,0.984111643664212,2021-12-29
18991,"North West",0.983116167936294,0.00281059738847564,189,0.976577564785161,0.987852161164326,2021-12-30
18992,"North West",0.986720279388821,0.00240886005633414,189,0.981025754564677,0.990721934346247,2021-12-31
18993,"North West",0.989563205757386,0.00204917257622397,189,0.984640458615575,0.992919553311576,2022-01-01
18994,"North West",0.991802573857174,0.00173208238443305,189,0.987573967074278,0.994600044630206,2022-01-02
18995,"North West",0.993564577275936,0.00145601648225181,189,0.98995207629741,0.995883686713548,2022-01-03
18996,"North West",0.99494977373275,0.00121811613237655,189,0.991878241157131,0.996863370165126,2022-01-04
18997,"North West",0.996038001691067,0.00101484147258424,189,0.993437235619531,0.997610585880611,2022-01-05
18998,"North West",0.996892469559206,0.000842390398486633,189,0.994698321121762,0.998180210839138,2022-01-06
18999,"North West",0.997563108714682,0.000696975368642639,189,0.995717949489643,0.998614285139549,2022-01-07
19000,"North West",0.998089293985168,0.000574995760659398,189,0.996542042601618,0.99894496589956,2022-01-08
19001,"North West",0.998502033414235,0.000473135978228815,189,0.997207897827273,0.999196822023317,2022-01-09
19002,"North West",0.998825720205711,0.000388412461355212,189,0.99774576935301,0.999388608098525,2022-01-10
19003,"North West",0.99907952789939,0.000318186767686003,189,0.998180173119074,0.999534630573008,2022-01-11
19004,"North West",0.999278517470223,0.000260157115924416,189,0.998530958838891,0.999645796987084,2022-01-12
19005,"North West",0.999434513410768,0.000212337118338145,189,0.998814187520159,0.999730420088005,2022-01-13
19006,"North West",0.999556795519845,0.000173027698406252,189,0.999042847721911,0.999794833099665,2022-01-14
19007,"North West",0.999652644257087,0.000140786199484134,189,0.999227438847283,0.999843859919938,2022-01-15
19008,"North West",0.999727770102836,0.000114395268066027,189,0.999376445286844,0.999881174114123,2022-01-16
19009,"North West",0.999786651253402,9.28330974596027e-05,189,0.9994967212735,0.999909572806884,2022-01-17
19010,"North West",0.999832799011765,7.52459312542278e-05,189,0.999593802897653,0.999931185530167,2022-01-18
19011,"North West",0.999868966226419,6.09232642080361e-05,189,0.999672160831773,0.999947633405232,2022-01-19
19012,"North West",0.999897310921105,4.92758762144545e-05,189,0.999735404877683,0.999960150429244,2022-01-20
19013,"North West",0.999919524699838,3.98166450564436e-05,189,0.999786449421551,0.999969675863875,2022-01-21
19014,"North West",0.999936933480343,3.21439710033996e-05,189,0.999827647203743,0.999976924596876,2022-01-22
19015,"North West",0.999950576500941,2.59275860286182e-05,189,0.999860897430102,0.999982440719652,2022-01-23
19016,"North West",0.999961268275737,2.08964948289317e-05,189,0.999887733119683,0.999986638319335,2022-01-24
19017,"North West",0.999969647171426,1.68287914927833e-05,189,0.999909391659703,0.999989832533288,2022-01-25
19018,"North West",0.999976213490364,1.35431059820231e-05,189,0.999926871785213,0.999992263188635,2022-01-26
19019,"North West",0.999981359324204,1.08914526913534e-05,189,0.999940979588503,0.999994112796141,2022-01-27
18871,"East Midlands",2.22044604925031e-16,6.33140157144991e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-09-01
18872,"East Midlands",2.22044604925031e-16,6.26744238692157e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-09-02
18873,"East Midlands",2.22044604925031e-16,6.20348353895145e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-09-03
18874,"East Midlands",2.22044604925031e-16,6.13952503805792e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-09-04
18875,"East Midlands",2.22044604925031e-16,6.07556689520215e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-09-05
18876,"East Midlands",2.22044604925031e-16,6.01160912181175e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-09-06
18877,"East Midlands",2.22044604925031e-16,5.94765172980581e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-09-07
18878,"East Midlands",2.22044604925031e-16,5.8836947316216e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-09-08
18879,"East Midlands",2.22044604925031e-16,5.81973814024301e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-09-09
18880,"East Midlands",2.22044604925031e-16,5.75578196923098e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-09-10
18881,"East Midlands",2.22044604925031e-16,5.69182623275584e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-09-11
18882,"East Midlands",2.22044604925031e-16,5.62787094563197e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-09-12
18883,"East Midlands",2.22044604925031e-16,5.56391612335477e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-09-13
18884,"East Midlands",2.22044604925031e-16,5.49996178214029e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-09-14
18885,"East Midlands",2.22044604925031e-16,5.43600793896754e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-09-15
18886,"East Midlands",2.22044604925031e-16,5.37205461162396e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-09-16
18887,"East Midlands",2.22044604925031e-16,5.30810181875407e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-09-17
18888,"East Midlands",2.22044604925031e-16,5.2441495799117e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-09-18
18889,"East Midlands",2.22044604925031e-16,5.18019791561613e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-09-19
18890,"East Midlands",2.22044604925031e-16,5.11624684741238e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-09-20
18891,"East Midlands",2.22044604925031e-16,5.05229639793613e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-09-21
18892,"East Midlands",2.22044604925031e-16,4.98834659098357e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-09-22
18893,"East Midlands",2.22044604925031e-16,4.92439745158677e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-09-23
18894,"East Midlands",2.22044604925031e-16,4.86044900609491e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-09-24
18895,"East Midlands",2.22044604925031e-16,4.79650128226205e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-09-25
18896,"East Midlands",2.22044604925031e-16,4.73255430934203e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-09-26
18897,"East Midlands",2.22044604925031e-16,4.66860811819112e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-09-27
18898,"East Midlands",2.22044604925031e-16,4.60466274137922e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-09-28
18899,"East Midlands",2.22044604925031e-16,4.54071821331051e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-09-29
18900,"East Midlands",2.22044604925031e-16,4.47677457035435e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-09-30
18901,"East Midlands",2.22044604925031e-16,4.41283185098761e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-10-01
18902,"East Midlands",2.22044604925031e-16,4.34889009594954e-16,189,2.22044604925031e-16,1.2924067479525e-13,2021-10-02
18903,"East Midlands",2.22044604925031e-16,4.28494934841044e-16,189,2.22044604925031e-16,1.94680055997398e-13,2021-10-03
18904,"East Midlands",2.22044604925031e-16,4.22100965415573e-16,189,2.22044604925031e-16,2.93254114674759e-13,2021-10-04
18905,"East Midlands",2.22044604925031e-16,4.15707106178696e-16,189,2.22044604925031e-16,4.41740472673336e-13,2021-10-05
18906,"East Midlands",2.22044604925031e-16,4.0931336229416e-16,189,2.22044604925031e-16,6.65412130299541e-13,2021-10-06
18907,"East Midlands",2.22044604925031e-16,4.02919739253382e-16,189,2.22044604925031e-16,1.00233916944332e-12,2021-10-07
18908,"East Midlands",2.22044604925031e-16,3.96526242901848e-16,189,2.22044604925031e-16,1.50986868979862e-12,2021-10-08
18909,"East Midlands",2.22044604925031e-16,3.90132879468104e-16,189,2.22044604925031e-16,2.27438597815452e-12,2021-10-09
18910,"East Midlands",1.13306436620607e-13,1.95817290765691e-13,189,2.22044604925031e-16,3.42601845181509e-12,2021-10-10
18911,"East Midlands",1.80653463679261e-13,3.0700573163902e-13,189,2.22044604925031e-16,5.16078530084575e-12,2021-10-11
18912,"East Midlands",2.8803018533351e-13,4.81190930761049e-13,189,2.22044604925031e-16,7.77396321408788e-12,2021-10-12
18913,"East Midlands",4.59229432824729e-13,7.53979557356352e-13,189,2.22044604925031e-16,1.17103478822076e-11,2021-10-13
18914,"East Midlands",7.32186009352847e-13,1.18105018646218e-12,189,2.22044604925031e-16,1.76399671726236e-11,2021-10-14
18915,"East Midlands",1.16738238878639e-12,1.84943464801962e-12,189,2.22044604925031e-16,2.65721346270113e-11,2021-10-15
18916,"East Midlands",1.86125058965931e-12,2.89511908181643e-12,189,2.22044604925031e-16,4.00272588909699e-11,2021-10-16
18917,"East Midlands",2.96753984879548e-12,4.53049178205553e-12,189,1.46051858123057e-13,6.02956570829064e-11,2021-10-17
18918,"East Midlands",4.73138480283586e-12,7.08712511935606e-12,189,2.46467412563267e-13,9.08274319832559e-11,2021-10-18
18919,"East Midlands",7.54362309964237e-12,1.10824231844424e-11,189,4.15921198639018e-13,1.36819786172757e-10,2021-10-19
18920,"East Midlands",1.20273982862806e-11,1.73233915987145e-11,189,7.01878089053883e-13,2.06101760072588e-10,2021-10-20
18921,"East Midlands",1.9176237681241e-11,2.70681133127164e-11,189,1.18443528401179e-12,3.10467018731001e-10,2021-10-21
18922,"East Midlands",3.05742009080501e-11,4.22768688195323e-11,189,1.99875677695528e-12,4.67681596661242e-10,2021-10-22
18923,"East Midlands",4.87468802117491e-11,6.60024198406472e-11,189,3.37293100283398e-12,7.04508431074224e-10,2021-10-23
18924,"East Midlands",7.77210281799149e-11,1.02996172099356e-10,189,5.69185448365098e-12,1.06126364143491e-09,2021-10-24
18925,"East Midlands",1.23916816727549e-10,1.60648965456983e-10,189,9.60503307158541e-12,1.59868033067211e-09,2021-10-25
18926,"East Midlands",1.97570436560895e-10,2.5045013709468e-10,189,1.62084915868621e-11,2.40824860934558e-09,2021-10-26
18927,"East Midlands",3.15002260645352e-10,3.90248597155099e-10,189,2.73517363297493e-11,3.62779249972457e-09,2021-10-27
18928,"East Midlands",5.02233157611982e-10,6.07753859713087e-10,189,4.61557344598061e-11,5.46493618659273e-09,2021-10-28
18929,"East Midlands",8.00750267823687e-10,9.45952248237021e-10,189,7.7886965226969e-11,8.23245565223242e-09,2021-10-29
18930,"East Midlands",1.27669983868591e-09,1.47147812198213e-09,189,1.31432305646255e-10,1.2401535937605e-08,2021-10-30
18931,"East Midlands",2.03554409300356e-09,2.28753951566748e-09,189,2.21787753785407e-10,1.86820039537092e-08,2021-10-31
18932,"East Midlands",3.24542983960711e-09,3.55385495070109e-09,189,3.7425786850886e-10,2.81432015144413e-08,2021-11-01
18933,"East Midlands",5.17444690706551e-09,5.51736973247605e-09,189,6.31541787460749e-10,4.23960859767083e-08,2021-11-02
18934,"East Midlands",8.25003222580279e-09,8.55952284704622e-09,189,1.06568986067979e-09,6.38675762447976e-08,2021-11-03
18935,"East Midlands",1.31536824755942e-08,1.32688880221455e-08,189,1.79827852960887e-09,9.62138775577044e-08,2021-11-04
18936,"East Midlands",2.09719619789282e-08,2.05526549242491e-08,189,3.03445175854239e-09,1.4494319818114e-07,2021-11-05
18937,"East Midlands",3.34372665614974e-08,3.18074606509712e-08,189,5.12035899208844e-09,2.18353951694722e-07,2021-11-06
18938,"East Midlands",5.33116924369894e-08,4.91807429402442e-08,189,8.64006855240582e-09,3.28948303688015e-07,2021-11-07
18939,"East Midlands",8.49990686796988e-08,7.59698765242453e-08,189,1.4579084131481e-08,4.95561940227535e-07,2021-11-08
18940,"East Midlands",1.35520768710924e-07,1.17230560613533e-07,189,2.46002318686274e-08,7.46573026820149e-07,2021-11-09
18941,"East Midlands",2.16071522732768e-07,1.80702214311638e-07,189,4.15091308901661e-08,1.12473732072498e-06,2021-11-10
18942,"East Midlands",3.44499969597882e-07,2.78212321496052e-07,189,7.00395065062172e-08,1.69447369535876e-06,2021-11-11
18943,"East Midlands",5.49263588706414e-07,4.27802205621368e-07,189,1.18178086970157e-07,2.55284226718001e-06,2021-11-12
18944,"East Midlands",8.75734338998268e-07,6.56935802331641e-07,189,1.99399759967945e-07,3.84608724360498e-06,2021-11-13
18945,"East Midlands",1.39625218101543e-06,1.00732801986444e-06,189,3.36438242708911e-07,5.79456612542667e-06,2021-11-14
18946,"East Midlands",2.22615405497091e-06,1.5421846801454e-06,189,5.67646875851466e-07,8.73031821940492e-06,2021-11-15
18947,"East Midlands",3.5493297695698e-06,2.35701558079855e-06,189,9.57728214525779e-07,1.3153683139562e-05,2021-11-16
18948,"East Midlands",5.65896680749348e-06,3.59571144125439e-06,189,1.6158320078245e-06,1.98186328768929e-05,2021-11-17
18949,"East Midlands",9.02251051661267e-06,5.47432376792985e-06,189,2.72607958676334e-06,2.98613850301901e-05,2021-11-18
18950,"East Midlands",1.43852289727946e-05,8.31602759135522e-06,189,4.59904249851795e-06,4.49942577333153e-05,2021-11-19
18951,"East Midlands",2.2935318570334e-05,1.26021643444485e-05,189,7.75855077611236e-06,6.77978706084286e-05,2021-11-20
18952,"East Midlands",3.65671040534932e-05,1.90461357891033e-05,189,1.30880577073432e-05,0.000102161589584064,2021-11-21
18953,"East Midlands",5.83005751924514e-05,2.86992916210299e-05,189,2.20773774657825e-05,0.000153947409337713,2021-11-22
18954,"East Midlands",9.29500229722569e-05,4.31007527273997e-05,189,3.72385300708345e-05,0.000231990539957274,2021-11-23
18955,"East Midlands",0.000148189427252838,6.44860073253611e-05,189,6.28063664719083e-05,0.000349607192599744,2021-11-24
18956,"East Midlands",0.000236249381021078,9.60712289604056e-05,189,0.000105918450668186,0.000526865898329033,2021-11-25
18957,"East Midlands",0.000376618292729677,0.000142429635375053,189,0.000178600686858286,0.000794007019594666,2021-11-26
18958,"East Midlands",0.00060033811005,0.000209968848584973,189,0.000301105549414609,0.00119658595582679,2021-11-27
18959,"East Midlands",0.000956825373725443,0.000307496492273181,189,0.000507515562805132,0.00180319708370453,2021-11-28
18960,"East Midlands",0.00152467568437214,0.000446811332313846,189,0.000855126155171793,0.00271704571741978,2021-11-29
18961,"East Midlands",0.00242871072282207,0.000643155723786258,189,0.00144009520558399,0.00409322205134732,2021-11-30
18962,"East Midlands",0.00386670478974325,0.000915176881715492,189,0.00242337650563331,0.00616434679254979,2021-12-01
18963,"East Midlands",0.00614894151407066,0.00128361557892935,189,0.00407158893683876,0.00927630165512265,2021-12-02
18964,"East Midlands",0.00974683277064133,0.00176755549228348,189,0.00681180690197442,0.0139287475418218,2021-12-03
18965,"East Midlands",0.0153602503638572,0.00237870636722734,189,0.0113095183565172,0.0208312649185191,2021-12-04
18966,"East Midlands",0.0239952174455639,0.00311366768826239,189,0.0185625192093803,0.0309677355057129,2021-12-05
18967,"East Midlands",0.0370311889853326,0.00394784359723624,189,0.0299841614887341,0.0456564891534244,2021-12-06
18968,"East Midlands",0.0562360865016848,0.00484093888332977,189,0.0474149696423058,0.0665835822596447,2021-12-07
18969,"East Midlands",0.0836570188891638,0.00576929132354473,189,0.072957511967316,0.095763559985036,2021-12-08
18970,"East Midlands",0.121298967158103,0.00678581680628485,189,0.108537020506835,0.135333680229069,2021-12-09
18971,"East Midlands",0.170546041683876,0.00804025015050405,189,0.155266283552729,0.186996614909501,2021-12-10
18972,"East Midlands",0.231426314416255,0.00963393557236716,189,0.21296962990842,0.250972455493963,2021-12-11
18973,"East Midlands",0.302039204815968,0.0113786245406779,189,0.280077421528983,0.324945794616867,2021-12-12
18974,"East Midlands",0.378584808537482,0.012784965748513,189,0.353712787224769,0.404112182713144,2021-12-13
18975,"East Midlands",0.456576026583993,0.0133941873703215,189,0.430301042672008,0.483094906844885,2021-12-14
18976,"East Midlands",0.5320737921232,0.013065837672804,189,0.506237469628713,0.557739266163062,2021-12-15
18977,"East Midlands",0.602080400387985,0.0119731393035027,189,0.578241652261435,0.625444518307983,2021-12-16
18978,"East Midlands",0.664799268247014,0.0104901683734611,189,0.643800148685465,0.685165818179906,2021-12-17
18979,"East Midlands",0.719543259072839,0.00904638662015929,189,0.701357189745812,0.737037097066659,2021-12-18
18980,"East Midlands",0.766445398599075,0.00798860630882169,189,0.750319277277988,0.781832826022564,2021-12-19
18981,"East Midlands",0.806134924211484,0.00745450095342551,189,0.791005577533828,0.820417690762203,2021-12-20
18982,"East Midlands",0.839471682995139,0.00733397463774301,189,0.82447249658617,0.853417033519088,2021-12-21
18983,"East Midlands",0.867366336722022,0.00739490282112593,189,0.852087963092588,0.881286421795549,2021-12-22
18984,"East Midlands",0.890676986395175,0.00743955263667367,189,0.87511490602969,0.90451145506106,2021-12-23
18985,"East Midlands",0.910160600915659,0.00735793124677956,189,0.894550876030848,0.92365680741699,2021-12-24
18986,"East Midlands",0.926437169148567,0.00711553883300406,189,0.911109014876754,0.93929826954242,2021-12-25
18987,"East Midlands",0.939959375258397,0.00673551544296651,189,0.925213643331772,0.951948669189765,2021-12-26
18988,"East Midlands",0.95112707635853,0.00625839138649574,189,0.937194318263927,0.962094015937543,2021-12-27
18989,"East Midlands",0.960305279597536,0.0057239682236899,189,0.947341279795047,0.970178154584345,2021-12-28
18990,"East Midlands",0.967818161267522,0.00516586897896515,189,0.955911632516391,0.976587959452679,2021-12-29
18991,"East Midlands",0.973947681972864,0.00461001071227717,189,0.963132450369088,0.981650670676342,2021-12-30
18992,"East Midlands",0.978935152344621,0.00407491854283432,189,0.969203012753304,0.985637418617043,2021-12-31
18993,"East Midlands",0.982984499641665,0.00357280229115292,189,0.974296950035042,0.988769531664055,2022-01-01
18994,"East Midlands",0.986266351512835,0.00311084436205065,189,0.978564494627243,0.991225715553219,2022-01-02
18995,"East Midlands",0.988922352025082,0.00269243184106734,189,0.982134818503878,0.993149080665347,2022-01-03
18996,"East Midlands",0.991069350021932,0.00231821948919844,189,0.98511837652791,0.994653519610703,2022-01-04
18997,"East Midlands",0.992803259003755,0.00198699131707825,189,0.987609174203059,0.995829240988273,2022-01-05
18998,"East Midlands",0.994202494311556,0.00169632849908317,189,0.989686897980596,0.996747432615394,2022-01-06
18999,"East Midlands",0.995330960967155,0.00144310873765736,189,0.991418869130337,0.997464112887702,2022-01-07
19000,"East Midlands",0.996240605634027,0.00122386736084049,189,0.992861802004631,0.99802326627123,2022-01-08
19001,"East Midlands",0.996973567811142,0.00103504951087584,189,0.994063362507362,0.998459369327266,2022-01-09
19002,"East Midlands",0.997563975138172,0.000873179177752117,189,0.995063532872983,0.998799409903263,2022-01-10
19003,"East Midlands",0.998039430172044,0.000734966392542283,189,0.99589579528786,0.99906449171434,2022-01-11
19004,"East Midlands",0.998422234282666,0.000617369550150904,189,0.996588150398016,0.999271103756872,2022-01-12
19005,"East Midlands",0.998730390414806,0.000517625991975962,189,0.997163988196473,0.99943212112962,2022-01-13
19006,"East Midlands",0.998978421625897,0.000433260779650952,189,0.997642828855231,0.999557592013963,2022-01-14
19007,"East Midlands",0.999178037283585,0.000362081024341816,189,0.998040950277327,0.999655355241668,2022-01-15
19008,"East Midlands",0.999338674010836,0.000302161131933835,189,0.99837191786329,0.999731524151831,2022-01-16
19009,"East Midlands",0.999467934111362,0.000251822791690974,189,0.998647030468233,0.999790865219103,2022-01-17
19010,"East Midlands",0.999571940377873,0.000209612383542466,189,0.998875694938818,0.999837094052478,2022-01-18
19011,"East Midlands",0.999655622890334,0.000174277625612838,189,0.999065740068726,0.999873106622298,2022-01-19
19012,"East Midlands",0.999722950620452,0.000144744660421739,189,0.999223679358816,0.999901159781903,2022-01-20
19013,"East Midlands",0.999777118322102,0.000120096329804114,189,0.99935493064585,0.999923012137127,2022-01-21
19014,"East Midlands",0.999820697248344,9.95520711908146e-05,189,0.999463999484025,0.999940033932764,2022-01-22
19015,"East Midlands",0.999855756637074,8.24496474691542e-05,189,0.999554632126885,0.999953292745411,2022-01-23
19016,"East Midlands",0.999883961596236,6.82287732592185e-05,189,0.999629943056515,0.999963620293848,2022-01-24
19017,"East Midlands",0.999906651948457,5.64166024988169e-05,189,0.999692521231188,0.999971664518095,2022-01-25
19018,"East Midlands",0.999924905722784,4.6614981075896e-05,189,0.999744518559212,0.9999779301693,2022-01-26
19019,"East Midlands",0.999939590272673,3.84893330233756e-05,189,0.999787723542357,0.999982810441343,2022-01-27
18871,"South West",2.22044604925031e-16,8.89403719142322e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-09-01
18872,"South West",2.22044604925031e-16,8.80442414831762e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-09-02
18873,"South West",2.22044604925031e-16,8.71481156128642e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-09-03
18874,"South West",2.22044604925031e-16,8.62519944454495e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-09-04
18875,"South West",2.22044604925031e-16,8.53558781290543e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-09-05
18876,"South West",2.22044604925031e-16,8.44597668180861e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-09-06
18877,"South West",2.22044604925031e-16,8.35636606735751e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-09-07
18878,"South West",2.22044604925031e-16,8.26675598635325e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-09-08
18879,"South West",2.22044604925031e-16,8.17714645633332e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-09-09
18880,"South West",2.22044604925031e-16,8.08753749561236e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-09-10
18881,"South West",2.22044604925031e-16,7.99792912332569e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-09-11
18882,"South West",2.22044604925031e-16,7.90832135947576e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-09-12
18883,"South West",2.22044604925031e-16,7.81871422498188e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-09-13
18884,"South West",2.22044604925031e-16,7.72910774173329e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-09-14
18885,"South West",2.22044604925031e-16,7.63950193264606e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-09-15
18886,"South West",2.22044604925031e-16,7.54989682172402e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-09-16
18887,"South West",2.22044604925031e-16,7.46029243412401e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-09-17
18888,"South West",2.22044604925031e-16,7.370688796226e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-09-18
18889,"South West",2.22044604925031e-16,7.28108593570829e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-09-19
18890,"South West",2.22044604925031e-16,7.19148388162838e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-09-20
18891,"South West",2.22044604925031e-16,7.10188266450991e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-09-21
18892,"South West",2.22044604925031e-16,7.01228231643636e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-09-22
18893,"South West",2.22044604925031e-16,6.9226828711519e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-09-23
18894,"South West",2.22044604925031e-16,6.83308436417023e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-09-24
18895,"South West",2.22044604925031e-16,6.74348683289212e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-09-25
18896,"South West",2.22044604925031e-16,6.6538903167324e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-09-26
18897,"South West",2.22044604925031e-16,6.56429485725734e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-09-27
18898,"South West",2.22044604925031e-16,6.47470049833342e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-09-28
18899,"South West",2.22044604925031e-16,6.38510728628869e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-09-29
18900,"South West",2.22044604925031e-16,6.29551527008782e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-09-30
18901,"South West",2.22044604925031e-16,6.20592450152231e-16,189,2.22044604925031e-16,2.22044604925031e-16,2021-10-01
18902,"South West",2.22044604925031e-16,6.11633503541745e-16,189,2.22044604925031e-16,1.17707880193889e-13,2021-10-02
18903,"South West",2.22044604925031e-16,6.02674692985769e-16,189,2.22044604925031e-16,1.77084779122667e-13,2021-10-03
18904,"South West",2.22044604925031e-16,5.93716024643239e-16,189,2.22044604925031e-16,2.66414266946702e-13,2021-10-04
18905,"South West",2.22044604925031e-16,5.84757505050421e-16,189,2.22044604925031e-16,4.00806075920796e-13,2021-10-05
18906,"South West",2.22044604925031e-16,5.75799141150241e-16,189,2.22044604925031e-16,6.02992229099977e-13,2021-10-06
18907,"South West",2.22044604925031e-16,5.66840940324406e-16,189,2.22044604925031e-16,9.07172263476069e-13,2021-10-07
18908,"South West",2.22044604925031e-16,5.57882910428612e-16,189,2.22044604925031e-16,1.36479829353742e-12,2021-10-08
18909,"South West",2.22044604925031e-16,5.48925059831196e-16,189,2.22044604925031e-16,2.05327854917288e-12,2021-10-09
18910,"South West",2.22044604925031e-16,5.39967397455629e-16,189,2.22044604925031e-16,3.08907174785121e-12,2021-10-10
18911,"South West",2.22044604925031e-16,5.31009932827314e-16,189,2.22044604925031e-16,4.64738748218345e-12,2021-10-11
18912,"South West",2.22044604925031e-16,5.22052676125189e-16,189,2.22044604925031e-16,6.99182539873677e-12,2021-10-12
18913,"South West",1.10245240724883e-13,2.54752202475755e-13,189,2.22044604925031e-16,1.05189674033237e-11,2021-10-13
18914,"South West",1.79597469493593e-13,4.07765179979351e-13,189,2.22044604925031e-16,1.58254669528572e-11,2021-10-14
18915,"South West",2.92577265344207e-13,6.5247734076537e-13,189,2.22044604925031e-16,2.38089857389738e-11,2021-10-15
18916,"South West",4.76629522886139e-13,1.04370762192142e-12,189,2.22044604925031e-16,3.58200547816314e-11,2021-10-16
18917,"South West",7.76463960107691e-13,1.66895697920895e-12,189,2.22044604925031e-16,5.38905531678908e-11,2021-10-17
