WeekEndDate	LTLA	Lineage	Count
2020-11-14	E09000008	B.1.258	1
2020-11-14	E09000008	B.1.36	1
2020-11-14	E09000008	B.1.36.17	6
2020-11-14	E09000008	B.1.88	1
2020-11-14	E09000009	B	1
2020-11-14	E09000009	B.1.1	3
2020-11-14	E09000009	B.1.1.1	3
2020-11-14	E09000009	B.1.1.196	1
2020-11-14	E09000009	B.1.1.255	1
2020-11-14	E09000009	B.1.1.294	1
2020-11-14	E09000009	B.1.1.301	3
2020-11-14	E09000009	B.1.1.307	2
2020-11-14	E09000009	B.1.1.311	1
2020-11-14	E09000009	B.1.1.37	2
2020-11-14	E09000009	B.1.1.67	2
2020-11-14	E09000009	B.1.1.7	8
2020-11-14	E09000009	B.1.160	2
2020-11-14	E09000009	B.1.177	40
2020-11-14	E09000009	B.1.177.17	1
2020-11-14	E09000009	B.1.177.20	5
2020-11-14	E09000009	B.1.177.4	3
2020-11-14	E09000009	B.1.177.6	2
2020-11-14	E09000009	B.1.177.7	1
2020-11-14	E09000009	B.1.221	1
2020-11-14	E09000009	B.1.258	2
2020-11-14	E09000009	B.1.258.12	2
2020-11-14	E09000009	B.1.36	3
2020-11-14	E09000009	B.1.36.17	1
2020-11-14	E09000009	B.1.36.28	2
2020-11-14	E09000009	B.1.408	1
2020-11-14	E09000010	B.1.1.275	1
2020-11-14	E09000010	B.1.1.304	1
2020-11-14	E09000010	B.1.1.305	1
2020-11-14	E09000010	B.1.1.307	1
2020-11-14	E09000010	B.1.1.311	1
2020-11-14	E09000010	B.1.1.37	2
2020-11-14	E09000010	B.1.1.7	14
2020-11-14	E09000010	B.1.160	1
2020-11-14	E09000010	B.1.177	33
2020-11-14	E09000010	B.1.177.17	1
2020-11-14	E09000010	B.1.177.18	2
2020-11-14	E09000010	B.1.177.19	7
2020-11-14	E09000010	B.1.177.26	1
2020-11-14	E09000010	B.1.177.4	1
2020-11-14	E09000010	B.1.258	6
2020-11-14	E09000010	B.1.258.4	1
2020-11-14	E09000010	B.1.36	1
2020-11-14	E09000010	B.1.36.17	2
2020-11-14	E09000010	B.1.36.26	1
2020-11-14	E09000010	B.1.469	1
2020-11-14	E09000011	B.1.1.7	4
2020-11-14	E09000011	B.1.177	9
2020-11-14	E09000011	B.1.177.18	1
2020-11-14	E09000011	B.1.177.4	1
2020-11-14	E09000011	B.1.177.9	1
2020-11-14	E09000011	B.1.258	1
2020-11-14	E09000012	B.1.1.1	1
2020-11-14	E09000012	B.1.1.107	1
2020-11-14	E09000012	B.1.1.162	1
2020-11-14	E09000012	B.1.1.7	3
2020-11-14	E09000012	B.1.160	2
2020-11-14	E09000012	B.1.177	7
2020-11-14	E09000012	B.1.177.9	1
2020-11-14	E09000012	B.1.36.17	1
2020-11-14	E09000012	B.1.480	1
2020-11-14	E09000013	B	2
2020-11-14	E09000013	B.1	2
2020-11-14	E09000013	B.1.1.138	1
2020-11-14	E09000013	B.1.1.315	1
2020-11-14	E09000013	B.1.177	13
2020-11-14	E09000013	B.1.177.15	1
2020-11-14	E09000013	B.1.177.20	3
2020-11-14	E09000013	B.1.177.4	3
2020-11-14	E09000013	B.1.258	2
2020-11-14	E09000013	B.1.36	6
2020-11-14	E09000013	B.1.36.28	1
2020-11-14	E09000013	B.1.408	1
2020-11-14	E09000014	B.1	2
2020-11-14	E09000014	B.1.1.193	1
2020-11-14	E09000014	B.1.1.304	3
2020-11-14	E09000014	B.1.1.307	1
2020-11-14	E09000014	B.1.1.7	2
2020-11-14	E09000014	B.1.160	2
2020-11-14	E09000014	B.1.177	17
2020-11-14	E09000014	B.1.177.15	1
2020-11-14	E09000014	B.1.177.18	1
2020-11-14	E09000014	B.1.177.19	1
2020-11-14	E09000014	B.1.177.4	2
2020-11-14	E09000014	B.1.177.6	1
2020-11-14	E09000014	B.1.258	2
2020-11-14	E09000014	B.1.258.12	1
2020-11-14	E09000014	B.1.36.17	1
2020-11-14	E09000014	B.1.36.28	1
2020-11-14	E09000014	B.1.416.1	1
2020-11-14	E09000014	B.1.469	2
2020-11-14	E09000015	B.1	1
2020-11-14	E09000015	B.1.1.1	1
2020-11-14	E09000015	B.1.1.196	1
2020-11-14	E09000015	B.1.1.204	1
2020-11-14	E09000015	B.1.1.255	2
2020-11-14	E09000015	B.1.1.29	2
2020-11-14	E09000015	B.1.1.311	2
2020-11-14	E09000015	B.1.1.317	1
2020-11-14	E09000015	B.1.1.37	1
2020-11-14	E09000015	B.1.1.7	2
2020-11-14	E09000015	B.1.177	9
2020-11-14	E09000015	B.1.177.15	1
2020-11-14	E09000015	B.1.177.4	1
2020-11-14	E09000015	B.1.221.1	1
2020-11-14	E09000015	B.1.258	1
2020-11-14	E09000015	B.1.36	1
2020-11-14	E09000015	B.1.408	3
2020-11-14	E09000015	B.1.88	2
2020-11-14	E09000016	B.1	4
2020-11-14	E09000016	B.1.1.240	1
2020-11-14	E09000016	B.1.1.311	2
2020-11-14	E09000016	B.1.1.67	1
2020-11-14	E09000016	B.1.1.7	52
2020-11-14	E09000016	B.1.177	37
2020-11-14	E09000016	B.1.177.15	1
2020-11-14	E09000016	B.1.177.16	1
2020-11-14	E09000016	B.1.177.17	1
2020-11-14	E09000016	B.1.177.19	5
2020-11-14	E09000016	B.1.177.20	1
2020-11-14	E09000016	B.1.177.9	1
2020-11-14	E09000016	B.1.221.1	1
2020-11-14	E09000016	B.1.235	4
2020-11-14	E09000016	B.1.258	1
2020-11-14	E09000016	B.1.36	3
2020-11-14	E09000016	B.1.36.17	8
2020-11-14	E09000017	B.1.1.196	5
2020-11-14	E09000017	B.1.1.255	1
2020-11-14	E09000017	B.1.1.307	1
2020-11-14	E09000017	B.1.1.7	5
2020-11-14	E09000017	B.1.160	1
2020-11-14	E09000017	B.1.177	23
2020-11-14	E09000017	B.1.177.15	1
2020-11-14	E09000017	B.1.177.20	3
2020-11-14	E09000017	B.1.177.4	2
2020-11-14	E09000017	B.1.177.9	1
2020-11-14	E09000017	B.1.258	1
2020-11-14	E09000017	B.1.36	1
2020-11-14	E09000017	B.1.36.17	1
2020-11-14	E09000017	B.1.36.28	1
2020-11-14	E09000018	B.1	1
2020-11-14	E09000018	B.1.1.138	1
2020-11-14	E09000018	B.1.1.187	1
2020-11-14	E09000018	B.1.1.196	1
2020-11-14	E09000018	B.1.1.204	2
2020-11-14	E09000018	B.1.1.237	1
2020-11-14	E09000018	B.1.1.315	2
2020-11-14	E09000018	B.1.1.7	4
2020-11-14	E09000018	B.1.177	27
2020-11-14	E09000018	B.1.177.17	1
2020-11-14	E09000018	B.1.177.19	1
2020-11-14	E09000018	B.1.177.7	1
2020-11-14	E09000018	B.1.258	3
2020-11-14	E09000018	B.1.258.3	1
2020-11-14	E09000018	B.1.258.4	1
2020-11-14	E09000018	B.1.36.17	1
2020-11-14	E09000019	B.1	2
2020-11-14	E09000019	B.1.1.189	1
2020-11-14	E09000019	B.1.1.294	1
2020-11-14	E09000019	B.1.1.315	2
2020-11-14	E09000019	B.1.1.7	7
2020-11-14	E09000019	B.1.177	15
2020-11-14	E09000019	B.1.177.16	2
2020-11-14	E09000019	B.1.177.18	1
2020-11-14	E09000019	B.1.235	1
2020-11-14	E09000019	B.1.258.4	1
2020-11-14	E09000019	B.1.36.17	1
2020-11-14	E09000019	B.1.36.28	1
2020-11-14	E09000020	B.1.1	2
2020-11-14	E09000020	B.1.1.119	1
2020-11-14	E09000020	B.1.1.183	1
2020-11-14	E09000020	B.1.1.307	1
2020-11-14	E09000020	B.1.1.39	1
2020-11-14	E09000020	B.1.1.7	1
2020-11-14	E09000020	B.1.177	13
2020-11-14	E09000020	B.1.177.20	2
2020-11-14	E09000020	B.1.177.9	1
2020-11-14	E09000020	B.1.258	1
2020-11-14	E09000020	B.1.258.4	1
2020-11-14	E09000021	B.1.1.255	1
2020-11-14	E09000021	B.1.1.7	2
2020-11-14	E09000021	B.1.160	1
2020-11-14	E09000021	B.1.177	9
2020-11-14	E09000021	B.1.177.4	1
2020-11-14	E09000021	B.1.258	2
2020-11-14	E09000021	B.1.474	1
2020-11-14	E09000021	B.1.523	1
2020-11-14	E09000022	B.1.1.1	1
2020-11-14	E09000022	B.1.1.255	2
2020-11-14	E09000022	B.1.1.29	1
2020-11-14	E09000022	B.1.1.7	9
2020-11-14	E09000022	B.1.177	24
2020-11-14	E09000022	B.1.177.11	1
2020-11-14	E09000022	B.1.177.4	2
2020-11-14	E09000022	B.1.177.6	1
2020-11-14	E09000022	B.1.177.8	1
2020-11-14	E09000022	B.1.177.9	1
2020-11-14	E09000022	B.1.258	3
2020-11-14	E09000022	B.1.36	2
2020-11-14	E09000022	B.1.36.17	2
2020-11-14	E09000022	B.1.480	2
2020-11-14	E09000022	B.1.523	2
2020-11-14	E09000023	B.1.1.241	1
2020-11-14	E09000023	B.1.177	8
2020-11-14	E09000023	B.1.177.18	2
2020-11-14	E09000023	B.1.177.4	1
2020-11-14	E09000023	B.1.177.9	1
2020-11-14	E09000023	B.1.258	3
2020-11-14	E09000024	B.1	4
2020-11-14	E09000024	B.1.1.141	1
2020-11-14	E09000024	B.1.1.29	3
2020-11-14	E09000024	B.1.1.315	2
2020-11-14	E09000024	B.1.1.317	1
2020-11-14	E09000024	B.1.1.7	7
2020-11-14	E09000024	B.1.1.98	1
2020-11-14	E09000024	B.1.177	17
2020-11-14	E09000024	B.1.221.1	1
2020-11-14	E09000024	B.1.235	1
2020-11-14	E09000024	B.1.258	2
2020-11-14	E09000024	B.1.36.28	1
2020-11-14	E09000024	B.1.474	1
2020-11-14	E09000025	B.1.1.255	1
2020-11-14	E09000025	B.1.1.279	1
2020-11-14	E09000025	B.1.1.311	3
2020-11-14	E09000025	B.1.1.39	1
2020-11-14	E09000025	B.1.1.7	1
2020-11-14	E09000025	B.1.160	5
2020-11-14	E09000025	B.1.177	11
2020-11-14	E09000025	B.1.177.13	6
2020-11-14	E09000025	B.1.177.18	3
2020-11-14	E09000025	B.1.177.4	1
2020-11-14	E09000025	B.1.177.9	1
2020-11-14	E09000025	B.1.258	2
2020-11-14	E09000025	B.1.36.17	2
2020-11-14	E09000025	B.1.416.1	2
2020-11-14	E09000025	B.1.523	1
2020-11-14	E09000026	B.1	2
2020-11-14	E09000026	B.1.1.204	1
2020-11-14	E09000026	B.1.1.304	2
2020-11-14	E09000026	B.1.1.315	1
2020-11-14	E09000026	B.1.1.37	1
2020-11-14	E09000026	B.1.1.7	3
2020-11-14	E09000026	B.1.177	36
2020-11-14	E09000026	B.1.177.15	1
2020-11-14	E09000026	B.1.177.18	3
2020-11-14	E09000026	B.1.177.22	1
2020-11-14	E09000026	B.1.177.4	3
2020-11-14	E09000026	B.1.177.6	2
2020-11-14	E09000026	B.1.177.7	1
2020-11-14	E09000026	B.1.221	1
2020-11-14	E09000026	B.1.258	4
2020-11-14	E09000026	B.1.36	2
2020-11-14	E09000026	B.1.36.17	8
2020-11-14	E09000027	B.1.1.196	1
2020-11-14	E09000027	B.1.1.240	1
2020-11-14	E09000027	B.1.1.29	1
2020-11-14	E09000027	B.1.1.307	1
2020-11-14	E09000027	B.1.1.315	2
2020-11-14	E09000027	B.1.1.7	1
2020-11-14	E09000027	B.1.160	1
2020-11-14	E09000027	B.1.177	9
2020-11-14	E09000027	B.1.177.17	1
2020-11-14	E09000027	B.1.177.4	3
2020-11-14	E09000027	B.1.235	1
2020-11-14	E09000027	B.1.258	2
2020-11-14	E09000027	B.1.36	1
2020-11-14	E09000028	B	1
2020-11-14	E09000028	B.1.1	1
2020-11-14	E09000028	B.1.1.315	1
2020-11-14	E09000028	B.1.1.7	1
2020-11-14	E09000028	B.1.160	2
2020-11-14	E09000028	B.1.177	19
2020-11-14	E09000028	B.1.177.18	1
2020-11-14	E09000028	B.1.177.9	1
2020-11-14	E09000028	B.1.258	2
2020-11-14	E09000028	B.1.36.17	2
2020-11-14	E09000028	B.1.480	1
2020-11-14	E09000029	B.1.1	1
2020-11-14	E09000029	B.1.1.7	5
2020-11-14	E09000029	B.1.160	3
2020-11-14	E09000029	B.1.177	8
2020-11-14	E09000029	B.1.177.11	1
2020-11-14	E09000029	B.1.177.19	2
2020-11-14	E09000029	B.1.177.4	1
2020-11-14	E09000029	B.1.177.7	2
2020-11-14	E09000029	B.1.177.9	1
2020-11-14	E09000029	B.1.258	2
2020-11-14	E09000029	B.1.36	3
2020-11-14	E09000029	B.1.480	1
2020-11-14	E09000030	B.1	1
2020-11-14	E09000030	B.1.1	1
2020-11-14	E09000030	B.1.1.250	1
2020-11-14	E09000030	B.1.1.279	1
2020-11-14	E09000030	B.1.1.311	3
2020-11-14	E09000030	B.1.1.315	3
2020-11-14	E09000030	B.1.1.37	2
2020-11-14	E09000030	B.1.1.7	8
2020-11-14	E09000030	B.1.160	3
2020-11-14	E09000030	B.1.177	43
2020-11-14	E09000030	B.1.177.13	1
2020-11-14	E09000030	B.1.177.15	1
2020-11-14	E09000030	B.1.177.18	6
2020-11-14	E09000030	B.1.177.20	2
2020-11-14	E09000030	B.1.177.4	4
2020-11-14	E09000030	B.1.177.9	2
2020-11-14	E09000030	B.1.258	2
2020-11-14	E09000030	B.1.258.4	2
2020-11-14	E09000030	B.1.36	2
2020-11-14	E09000030	B.1.480	1
2020-11-14	E09000031	B.1.1.141	1
2020-11-14	E09000031	B.1.1.311	3
2020-11-14	E09000031	B.1.1.315	3
2020-11-14	E09000031	B.1.1.7	2
2020-11-14	E09000031	B.1.160	2
2020-11-14	E09000031	B.1.177	22
2020-11-14	E09000031	B.1.177.16	2
2020-11-14	E09000031	B.1.177.17	1
2020-11-14	E09000031	B.1.177.18	2
2020-11-14	E09000031	B.1.177.19	1
2020-11-14	E09000031	B.1.177.20	3
2020-11-14	E09000031	B.1.177.4	1
2020-11-14	E09000031	B.1.177.7	4
2020-11-14	E09000031	B.1.258.4	1
2020-11-14	E09000031	B.1.36.17	1
2020-11-14	E09000032	B.1.1.127	1
2020-11-14	E09000032	B.1.1.29	1
2020-11-14	E09000032	B.1.1.7	3
2020-11-14	E09000032	B.1.160	3
2020-11-14	E09000032	B.1.177	20
2020-11-14	E09000032	B.1.177.19	3
2020-11-14	E09000032	B.1.177.4	2
2020-11-14	E09000032	B.1.177.8	1
2020-11-14	E09000032	B.1.36	1
2020-11-14	E09000032	B.1.36.17	1
2020-11-14	E09000033	B.1.1	1
2020-11-14	E09000033	B.1.1.39	2
2020-11-14	E09000033	B.1.1.7	7
2020-11-14	E09000033	B.1.160	2
2020-11-14	E09000033	B.1.177	12
2020-11-14	E09000033	B.1.177.17	1
2020-11-14	E09000033	B.1.177.9	1
2020-11-14	E09000033	B.1.258	2
2020-11-14	E09000033	P.2	1
2020-11-21	E06000001	B.1.1.315	3
2020-11-21	E06000001	B.1.177	2
2020-11-21	E06000001	B.1.177.10	2
2020-11-21	E06000001	B.1.258	1
2020-11-21	E06000002	B.1	1
2020-11-21	E06000002	B.1.1.315	3
2020-11-21	E06000002	B.1.1.37	1
2020-11-21	E06000002	B.1.177	8
2020-11-21	E06000003	B.1	1
2020-11-21	E06000003	B.1.1.315	1
2020-11-21	E06000003	B.1.1.44	1
2020-11-21	E06000003	B.1.177	13
2020-11-21	E06000003	B.1.177.6	1
2020-11-21	E06000004	B.1	2
2020-11-21	E06000004	B.1.1.315	2
2020-11-21	E06000004	B.1.1.7	1
2020-11-21	E06000004	B.1.160	1
2020-11-21	E06000004	B.1.177	10
2020-11-21	E06000004	B.1.177.4	1
2020-11-21	E06000004	B.1.258	1
2020-11-21	E06000005	B.1	5
2020-11-21	E06000005	B.1.1.315	2
2020-11-21	E06000005	B.1.177	2
2020-11-21	E06000005	B.1.389	1
2020-11-21	E06000006	B.1.177	7
2020-11-21	E06000006	B.1.177.6	4
2020-11-21	E06000007	B.1.177	8
2020-11-21	E06000007	B.1.177.4	5
2020-11-21	E06000008	B.1.1.1	1
2020-11-21	E06000008	B.1.1.29	2
2020-11-21	E06000008	B.1.1.301	2
2020-11-21	E06000008	B.1.1.315	1
2020-11-21	E06000008	B.1.177	9
2020-11-21	E06000008	B.1.177.10	1
2020-11-21	E06000008	B.1.177.4	2
2020-11-21	E06000008	B.1.177.5	1
2020-11-21	E06000008	B.1.258.5	1
2020-11-21	E06000008	B.1.36	1
2020-11-21	E06000008	B.1.36.17	1
2020-11-21	E06000008	B.1.362	3
2020-11-21	E06000009	B.1.1.311	3
2020-11-21	E06000009	B.1.177	8
2020-11-21	E06000009	B.1.177.16	1
2020-11-21	E06000009	B.1.177.6	1
2020-11-21	E06000010	B.1	1
2020-11-21	E06000010	B.1.1.307	1
2020-11-21	E06000010	B.1.1.315	1
2020-11-21	E06000010	B.1.160	1
2020-11-21	E06000010	B.1.177	18
2020-11-21	E06000010	B.1.177.17	1
2020-11-21	E06000010	B.1.177.4	2
2020-11-21	E06000010	B.1.389	3
2020-11-21	E06000011	B.1.1.269	1
2020-11-21	E06000011	B.1.1.315	1
2020-11-21	E06000011	B.1.1.37	2
2020-11-21	E06000011	B.1.160.7	1
2020-11-21	E06000011	B.1.177	25
2020-11-21	E06000011	B.1.177.4	3
2020-11-21	E06000011	B.1.177.6	1
2020-11-21	E06000011	B.1.36.17	1
2020-11-21	E06000011	B.1.389	2
2020-11-21	E06000012	B.1	4
2020-11-21	E06000012	B.1.177	8
2020-11-21	E06000012	B.1.36.9	6
2020-11-21	E06000013	B.1.1.315	1
2020-11-21	E06000013	B.1.177	11
2020-11-21	E06000013	B.1.177.4	1
2020-11-21	E06000013	B.1.36.9	1
2020-11-21	E06000014	B.1	2
2020-11-21	E06000014	B.1.1.37	1
2020-11-21	E06000014	B.1.177	4
2020-11-21	E06000014	B.1.177.8	1
2020-11-21	E06000015	B.1.1	1
2020-11-21	E06000015	B.1.1.307	5
2020-11-21	E06000015	B.1.1.311	1
2020-11-21	E06000015	B.1.177	36
2020-11-21	E06000015	B.1.177.17	2
2020-11-21	E06000015	B.1.177.18	1
2020-11-21	E06000015	B.1.177.2	2
2020-11-21	E06000015	B.1.177.4	6
2020-11-21	E06000015	B.1.221	5
2020-11-21	E06000015	B.1.221.1	1
2020-11-21	E06000015	B.1.258	1
2020-11-21	E06000015	B.1.36	6
2020-11-21	E06000015	B.1.36.17	6
2020-11-21	E06000015	B.1.36.28	1
2020-11-21	E06000015	B.1.438	2
2020-11-21	E06000016	B	7
2020-11-21	E06000016	B.1	2
2020-11-21	E06000016	B.1.1.1	2
2020-11-21	E06000016	B.1.1.255	2
2020-11-21	E06000016	B.1.1.29	1
2020-11-21	E06000016	B.1.1.301	14
2020-11-21	E06000016	B.1.1.307	2
2020-11-21	E06000016	B.1.1.308	1
2020-11-21	E06000016	B.1.1.7	3
2020-11-21	E06000016	B.1.160	6
2020-11-21	E06000016	B.1.177	67
2020-11-21	E06000016	B.1.177.15	1
2020-11-21	E06000016	B.1.177.16	13
2020-11-21	E06000016	B.1.177.17	1
2020-11-21	E06000016	B.1.177.18	1
2020-11-21	E06000016	B.1.177.2	2
2020-11-21	E06000016	B.1.177.20	5
2020-11-21	E06000016	B.1.177.4	1
2020-11-21	E06000016	B.1.177.6	3
2020-11-21	E06000016	B.1.177.8	1
2020-11-21	E06000016	B.1.258	2
2020-11-21	E06000016	B.1.36	1
2020-11-21	E06000016	B.1.36.17	3
2020-11-21	E06000016	B.1.362	2
2020-11-21	E06000017	B.1.177	3
2020-11-21	E06000017	B.1.177.16	1
2020-11-21	E06000018	B.1.1.197	1
2020-11-21	E06000018	B.1.1.232	1
2020-11-21	E06000018	B.1.1.29	1
2020-11-21	E06000018	B.1.1.307	2
2020-11-21	E06000018	B.1.1.315	1
2020-11-21	E06000018	B.1.177	26
2020-11-21	E06000018	B.1.177.16	9
2020-11-21	E06000018	B.1.177.17	1
2020-11-21	E06000018	B.1.177.20	2
2020-11-21	E06000018	B.1.177.4	1
2020-11-21	E06000018	B.1.177.8	1
2020-11-21	E06000018	B.1.258	1
2020-11-21	E06000018	B.1.36	1
2020-11-21	E06000018	B.1.523	1
2020-11-21	E06000019	B.1.1.7	1
2020-11-21	E06000019	B.1.177	7
2020-11-21	E06000019	B.1.36	1
2020-11-21	E06000020	B.1.1.315	1
2020-11-21	E06000020	B.1.177	6
2020-11-21	E06000020	B.1.177.4	3
2020-11-21	E06000020	B.1.177.6	1
2020-11-21	E06000020	B.1.177.8	1
2020-11-21	E06000020	B.1.258.4	2
2020-11-21	E06000020	B.1.460	3
2020-11-21	E06000021	B	1
2020-11-21	E06000021	B.1.1.29	1
2020-11-21	E06000021	B.1.177	15
2020-11-21	E06000021	B.1.177.4	2
2020-11-21	E06000021	B.1.177.6	1
2020-11-21	E06000021	B.1.235	4
2020-11-21	E06000021	B.1.36	1
2020-11-21	E06000022	B.1.160	1
2020-11-21	E06000022	B.1.177	2
2020-11-21	E06000022	B.1.258	1
2020-11-21	E06000023	B.1	2
2020-11-21	E06000023	B.1.1.1	1
2020-11-21	E06000023	B.1.1.37	1
2020-11-21	E06000023	B.1.1.91	1
2020-11-21	E06000023	B.1.160	2
2020-11-21	E06000023	B.1.160.7	1
2020-11-21	E06000023	B.1.177	8
2020-11-21	E06000023	B.1.177.6	4
2020-11-21	E06000023	B.1.258	1
2020-11-21	E06000023	B.1.258.7	1
2020-11-21	E06000024	B.1.160	1
2020-11-21	E06000024	B.1.177	4
2020-11-21	E06000024	B.1.177.6	2
2020-11-21	E06000025	B.1.1.315	1
2020-11-21	E06000025	B.1.1.7	1
2020-11-21	E06000025	B.1.160	1
2020-11-21	E06000025	B.1.160.7	2
2020-11-21	E06000025	B.1.177	5
2020-11-21	E06000025	B.1.177.15	1
2020-11-21	E06000025	B.1.177.6	1
2020-11-21	E06000027	Lineage data suppressed	1
2020-11-21	E06000030	B.1.1.46	4
2020-11-21	E06000030	B.1.177	6
2020-11-21	E06000030	B.1.36	1
2020-11-21	E06000031	B.1.1.1	1
2020-11-21	E06000031	B.1.1.7	1
2020-11-21	E06000031	B.1.177	19
2020-11-21	E06000031	B.1.177.16	3
2020-11-21	E06000031	B.1.177.17	10
2020-11-21	E06000031	B.1.177.4	7
2020-11-21	E06000031	B.1.36.17	1
2020-11-21	E06000032	B	1
2020-11-21	E06000032	B.1.1.196	2
2020-11-21	E06000032	B.1.1.29	1
2020-11-21	E06000032	B.1.1.308	1
2020-11-21	E06000032	B.1.1.311	1
2020-11-21	E06000032	B.1.1.37	3
2020-11-21	E06000032	B.1.1.7	1
2020-11-21	E06000032	B.1.160.7	2
2020-11-21	E06000032	B.1.177	12
2020-11-21	E06000032	B.1.177.15	1
2020-11-21	E06000032	B.1.177.17	6
2020-11-21	E06000032	B.1.177.18	2
2020-11-21	E06000032	B.1.177.4	4
2020-11-21	E06000032	B.1.221.1	3
2020-11-21	E06000032	B.1.258	1
2020-11-21	E06000032	B.1.36	1
2020-11-21	E06000033	B.1.1.7	3
2020-11-21	E06000033	B.1.177	7
2020-11-21	E06000033	B.1.177.16	3
2020-11-21	E06000033	B.1.177.18	1
2020-11-21	E06000033	B.1.258	4
2020-11-21	E06000033	B.1.36.17	1
2020-11-21	E06000034	B	1
2020-11-21	E06000034	B.1	4
2020-11-21	E06000034	B.1.1.7	2
2020-11-21	E06000034	B.1.177	2
2020-11-21	E06000035	B.1.1.279	1
2020-11-21	E06000035	B.1.1.317	1
2020-11-21	E06000035	B.1.1.7	29
2020-11-21	E06000035	B.1.160	2
2020-11-21	E06000035	B.1.177	12
2020-11-21	E06000035	B.1.177.18	2
2020-11-21	E06000035	B.1.177.20	1
2020-11-21	E06000035	B.1.177.4	1
2020-11-21	E06000035	B.1.36.17	1
2020-11-21	E06000036	B.1.1.255	2
2020-11-21	E06000036	B.1.1.7	1
2020-11-21	E06000036	B.1.160	2
2020-11-21	E06000036	B.1.177	1
2020-11-21	E06000036	B.1.177.4	1
2020-11-21	E06000036	B.1.177.9	1
2020-11-21	E06000036	B.1.258	1
2020-11-21	E06000037	B.1.177	2
2020-11-21	E06000038	B.1.1.234	1
2020-11-21	E06000038	B.1.1.277	1
2020-11-21	E06000038	B.1.1.37	1
2020-11-21	E06000038	B.1.177	1
2020-11-21	E06000039	B.1.1.1	1
2020-11-21	E06000039	B.1.177	8
2020-11-21	E06000039	B.1.177.16	1
2020-11-21	E06000039	B.1.221	2
2020-11-21	E06000039	B.1.36.28	1
2020-11-21	E06000040	B.1.1.315	1
2020-11-21	E06000040	B.1.177	4
2020-11-21	E06000040	B.1.177.20	1
2020-11-21	E06000040	B.1.177.4	1
2020-11-21	E06000040	B.1.36.17	2
2020-11-21	E06000041	B.1.1.7	1
2020-11-21	E06000041	B.1.177	1
2020-11-21	E06000041	B.1.177.6	1
2020-11-21	E06000041	B.1.235	1
2020-11-21	E06000042	B.1	4
2020-11-21	E06000042	B.1.1.171	1
2020-11-21	E06000042	B.1.1.204	1
2020-11-21	E06000042	B.1.1.7	12
2020-11-21	E06000042	B.1.177	5
2020-11-21	E06000042	B.1.177.16	1
2020-11-21	E06000042	B.1.177.8	1
2020-11-21	E06000043	B	1
2020-11-21	E06000043	B.1.1.7	1
2020-11-21	E06000043	B.1.177	3
2020-11-21	E06000043	B.1.177.9	1
2020-11-21	E06000044	B.1.1.29	1
2020-11-21	E06000044	B.1.1.317	1
2020-11-21	E06000044	B.1.1.37	1
2020-11-21	E06000044	B.1.1.7	1
2020-11-21	E06000044	B.1.177	9
2020-11-21	E06000044	B.1.177.11	2
2020-11-21	E06000044	B.1.177.9	3
2020-11-21	E06000045	B.1.177	7
2020-11-21	E06000045	B.1.177.18	1
2020-11-21	E06000045	B.1.177.9	1
2020-11-21	E06000045	B.1.235	1
2020-11-21	E06000045	B.1.36.17	1
2020-11-21	E06000047	B.1	1
2020-11-21	E06000047	B.1.1.315	3
2020-11-21	E06000047	B.1.1.37	3
2020-11-21	E06000047	B.1.146	1
2020-11-21	E06000047	B.1.177	18
2020-11-21	E06000047	B.1.177.10	5
2020-11-21	E06000047	B.1.177.18	1
2020-11-21	E06000047	B.1.177.4	1
2020-11-21	E06000047	B.1.177.6	1
2020-11-21	E06000047	B.1.258	1
2020-11-21	E06000049	B.1.1.315	1
2020-11-21	E06000049	B.1.177	14
2020-11-21	E06000049	B.1.177.4	1
2020-11-21	E06000050	B	1
2020-11-21	E06000050	B.1.1.315	3
2020-11-21	E06000050	B.1.177	10
2020-11-21	E06000050	B.1.177.10	2
2020-11-21	E06000050	B.1.177.6	1
2020-11-21	E06000050	B.1.235	1
2020-11-21	E06000051	B.1	1
2020-11-21	E06000051	B.1.1.307	1
2020-11-21	E06000051	B.1.160	1
2020-11-21	E06000051	B.1.177	9
2020-11-21	E06000051	B.1.177.15	1
2020-11-21	E06000051	B.1.177.16	1
2020-11-21	E06000051	B.1.177.4	4
2020-11-21	E06000051	B.1.177.7	1
2020-11-21	E06000051	B.1.36	1
2020-11-21	E06000052	B.1.160	1
2020-11-21	E06000052	B.1.177	2
2020-11-21	E06000054	B.1.177	5
2020-11-21	E06000054	B.1.177.16	1
2020-11-21	E06000055	B.1.1.315	1
2020-11-21	E06000055	B.1.1.7	2
2020-11-21	E06000055	B.1.160	1
2020-11-21	E06000055	B.1.177	2
2020-11-21	E06000055	B.1.177.17	2
2020-11-21	E06000055	B.1.177.4	1
2020-11-21	E06000055	B.1.221	1
2020-11-21	E06000055	B.1.221.1	2
2020-11-21	E06000055	B.1.258	2
2020-11-21	E06000055	B.1.36	2
2020-11-21	E06000055	B.1.36.28	2
2020-11-21	E06000056	B	1
2020-11-21	E06000056	B.1	1
2020-11-21	E06000056	B.1.1	1
2020-11-21	E06000056	B.1.1.198	1
2020-11-21	E06000056	B.1.1.7	4
2020-11-21	E06000056	B.1.160.7	1
2020-11-21	E06000056	B.1.177	7
2020-11-21	E06000056	B.1.258	1
2020-11-21	E06000057	B.1.1.1	1
