"collection_date","REGION","total","Week","LINEAGE2","count","collection_date_num","prop"
2021-04-14,"Yorkshire and The Humber",186,15,"B.1.1.7 (S dropout)",183,18731,0.983870967741935
2021-04-15,"Yorkshire and The Humber",188,15,"B.1.1.7 (S dropout)",185,18732,0.984042553191489
2021-04-16,"Yorkshire and The Humber",199,16,"B.1.1.7 (S dropout)",198,18733,0.994974874371859
2021-04-17,"Yorkshire and The Humber",139,16,"B.1.1.7 (S dropout)",136,18734,0.97841726618705
2021-04-18,"Yorkshire and The Humber",150,16,"B.1.1.7 (S dropout)",149,18735,0.993333333333333
2021-04-19,"Yorkshire and The Humber",228,16,"B.1.1.7 (S dropout)",226,18736,0.991228070175439
2021-04-20,"Yorkshire and The Humber",230,16,"B.1.1.7 (S dropout)",228,18737,0.991304347826087
2021-04-21,"Yorkshire and The Humber",227,16,"B.1.1.7 (S dropout)",222,18738,0.977973568281938
2021-04-22,"Yorkshire and The Humber",248,16,"B.1.1.7 (S dropout)",244,18739,0.983870967741935
2021-04-23,"Yorkshire and The Humber",185,17,"B.1.1.7 (S dropout)",183,18740,0.989189189189189
2021-04-24,"Yorkshire and The Humber",116,17,"B.1.1.7 (S dropout)",115,18741,0.991379310344828
2021-04-25,"Yorkshire and The Humber",116,17,"B.1.1.7 (S dropout)",114,18742,0.982758620689655
2021-04-26,"Yorkshire and The Humber",204,17,"B.1.1.7 (S dropout)",200,18743,0.980392156862745
2021-04-27,"Yorkshire and The Humber",186,17,"B.1.1.7 (S dropout)",183,18744,0.983870967741935
2021-04-28,"Yorkshire and The Humber",96,17,"B.1.1.7 (S dropout)",92,18745,0.958333333333333
2021-04-29,"Yorkshire and The Humber",58,17,"B.1.1.7 (S dropout)",58,18746,1
2021-04-30,"Yorkshire and The Humber",51,18,"B.1.1.7 (S dropout)",50,18747,0.980392156862745
2021-05-01,"Yorkshire and The Humber",43,18,"B.1.1.7 (S dropout)",41,18748,0.953488372093023
2021-05-02,"Yorkshire and The Humber",20,18,"B.1.1.7 (S dropout)",15,18749,0.75
2021-05-03,"Yorkshire and The Humber",44,18,"B.1.1.7 (S dropout)",38,18750,0.863636363636364
2021-05-04,"Yorkshire and The Humber",60,18,"B.1.1.7 (S dropout)",54,18751,0.9
2021-05-05,"Yorkshire and The Humber",61,18,"B.1.1.7 (S dropout)",61,18752,1
2021-05-06,"Yorkshire and The Humber",30,18,"B.1.1.7 (S dropout)",26,18753,0.866666666666667
2021-05-07,"Yorkshire and The Humber",55,19,"B.1.1.7 (S dropout)",50,18754,0.909090909090909
2021-05-08,"Yorkshire and The Humber",19,19,"B.1.1.7 (S dropout)",16,18755,0.842105263157895
2021-05-09,"Yorkshire and The Humber",16,19,"B.1.1.7 (S dropout)",12,18756,0.75
2021-05-10,"Yorkshire and The Humber",22,19,"B.1.1.7 (S dropout)",19,18757,0.863636363636364
2021-05-11,"Yorkshire and The Humber",24,19,"B.1.1.7 (S dropout)",21,18758,0.875
