"WeekEndDate","REGION","LINEAGE2","count","total","collection_date","collection_date_num","prop","DATE_NUM"
2021-02-06,"Yorkshire and The Humber","B.1.351",0,225,2021-02-02,18660.5,0,18660.5
2021-02-13,"Yorkshire and The Humber","B.1.351",0,513,2021-02-09,18667.5,0,18667.5
2021-02-20,"Yorkshire and The Humber","B.1.351",0,1420,2021-02-16,18674.5,0,18674.5
2021-02-27,"Yorkshire and The Humber","B.1.351",0,2493,2021-02-23,18681.5,0,18681.5
2021-03-06,"Yorkshire and The Humber","B.1.351",0,2491,2021-03-02,18688.5,0,18688.5
2021-03-13,"Yorkshire and The Humber","B.1.351",0,3273,2021-03-09,18695.5,0,18695.5
2021-03-20,"Yorkshire and The Humber","B.1.351",0,3687,2021-03-16,18702.5,0,18702.5
2021-03-27,"Yorkshire and The Humber","B.1.351",3,3693,2021-03-23,18709.5,0.000812347684809098,18709.5
2021-04-03,"Yorkshire and The Humber","B.1.351",2,2876,2021-03-30,18716.5,0.000695410292072323,18716.5
2021-04-10,"Yorkshire and The Humber","B.1.351",1,1888,2021-04-06,18723.5,0.000529661016949153,18723.5
2021-04-17,"Yorkshire and The Humber","B.1.351",2,1700,2021-04-13,18730.5,0.00117647058823529,18730.5
2021-04-24,"Yorkshire and The Humber","B.1.351",1,1618,2021-04-20,18737.5,0.000618046971569839,18737.5
2021-05-01,"Yorkshire and The Humber","B.1.351",0,1021,2021-04-27,18744.5,0,18744.5
2021-05-08,"Yorkshire and The Humber","B.1.351",0,356,2021-05-04,18751.5,0,18751.5
2021-05-15,"Yorkshire and The Humber","B.1.351",0,149,2021-05-11,18758.5,0,18758.5
2021-05-22,"Yorkshire and The Humber","B.1.351",0,116,2021-05-18,18765.5,0,18765.5
2021-05-29,"Yorkshire and The Humber","B.1.351",0,339,2021-05-25,18772.5,0,18772.5
2021-06-05,"Yorkshire and The Humber","B.1.351",0,463,2021-06-01,18779.5,0,18779.5
2021-06-12,"Yorkshire and The Humber","B.1.351",0,461,2021-06-08,18786.5,0,18786.5
2020-09-05,"London","B.1.525",0,553,2020-09-01,18506.5,0,18506.5
2020-09-12,"London","B.1.525",0,372,2020-09-08,18513.5,0,18513.5
2020-09-19,"London","B.1.525",0,89,2020-09-15,18520.5,0,18520.5
2020-09-26,"London","B.1.525",0,478,2020-09-22,18527.5,0,18527.5
2020-10-03,"London","B.1.525",0,244,2020-09-29,18534.5,0,18534.5
2020-10-10,"London","B.1.525",0,329,2020-10-06,18541.5,0,18541.5
2020-10-17,"London","B.1.525",0,625,2020-10-13,18548.5,0,18548.5
2020-10-24,"London","B.1.525",0,1106,2020-10-20,18555.5,0,18555.5
2020-10-31,"London","B.1.525",0,325,2020-10-27,18562.5,0,18562.5
2020-11-07,"London","B.1.525",0,847,2020-11-03,18569.5,0,18569.5
2020-11-14,"London","B.1.525",0,1438,2020-11-10,18576.5,0,18576.5
2020-11-21,"London","B.1.525",0,826,2020-11-17,18583.5,0,18583.5
2020-11-28,"London","B.1.525",0,461,2020-11-24,18590.5,0,18590.5
2020-12-05,"London","B.1.525",0,420,2020-12-01,18597.5,0,18597.5
2020-12-12,"London","B.1.525",0,1354,2020-12-08,18604.5,0,18604.5
2020-12-19,"London","B.1.525",0,2387,2020-12-15,18611.5,0,18611.5
2020-12-26,"London","B.1.525",0,988,2020-12-22,18618.5,0,18618.5
2021-01-02,"London","B.1.525",1,2001,2020-12-29,18625.5,0.000499750124937531,18625.5
2021-01-09,"London","B.1.525",0,1547,2021-01-05,18632.5,0,18632.5
2021-01-16,"London","B.1.525",0,1479,2021-01-12,18639.5,0,18639.5
2021-01-23,"London","B.1.525",3,1639,2021-01-19,18646.5,0.00183038438071995,18646.5
2021-01-30,"London","B.1.525",2,1500,2021-01-26,18653.5,0.00133333333333333,18653.5
2021-02-06,"London","B.1.525",0,509,2021-02-02,18660.5,0,18660.5
2021-02-13,"London","B.1.525",1,672,2021-02-09,18667.5,0.00148809523809524,18667.5
2021-02-20,"London","B.1.525",0,902,2021-02-16,18674.5,0,18674.5
2021-02-27,"London","B.1.525",1,584,2021-02-23,18681.5,0.00171232876712329,18681.5
2021-03-06,"London","B.1.525",2,646,2021-03-02,18688.5,0.00309597523219814,18688.5
2021-03-13,"London","B.1.525",0,585,2021-03-09,18695.5,0,18695.5
2021-03-20,"London","B.1.525",2,515,2021-03-16,18702.5,0.00388349514563107,18702.5
2021-03-27,"London","B.1.525",5,647,2021-03-23,18709.5,0.00772797527047913,18709.5
2021-04-03,"London","B.1.525",2,438,2021-03-30,18716.5,0.0045662100456621,18716.5
2021-04-10,"London","B.1.525",0,351,2021-04-06,18723.5,0,18723.5
2021-04-17,"London","B.1.525",2,323,2021-04-13,18730.5,0.00619195046439629,18730.5
2021-04-24,"London","B.1.525",5,360,2021-04-20,18737.5,0.0138888888888889,18737.5
2021-05-01,"London","B.1.525",0,295,2021-04-27,18744.5,0,18744.5
2021-05-08,"London","B.1.525",5,391,2021-05-04,18751.5,0.0127877237851662,18751.5
2021-05-15,"London","B.1.525",3,468,2021-05-11,18758.5,0.00641025641025641,18758.5
2021-05-22,"London","B.1.525",1,651,2021-05-18,18765.5,0.00153609831029186,18765.5
2021-05-29,"London","B.1.525",0,984,2021-05-25,18772.5,0,18772.5
2021-06-05,"London","B.1.525",0,1964,2021-06-01,18779.5,0,18779.5
2021-06-12,"London","B.1.525",0,1694,2021-06-08,18786.5,0,18786.5
2020-09-05,"North West","B.1.525",0,67,2020-09-01,18506.5,0,18506.5
2020-09-12,"North West","B.1.525",0,527,2020-09-08,18513.5,0,18513.5
2020-09-19,"North West","B.1.525",0,507,2020-09-15,18520.5,0,18520.5
2020-09-26,"North West","B.1.525",0,763,2020-09-22,18527.5,0,18527.5
2020-10-03,"North West","B.1.525",0,347,2020-09-29,18534.5,0,18534.5
2020-10-10,"North West","B.1.525",0,990,2020-10-06,18541.5,0,18541.5
2020-10-17,"North West","B.1.525",0,1473,2020-10-13,18548.5,0,18548.5
2020-10-24,"North West","B.1.525",0,1192,2020-10-20,18555.5,0,18555.5
2020-10-31,"North West","B.1.525",0,606,2020-10-27,18562.5,0,18562.5
2020-11-07,"North West","B.1.525",0,1562,2020-11-03,18569.5,0,18569.5
2020-11-14,"North West","B.1.525",0,949,2020-11-10,18576.5,0,18576.5
2020-11-21,"North West","B.1.525",0,688,2020-11-17,18583.5,0,18583.5
2020-11-28,"North West","B.1.525",0,650,2020-11-24,18590.5,0,18590.5
2020-12-05,"North West","B.1.525",0,155,2020-12-01,18597.5,0,18597.5
2020-12-12,"North West","B.1.525",0,599,2020-12-08,18604.5,0,18604.5
2020-12-19,"North West","B.1.525",0,432,2020-12-15,18611.5,0,18611.5
2020-12-26,"North West","B.1.525",0,481,2020-12-22,18618.5,0,18618.5
2021-01-02,"North West","B.1.525",0,773,2020-12-29,18625.5,0,18625.5
2021-01-09,"North West","B.1.525",1,1559,2021-01-05,18632.5,0.00064143681847338,18632.5
2021-01-16,"North West","B.1.525",2,3522,2021-01-12,18639.5,0.00056785917092561,18639.5
2021-01-23,"North West","B.1.525",2,3310,2021-01-19,18646.5,0.000604229607250755,18646.5
2021-01-30,"North West","B.1.525",6,4832,2021-01-26,18653.5,0.00124172185430464,18653.5
2021-02-06,"North West","B.1.525",0,1063,2021-02-02,18660.5,0,18660.5
2021-02-13,"North West","B.1.525",1,1929,2021-02-09,18667.5,0.000518403317781234,18667.5
2021-02-20,"North West","B.1.525",4,2496,2021-02-16,18674.5,0.0016025641025641,18674.5
2021-02-27,"North West","B.1.525",5,1883,2021-02-23,18681.5,0.00265533722782793,18681.5
2021-03-06,"North West","B.1.525",3,1710,2021-03-02,18688.5,0.00175438596491228,18688.5
2021-03-13,"North West","B.1.525",0,1406,2021-03-09,18695.5,0,18695.5
2021-03-20,"North West","B.1.525",0,2025,2021-03-16,18702.5,0,18702.5
2021-03-27,"North West","B.1.525",0,2704,2021-03-23,18709.5,0,18709.5
2021-04-03,"North West","B.1.525",1,1783,2021-03-30,18716.5,0.000560852495793606,18716.5
2021-04-10,"North West","B.1.525",1,891,2021-04-06,18723.5,0.00112233445566779,18723.5
2021-04-17,"North West","B.1.525",0,768,2021-04-13,18730.5,0,18730.5
2021-04-24,"North West","B.1.525",1,870,2021-04-20,18737.5,0.00114942528735632,18737.5
2021-05-01,"North West","B.1.525",3,1116,2021-04-27,18744.5,0.00268817204301075,18744.5
2021-05-08,"North West","B.1.525",3,1585,2021-05-04,18751.5,0.00189274447949527,18751.5
2021-05-15,"North West","B.1.525",7,1936,2021-05-11,18758.5,0.00361570247933884,18758.5
2021-05-22,"North West","B.1.525",1,2914,2021-05-18,18765.5,0.000343170899107756,18765.5
2021-05-29,"North West","B.1.525",2,4487,2021-05-25,18772.5,0.000445732114998886,18772.5
2021-06-05,"North West","B.1.525",1,6423,2021-06-01,18779.5,0.000155690487311225,18779.5
2021-06-12,"North West","B.1.525",0,6282,2021-06-08,18786.5,0,18786.5
2020-09-05,"South West","B.1.525",0,135,2020-09-01,18506.5,0,18506.5
2020-09-12,"South West","B.1.525",0,62,2020-09-08,18513.5,0,18513.5
2020-09-19,"South West","B.1.525",0,39,2020-09-15,18520.5,0,18520.5
2020-09-26,"South West","B.1.525",0,141,2020-09-22,18527.5,0,18527.5
2020-10-03,"South West","B.1.525",0,71,2020-09-29,18534.5,0,18534.5
2020-10-10,"South West","B.1.525",0,230,2020-10-06,18541.5,0,18541.5
2020-10-17,"South West","B.1.525",0,108,2020-10-13,18548.5,0,18548.5
2020-10-24,"South West","B.1.525",0,186,2020-10-20,18555.5,0,18555.5
2020-10-31,"South West","B.1.525",0,87,2020-10-27,18562.5,0,18562.5
2020-11-07,"South West","B.1.525",0,114,2020-11-03,18569.5,0,18569.5
2020-11-14,"South West","B.1.525",0,219,2020-11-10,18576.5,0,18576.5
2020-11-21,"South West","B.1.525",0,102,2020-11-17,18583.5,0,18583.5
2020-11-28,"South West","B.1.525",0,112,2020-11-24,18590.5,0,18590.5
2020-12-05,"South West","B.1.525",0,43,2020-12-01,18597.5,0,18597.5
2020-12-12,"South West","B.1.525",0,97,2020-12-08,18604.5,0,18604.5
2020-12-19,"South West","B.1.525",0,156,2020-12-15,18611.5,0,18611.5
2020-12-26,"South West","B.1.525",0,80,2020-12-22,18618.5,0,18618.5
2021-01-02,"South West","B.1.525",0,127,2020-12-29,18625.5,0,18625.5
2021-01-09,"South West","B.1.525",0,259,2021-01-05,18632.5,0,18632.5
2021-01-16,"South West","B.1.525",0,468,2021-01-12,18639.5,0,18639.5
2021-01-23,"South West","B.1.525",0,258,2021-01-19,18646.5,0,18646.5
2021-01-30,"South West","B.1.525",0,279,2021-01-26,18653.5,0,18653.5
2021-02-06,"South West","B.1.525",0,92,2021-02-02,18660.5,0,18660.5
2021-02-13,"South West","B.1.525",0,197,2021-02-09,18667.5,0,18667.5
2021-02-20,"South West","B.1.525",2,272,2021-02-16,18674.5,0.00735294117647059,18674.5
2021-02-27,"South West","B.1.525",0,190,2021-02-23,18681.5,0,18681.5
2021-03-06,"South West","B.1.525",1,209,2021-03-02,18688.5,0.00478468899521531,18688.5
2021-03-13,"South West","B.1.525",0,140,2021-03-09,18695.5,0,18695.5
2021-03-20,"South West","B.1.525",0,103,2021-03-16,18702.5,0,18702.5
2021-03-27,"South West","B.1.525",0,150,2021-03-23,18709.5,0,18709.5
2021-04-03,"South West","B.1.525",0,100,2021-03-30,18716.5,0,18716.5
2021-04-10,"South West","B.1.525",0,93,2021-04-06,18723.5,0,18723.5
2021-04-17,"South West","B.1.525",0,47,2021-04-13,18730.5,0,18730.5
2021-04-24,"South West","B.1.525",0,31,2021-04-20,18737.5,0,18737.5
2021-05-01,"South West","B.1.525",0,30,2021-04-27,18744.5,0,18744.5
2021-05-08,"South West","B.1.525",0,20,2021-05-04,18751.5,0,18751.5
2021-05-15,"South West","B.1.525",0,54,2021-05-11,18758.5,0,18758.5
2021-05-22,"South West","B.1.525",0,133,2021-05-18,18765.5,0,18765.5
2021-05-29,"South West","B.1.525",0,166,2021-05-25,18772.5,0,18772.5
2021-06-05,"South West","B.1.525",0,425,2021-06-01,18779.5,0,18779.5
2021-06-12,"South West","B.1.525",0,1039,2021-06-08,18786.5,0,18786.5
2020-09-05,"South East","B.1.525",0,233,2020-09-01,18506.5,0,18506.5
2020-09-12,"South East","B.1.525",0,140,2020-09-08,18513.5,0,18513.5
2020-09-19,"South East","B.1.525",0,48,2020-09-15,18520.5,0,18520.5
2020-09-26,"South East","B.1.525",0,178,2020-09-22,18527.5,0,18527.5
2020-10-03,"South East","B.1.525",0,57,2020-09-29,18534.5,0,18534.5
2020-10-10,"South East","B.1.525",0,261,2020-10-06,18541.5,0,18541.5
2020-10-17,"South East","B.1.525",0,300,2020-10-13,18548.5,0,18548.5
2020-10-24,"South East","B.1.525",0,512,2020-10-20,18555.5,0,18555.5
2020-10-31,"South East","B.1.525",0,295,2020-10-27,18562.5,0,18562.5
2020-11-07,"South East","B.1.525",0,470,2020-11-03,18569.5,0,18569.5
2020-11-14,"South East","B.1.525",0,918,2020-11-10,18576.5,0,18576.5
2020-11-21,"South East","B.1.525",0,462,2020-11-17,18583.5,0,18583.5
2020-11-28,"South East","B.1.525",0,385,2020-11-24,18590.5,0,18590.5
2020-12-05,"South East","B.1.525",0,233,2020-12-01,18597.5,0,18597.5
2020-12-12,"South East","B.1.525",0,811,2020-12-08,18604.5,0,18604.5
2020-12-19,"South East","B.1.525",0,1412,2020-12-15,18611.5,0,18611.5
2020-12-26,"South East","B.1.525",0,445,2020-12-22,18618.5,0,18618.5
2021-01-02,"South East","B.1.525",0,863,2020-12-29,18625.5,0,18625.5
2021-01-09,"South East","B.1.525",0,951,2021-01-05,18632.5,0,18632.5
2021-01-16,"South East","B.1.525",1,852,2021-01-12,18639.5,0.00117370892018779,18639.5
2021-01-23,"South East","B.1.525",2,851,2021-01-19,18646.5,0.00235017626321974,18646.5
2021-01-30,"South East","B.1.525",0,1069,2021-01-26,18653.5,0,18653.5
2021-02-06,"South East","B.1.525",2,273,2021-02-02,18660.5,0.00732600732600733,18660.5
2021-02-13,"South East","B.1.525",0,597,2021-02-09,18667.5,0,18667.5
2021-02-20,"South East","B.1.525",0,828,2021-02-16,18674.5,0,18674.5
2021-02-27,"South East","B.1.525",0,526,2021-02-23,18681.5,0,18681.5
2021-03-06,"South East","B.1.525",1,704,2021-03-02,18688.5,0.00142045454545455,18688.5
2021-03-13,"South East","B.1.525",4,699,2021-03-09,18695.5,0.00572246065808298,18695.5
2021-03-20,"South East","B.1.525",3,484,2021-03-16,18702.5,0.00619834710743802,18702.5
2021-03-27,"South East","B.1.525",1,554,2021-03-23,18709.5,0.00180505415162455,18709.5
2021-04-03,"South East","B.1.525",2,327,2021-03-30,18716.5,0.00611620795107034,18716.5
2021-04-10,"South East","B.1.525",1,387,2021-04-06,18723.5,0.00258397932816537,18723.5
2021-04-17,"South East","B.1.525",1,317,2021-04-13,18730.5,0.00315457413249211,18730.5
2021-04-24,"South East","B.1.525",0,261,2021-04-20,18737.5,0,18737.5
2021-05-01,"South East","B.1.525",0,218,2021-04-27,18744.5,0,18744.5
2021-05-08,"South East","B.1.525",4,236,2021-05-04,18751.5,0.0169491525423729,18751.5
2021-05-15,"South East","B.1.525",0,238,2021-05-11,18758.5,0,18758.5
2021-05-22,"South East","B.1.525",0,286,2021-05-18,18765.5,0,18765.5
2021-05-29,"South East","B.1.525",0,652,2021-05-25,18772.5,0,18772.5
2021-06-05,"South East","B.1.525",0,1058,2021-06-01,18779.5,0,18779.5
2021-06-12,"South East","B.1.525",0,880,2021-06-08,18786.5,0,18786.5
2020-09-05,"East of England","B.1.525",0,251,2020-09-01,18506.5,0,18506.5
2020-09-12,"East of England","B.1.525",0,106,2020-09-08,18513.5,0,18513.5
2020-09-19,"East of England","B.1.525",0,34,2020-09-15,18520.5,0,18520.5
2020-09-26,"East of England","B.1.525",0,122,2020-09-22,18527.5,0,18527.5
2020-10-03,"East of England","B.1.525",0,116,2020-09-29,18534.5,0,18534.5
2020-10-10,"East of England","B.1.525",0,188,2020-10-06,18541.5,0,18541.5
2020-10-17,"East of England","B.1.525",0,276,2020-10-13,18548.5,0,18548.5
2020-10-24,"East of England","B.1.525",0,366,2020-10-20,18555.5,0,18555.5
2020-10-31,"East of England","B.1.525",0,268,2020-10-27,18562.5,0,18562.5
2020-11-07,"East of England","B.1.525",0,694,2020-11-03,18569.5,0,18569.5
2020-11-14,"East of England","B.1.525",0,799,2020-11-10,18576.5,0,18576.5
2020-11-21,"East of England","B.1.525",0,432,2020-11-17,18583.5,0,18583.5
2020-11-28,"East of England","B.1.525",0,351,2020-11-24,18590.5,0,18590.5
2020-12-05,"East of England","B.1.525",0,146,2020-12-01,18597.5,0,18597.5
2020-12-12,"East of England","B.1.525",0,664,2020-12-08,18604.5,0,18604.5
2020-12-19,"East of England","B.1.525",1,1286,2020-12-15,18611.5,0.000777604976671851,18611.5
2020-12-26,"East of England","B.1.525",0,524,2020-12-22,18618.5,0,18618.5
2021-01-02,"East of England","B.1.525",0,584,2020-12-29,18625.5,0,18625.5
2021-01-09,"East of England","B.1.525",1,705,2021-01-05,18632.5,0.00141843971631206,18632.5
2021-01-16,"East of England","B.1.525",0,737,2021-01-12,18639.5,0,18639.5
2021-01-23,"East of England","B.1.525",0,723,2021-01-19,18646.5,0,18646.5
2021-01-30,"East of England","B.1.525",0,706,2021-01-26,18653.5,0,18653.5
2021-02-06,"East of England","B.1.525",0,326,2021-02-02,18660.5,0,18660.5
2021-02-13,"East of England","B.1.525",0,604,2021-02-09,18667.5,0,18667.5
2021-02-20,"East of England","B.1.525",0,865,2021-02-16,18674.5,0,18674.5
2021-02-27,"East of England","B.1.525",0,437,2021-02-23,18681.5,0,18681.5
2021-03-06,"East of England","B.1.525",0,619,2021-03-02,18688.5,0,18688.5
2021-03-13,"East of England","B.1.525",0,805,2021-03-09,18695.5,0,18695.5
2021-03-20,"East of England","B.1.525",1,784,2021-03-16,18702.5,0.00127551020408163,18702.5
2021-03-27,"East of England","B.1.525",1,968,2021-03-23,18709.5,0.00103305785123967,18709.5
2021-04-03,"East of England","B.1.525",0,463,2021-03-30,18716.5,0,18716.5
2021-04-10,"East of England","B.1.525",0,367,2021-04-06,18723.5,0,18723.5
2021-04-17,"East of England","B.1.525",1,340,2021-04-13,18730.5,0.00294117647058824,18730.5
2021-04-24,"East of England","B.1.525",0,413,2021-04-20,18737.5,0,18737.5
2021-05-01,"East of England","B.1.525",0,442,2021-04-27,18744.5,0,18744.5
2021-05-08,"East of England","B.1.525",1,507,2021-05-04,18751.5,0.0019723865877712,18751.5
2021-05-15,"East of England","B.1.525",0,533,2021-05-11,18758.5,0,18758.5
2021-05-22,"East of England","B.1.525",0,755,2021-05-18,18765.5,0,18765.5
2021-05-29,"East of England","B.1.525",0,712,2021-05-25,18772.5,0,18772.5
2021-06-05,"East of England","B.1.525",0,1012,2021-06-01,18779.5,0,18779.5
2021-06-12,"East of England","B.1.525",0,983,2021-06-08,18786.5,0,18786.5
2020-09-05,"East Midlands","B.1.525",0,82,2020-09-01,18506.5,0,18506.5
2020-09-12,"East Midlands","B.1.525",0,168,2020-09-08,18513.5,0,18513.5
2020-09-19,"East Midlands","B.1.525",0,47,2020-09-15,18520.5,0,18520.5
2020-09-26,"East Midlands","B.1.525",0,155,2020-09-22,18527.5,0,18527.5
2020-10-03,"East Midlands","B.1.525",0,113,2020-09-29,18534.5,0,18534.5
2020-10-10,"East Midlands","B.1.525",0,212,2020-10-06,18541.5,0,18541.5
2020-10-17,"East Midlands","B.1.525",0,158,2020-10-13,18548.5,0,18548.5
2020-10-24,"East Midlands","B.1.525",0,225,2020-10-20,18555.5,0,18555.5
2020-10-31,"East Midlands","B.1.525",0,173,2020-10-27,18562.5,0,18562.5
2020-11-07,"East Midlands","B.1.525",0,220,2020-11-03,18569.5,0,18569.5
2020-11-14,"East Midlands","B.1.525",0,498,2020-11-10,18576.5,0,18576.5
2020-11-21,"East Midlands","B.1.525",0,734,2020-11-17,18583.5,0,18583.5
2020-11-28,"East Midlands","B.1.525",0,101,2020-11-24,18590.5,0,18590.5
2020-12-05,"East Midlands","B.1.525",0,119,2020-12-01,18597.5,0,18597.5
2020-12-12,"East Midlands","B.1.525",0,380,2020-12-08,18604.5,0,18604.5
2020-12-19,"East Midlands","B.1.525",0,280,2020-12-15,18611.5,0,18611.5
2020-12-26,"East Midlands","B.1.525",0,80,2020-12-22,18618.5,0,18618.5
2021-01-02,"East Midlands","B.1.525",0,85,2020-12-29,18625.5,0,18625.5
2021-01-09,"East Midlands","B.1.525",0,283,2021-01-05,18632.5,0,18632.5
2021-01-16,"East Midlands","B.1.525",0,300,2021-01-12,18639.5,0,18639.5
2021-01-23,"East Midlands","B.1.525",0,401,2021-01-19,18646.5,0,18646.5
2021-01-30,"East Midlands","B.1.525",0,548,2021-01-26,18653.5,0,18653.5
2021-02-06,"East Midlands","B.1.525",0,219,2021-02-02,18660.5,0,18660.5
2021-02-13,"East Midlands","B.1.525",0,516,2021-02-09,18667.5,0,18667.5
2021-02-20,"East Midlands","B.1.525",0,632,2021-02-16,18674.5,0,18674.5
2021-02-27,"East Midlands","B.1.525",0,486,2021-02-23,18681.5,0,18681.5
2021-03-06,"East Midlands","B.1.525",2,662,2021-03-02,18688.5,0.00302114803625378,18688.5
2021-03-13,"East Midlands","B.1.525",0,976,2021-03-09,18695.5,0,18695.5
2021-03-20,"East Midlands","B.1.525",1,1337,2021-03-16,18702.5,0.00074794315632012,18702.5
2021-03-27,"East Midlands","B.1.525",0,1836,2021-03-23,18709.5,0,18709.5
2021-04-03,"East Midlands","B.1.525",0,1135,2021-03-30,18716.5,0,18716.5
2021-04-10,"East Midlands","B.1.525",0,711,2021-04-06,18723.5,0,18723.5
2021-04-17,"East Midlands","B.1.525",0,588,2021-04-13,18730.5,0,18730.5
2021-04-24,"East Midlands","B.1.525",0,622,2021-04-20,18737.5,0,18737.5
2021-05-01,"East Midlands","B.1.525",0,579,2021-04-27,18744.5,0,18744.5
2021-05-08,"East Midlands","B.1.525",0,826,2021-05-04,18751.5,0,18751.5
2021-05-15,"East Midlands","B.1.525",0,667,2021-05-11,18758.5,0,18758.5
2021-05-22,"East Midlands","B.1.525",0,636,2021-05-18,18765.5,0,18765.5
2021-05-29,"East Midlands","B.1.525",0,716,2021-05-25,18772.5,0,18772.5
2021-06-05,"East Midlands","B.1.525",0,1067,2021-06-01,18779.5,0,18779.5
2021-06-12,"East Midlands","B.1.525",0,1083,2021-06-08,18786.5,0,18786.5
2020-09-05,"West Midlands","B.1.525",0,64,2020-09-01,18506.5,0,18506.5
2020-09-12,"West Midlands","B.1.525",0,174,2020-09-08,18513.5,0,18513.5
2020-09-19,"West Midlands","B.1.525",0,132,2020-09-15,18520.5,0,18520.5
2020-09-26,"West Midlands","B.1.525",0,377,2020-09-22,18527.5,0,18527.5
2020-10-03,"West Midlands","B.1.525",0,73,2020-09-29,18534.5,0,18534.5
2020-10-10,"West Midlands","B.1.525",0,270,2020-10-06,18541.5,0,18541.5
2020-10-17,"West Midlands","B.1.525",0,386,2020-10-13,18548.5,0,18548.5
2020-10-24,"West Midlands","B.1.525",0,523,2020-10-20,18555.5,0,18555.5
2020-10-31,"West Midlands","B.1.525",0,463,2020-10-27,18562.5,0,18562.5
2020-11-07,"West Midlands","B.1.525",0,636,2020-11-03,18569.5,0,18569.5
2020-11-14,"West Midlands","B.1.525",0,943,2020-11-10,18576.5,0,18576.5
2020-11-21,"West Midlands","B.1.525",0,782,2020-11-17,18583.5,0,18583.5
2020-11-28,"West Midlands","B.1.525",0,205,2020-11-24,18590.5,0,18590.5
2020-12-05,"West Midlands","B.1.525",0,133,2020-12-01,18597.5,0,18597.5
2020-12-12,"West Midlands","B.1.525",0,512,2020-12-08,18604.5,0,18604.5
2020-12-19,"West Midlands","B.1.525",0,404,2020-12-15,18611.5,0,18611.5
2020-12-26,"West Midlands","B.1.525",0,273,2020-12-22,18618.5,0,18618.5
2021-01-02,"West Midlands","B.1.525",0,505,2020-12-29,18625.5,0,18625.5
2021-01-09,"West Midlands","B.1.525",3,884,2021-01-05,18632.5,0.00339366515837104,18632.5
2021-01-16,"West Midlands","B.1.525",0,932,2021-01-12,18639.5,0,18639.5
2021-01-23,"West Midlands","B.1.525",1,1041,2021-01-19,18646.5,0.000960614793467819,18646.5
2021-01-30,"West Midlands","B.1.525",1,1283,2021-01-26,18653.5,0.000779423226812159,18653.5
2021-02-06,"West Midlands","B.1.525",0,338,2021-02-02,18660.5,0,18660.5
2021-02-13,"West Midlands","B.1.525",0,400,2021-02-09,18667.5,0,18667.5
2021-02-20,"West Midlands","B.1.525",0,608,2021-02-16,18674.5,0,18674.5
2021-02-27,"West Midlands","B.1.525",0,430,2021-02-23,18681.5,0,18681.5
2021-03-06,"West Midlands","B.1.525",0,607,2021-03-02,18688.5,0,18688.5
2021-03-13,"West Midlands","B.1.525",1,843,2021-03-09,18695.5,0.00118623962040332,18695.5
2021-03-20,"West Midlands","B.1.525",0,1006,2021-03-16,18702.5,0,18702.5
2021-03-27,"West Midlands","B.1.525",0,1214,2021-03-23,18709.5,0,18709.5
2021-04-03,"West Midlands","B.1.525",0,885,2021-03-30,18716.5,0,18716.5
2021-04-10,"West Midlands","B.1.525",0,538,2021-04-06,18723.5,0,18723.5
2021-04-17,"West Midlands","B.1.525",2,527,2021-04-13,18730.5,0.00379506641366224,18730.5
2021-04-24,"West Midlands","B.1.525",3,532,2021-04-20,18737.5,0.0056390977443609,18737.5
2021-05-01,"West Midlands","B.1.525",5,500,2021-04-27,18744.5,0.01,18744.5
2021-05-08,"West Midlands","B.1.525",0,531,2021-05-04,18751.5,0,18751.5
2021-05-15,"West Midlands","B.1.525",1,437,2021-05-11,18758.5,0.0022883295194508,18758.5
2021-05-22,"West Midlands","B.1.525",0,530,2021-05-18,18765.5,0,18765.5
2021-05-29,"West Midlands","B.1.525",0,853,2021-05-25,18772.5,0,18772.5
2021-06-05,"West Midlands","B.1.525",0,1320,2021-06-01,18779.5,0,18779.5
2021-06-12,"West Midlands","B.1.525",0,1196,2021-06-08,18786.5,0,18786.5
2020-09-05,"North East","B.1.525",0,73,2020-09-01,18506.5,0,18506.5
2020-09-12,"North East","B.1.525",0,219,2020-09-08,18513.5,0,18513.5
2020-09-19,"North East","B.1.525",0,249,2020-09-15,18520.5,0,18520.5
2020-09-26,"North East","B.1.525",0,327,2020-09-22,18527.5,0,18527.5
2020-10-03,"North East","B.1.525",0,698,2020-09-29,18534.5,0,18534.5
2020-10-10,"North East","B.1.525",0,148,2020-10-06,18541.5,0,18541.5
2020-10-17,"North East","B.1.525",0,75,2020-10-13,18548.5,0,18548.5
2020-10-24,"North East","B.1.525",0,238,2020-10-20,18555.5,0,18555.5
2020-10-31,"North East","B.1.525",0,397,2020-10-27,18562.5,0,18562.5
2020-11-07,"North East","B.1.525",0,405,2020-11-03,18569.5,0,18569.5
2020-11-14,"North East","B.1.525",0,403,2020-11-10,18576.5,0,18576.5
2020-11-21,"North East","B.1.525",0,253,2020-11-17,18583.5,0,18583.5
2020-11-28,"North East","B.1.525",0,232,2020-11-24,18590.5,0,18590.5
2020-12-05,"North East","B.1.525",0,34,2020-12-01,18597.5,0,18597.5
2020-12-12,"North East","B.1.525",0,295,2020-12-08,18604.5,0,18604.5
2020-12-19,"North East","B.1.525",0,87,2020-12-15,18611.5,0,18611.5
2020-12-26,"North East","B.1.525",0,241,2020-12-22,18618.5,0,18618.5
2021-01-02,"North East","B.1.525",0,263,2020-12-29,18625.5,0,18625.5
2021-01-09,"North East","B.1.525",0,322,2021-01-05,18632.5,0,18632.5
