"LINEAGE2","DATE_NUM","REGION","prob","SE","df","asymp.LCL","asymp.UCL","collection_date","WEEKDAY","totcases_rollingmean","totcases","totcases_smoothed","cases","cases_rollingmean","cases_smoothed"
"B.1.177+",18641,"East of England",0.0375794101984215,0.00280250193173568,NA,0.0320866073456156,0.0430722130512273,2021-01-14,"Thursday",4839.71428571429,4589,4377.49135801442,172.451913400556,181.873608386017,164.503543382869
"B.1.351",18641,"East of England",0.001,9.99099055820225e-05,NA,0.001,0.001,2021-01-14,"Thursday",4839.71428571429,4589,4377.49135801442,1.58619576856872,1.67285559404698,1.51308744149676
"B.1.525",18641,"East of England",0.001,9.05398719862251e-05,NA,0.001,0.001,2021-01-14,"Thursday",4839.71428571429,4589,4377.49135801442,NA,0.905076433966685,NA
"B.1.617.1",18641,"East of England",0.001,9.10792346387914e-24,NA,0.001,0.001,2021-01-14,"Thursday",4839.71428571429,4589,4377.49135801442,NA,7.21046123283004e-21,NA
"B.1.617.2",18641,"East of England",0.001,1.31471139659906e-18,NA,0.001,0.001,2021-01-14,"Thursday",4839.71428571429,4589,4377.49135801442,NA,2.2166275613786e-15,NA
"P.1",18641,"East of England",0.001,1.17682276813874e-06,NA,0.001,0.001,2021-01-14,"Thursday",4839.71428571429,4589,4377.49135801442,NA,0.0032481945002202,NA
"B.1.1.7",18642,"East of England",0.945056778846951,0.0029950713904668,NA,0.93918654679051,0.950927010903392,2021-01-15,"Friday",4731.71428571429,4471,4195.14175493487,4225.34885822472,4471.73866128124,3964.6471537251
"other",18642,"East of England",0.0193149738245279,0.00149445984610207,NA,0.0163858863498266,0.0222440612992293,2021-01-15,"Friday",4731.71428571429,4471,4195.14175493487,86.3572479694645,91.3929375737164,81.0290531867513
"B.1.177+",18642,"East of England",0.0350805326509382,0.00262833565210212,NA,0.0299290894335355,0.040231975868341,2021-01-15,"Friday",4731.71428571429,4471,4195.14175493487,156.845061482345,165.991057494911,147.167807309307
"B.1.351",18642,"East of England",0.001,0.000102311766877988,NA,0.001,0.001,2021-01-15,"Friday",4731.71428571429,4471,4195.14175493487,1.59597592719167,1.68904095154304,1.49750508880176
"B.1.525",18642,"East of England",0.001,9.1616449997856e-05,NA,0.001,0.001,2021-01-15,"Friday",4731.71428571429,4471,4195.14175493487,NA,0.898977513175466,NA
"B.1.617.1",18642,"East of England",0.001,2.28595484241451e-23,NA,0.001,0.001,2021-01-15,"Friday",4731.71428571429,4471,4195.14175493487,NA,1.80397542193149e-20,NA
"B.1.617.2",18642,"East of England",0.001,2.3876607975702e-18,NA,0.001,0.001,2021-01-15,"Friday",4731.71428571429,4471,4195.14175493487,NA,4.00708327273667e-15,NA
"P.1",18642,"East of England",0.001,1.31155686882223e-06,NA,0.001,0.001,2021-01-15,"Friday",4731.71428571429,4471,4195.14175493487,NA,0.00361089969710396,NA
"B.1.1.7",18643,"East of England",0.948398157561344,0.00281972429701546,NA,0.942871599492861,0.953924715629827,2021-01-16,"Saturday",4580.57142857143,3006,4018.26095256106,2850.8848616294,4344.20550343528,3810.9112840096
"other",18643,"East of England",0.0183010361031371,0.00141573042921016,NA,0.0155262554500677,0.0210758167562064,2021-01-16,"Saturday",4580.57142857143,3006,4018.26095256106,55.0129145260301,83.829203087284,73.5383387646459
"B.1.177+",18643,"East of England",0.032738432882215,0.00246453136148335,NA,0.0279080401749382,0.0375688255894919,2021-01-16,"Saturday",4580.57142857143,3006,4018.26095256106,98.4117292439384,149.960730276478,131.551566498646
"B.1.351",18643,"East of England",0.001,0.000104759759967397,NA,0.001,0.001,2021-01-16,"Saturday",4580.57142857143,3006,4018.26095256106,1.10781252293878,1.68809527304957,1.48086487148471
"B.1.525",18643,"East of England",0.001,9.2698094751855e-05,NA,0.001,0.001,2021-01-16,"Saturday",4580.57142857143,3006,4018.26095256106,NA,0.883924324624822,NA
"B.1.617.1",18643,"East of England",0.001,5.71473068616392e-23,NA,0.001,0.001,2021-01-16,"Saturday",4580.57142857143,3006,4018.26095256106,NA,4.45260195490754e-20,NA
"B.1.617.2",18643,"East of England",0.001,4.32689321010215e-18,NA,0.001,0.001,2021-01-16,"Saturday",4580.57142857143,3006,4018.26095256106,NA,7.15884224129942e-15,NA
"P.1",18643,"East of England",0.001,1.46040535277506e-06,NA,0.001,0.001,2021-01-16,"Saturday",4580.57142857143,3006,4018.26095256106,NA,0.00397217471518101,NA
"B.1.1.7",18644,"East of England",0.951534329845289,0.00265462220754758,NA,0.946331365925936,0.956737293764643,2021-01-17,"Sunday",4477.14285714286,3011,3846.65618047264,2865.06986716417,4260.15512819305,3660.22541083128
"other",18644,"East of England",0.017344042543203,0.00134191083435797,NA,0.0147139456373972,0.0199741394490087,2021-01-17,"Sunday",4477.14285714286,3011,3846.65618047264,52.2229120975841,77.651756186283,66.7165684431921
"B.1.177+",18644,"East of England",0.0305443088684494,0.00231050202735757,NA,0.0260158081086218,0.035072809628277,2021-01-17,"Sunday",4477.14285714286,3011,3846.65618047264,91.968914002901,136.751234276743,117.493454487086
"B.1.351",18644,"East of England",0.001,0.000107256627658345,NA,0.001,0.001,2021-01-17,"Sunday",4477.14285714286,3011,3846.65618047264,1.14530568575214,1.70298810036874,1.46316745088971
"B.1.525",18644,"East of England",0.001,9.37863016156045e-05,NA,0.001,0.001,2021-01-17,"Sunday",4477.14285714286,3011,3846.65618047264,NA,0.877341231037105,NA
"B.1.617.1",18644,"East of England",0.001,1.42271416431747e-22,NA,0.001,0.001,2021-01-17,"Sunday",4477.14285714286,3011,3846.65618047264,NA,1.10536881089578e-19,NA
"B.1.617.2",18644,"East of England",0.001,7.82351363649527e-18,NA,0.001,0.001,2021-01-17,"Sunday",4477.14285714286,3011,3846.65618047264,NA,1.28877362937445e-14,NA
"P.1",18644,"East of England",0.001,1.62467110381503e-06,NA,0.001,0.001,2021-01-17,"Sunday",4477.14285714286,3011,3846.65618047264,NA,0.00440915537400223,NA
"B.1.1.7",18645,"East of England",0.954476451765134,0.00249923884406641,NA,0.949578033642,0.959374869888268,2021-01-18,"Monday",4267.14285714286,4659,3680.15340130809,4446.90578877376,4072.88737346065,3512.61976043193
"other",18645,"East of England",0.0164412599946042,0.0012727075323762,NA,0.013946799068294,0.0189357209209144,2021-01-18,"Monday",4267.14285714286,4659,3680.15340130809,76.5998303148611,70.157205148404,60.5063588909333
"B.1.177+",18645,"East of England",0.0284897282058214,0.00216568792638208,NA,0.0242450578683593,0.0327343985432835,2021-01-18,"Monday",4267.14285714286,4659,3680.15340130809,132.733643710922,121.569740215412,104.846570158997
"B.1.351",18645,"East of England",0.001,0.000109805196805742,NA,0.001,0.001,2021-01-18,"Monday",4267.14285714286,4659,3680.15340130809,1.82860199275741,1.67480273276497,1.44441636473169
"B.1.525",18645,"East of England",0.001,9.48825333973965e-05,NA,0.001,0.001,2021-01-18,"Monday",4267.14285714286,4659,3680.15340130809,NA,0.848966140069237,NA
"B.1.617.1",18645,"East of England",0.001,3.52652361973149e-22,NA,0.001,0.001,2021-01-18,"Monday",4267.14285714286,4659,3680.15340130809,NA,2.66502737249275e-19,NA
"B.1.617.2",18645,"East of England",0.001,1.41126964765218e-17,NA,0.001,0.001,2021-01-18,"Monday",4267.14285714286,4659,3680.15340130809,NA,2.25770513081853e-14,NA
"P.1",18645,"East of England",0.001,1.8057536103584e-06,NA,0.001,0.001,2021-01-18,"Monday",4267.14285714286,4659,3680.15340130809,NA,0.00476944555570787,NA
"B.1.1.7",18646,"East of England",0.957235244276905,0.00235306658463808,NA,0.95262331851779,0.961847170036021,2021-01-19,"Tuesday",4093.71428571429,4012,3518.5957577326,3840.42780003894,3918.64759428557,3368.12386966485
"other",18646,"East of England",0.0155900198059154,0.00120784029339379,NA,0.0132226963317873,0.0179573432800435,2021-01-19,"Tuesday",4093.71428571429,4012,3518.5957577326,62.5471594613326,63.8210867940446,54.8549775520612
"B.1.177+",18646,"East of England",0.0265666288475609,0.0020295569171434,NA,0.0225887703853857,0.0305444873097361,2021-01-19,"Tuesday",4093.71428571429,4012,3518.5957577326,106.585314936414,108.756188036529,93.4772275602844
"B.1.351",18646,"East of England",0.001,0.000112408371416921,NA,0.001,0.001,2021-01-19,"Tuesday",4093.71428571429,4012,3518.5957577326,1.62438904308297,1.65747373659684,1.42461824424204
"B.1.525",18646,"East of England",0.001,9.59882172774144e-05,NA,0.001,0.001,2021-01-19,"Tuesday",4093.71428571429,4012,3518.5957577326,NA,0.826753055049293,NA
"B.1.617.1",18646,"East of England",0.001,8.70154286638664e-22,NA,0.001,0.001,2021-01-19,"Tuesday",4093.71428571429,4012,3518.5957577326,NA,6.44024499382466e-19,NA
"B.1.617.2",18646,"East of England",0.001,2.53957257000464e-17,NA,0.001,0.001,2021-01-19,"Tuesday",4093.71428571429,4012,3518.5957577326,NA,3.97251815062213e-14,NA
"P.1",18646,"East of England",0.001,2.00515298519501e-06,NA,0.001,0.001,2021-01-19,"Tuesday",4093.71428571429,4012,3518.5957577326,NA,0.00518980649442768,NA
"B.1.1.7",18647,"East of England",0.959820986390699,0.00221561791047698,NA,0.955478455082662,0.964163517698736,2021-01-20,"Wednesday",3916.71428571429,3669,3361.84209662569,3521.58319906747,3759.34456912483,3226.76659727304
"other",18647,"East of England",0.0147877265846287,0.00114704239579131,NA,0.0125395648001372,0.0170358883691202,2021-01-20,"Wednesday",3916.71428571429,3669,3361.84209662569,54.2561688390027,57.9192999672522,49.7140017455955
"B.1.177+",18647,"East of England",0.0247673171765936,0.00190160433511938,NA,0.0210402411669144,0.0284943931862728,2021-01-20,"Wednesday",3916.71428571429,3669,3361.84209662569,90.8712867209219,97.006505004381,83.2638095047528
"B.1.351",18647,"East of England",0.001,0.000115069125334216,NA,0.001,0.001,2021-01-20,"Wednesday",3916.71428571429,3669,3361.84209662569,1.53204099241371,1.63547747105115,1.40378302045588
"B.1.525",18647,"East of England",0.001,9.71047421931149e-05,NA,0.001,0.001,2021-01-20,"Wednesday",3916.71428571429,3669,3361.84209662569,NA,0.802805798452513,NA
"B.1.617.1",18647,"East of England",0.001,2.13687302386139e-21,NA,0.001,0.001,2021-01-20,"Wednesday",3916.71428571429,3669,3361.84209662569,NA,1.545271777649e-18,NA
"B.1.617.2",18647,"East of England",0.001,4.55840932531553e-17,NA,0.001,0.001,2021-01-20,"Wednesday",3916.71428571429,3669,3361.84209662569,NA,6.95527686936687e-14,NA
"P.1",18647,"East of England",0.001,2.22447373362866e-06,NA,0.001,0.001,2021-01-20,"Wednesday",3916.71428571429,3669,3361.84209662569,NA,0.00562834832108654,NA
"B.1.1.7",18648,"East of England",0.962243512410227,0.00208642636406309,NA,0.958154191880269,0.966332832940185,2021-01-21,"Thursday",3736.71428571429,3329,3209.76556342582,3203.30865281365,3595.62907915919,3088.57608976425
"other",18648,"East of England",0.0140318651533952,0.00109006067912165,NA,0.0118953854813535,0.0161683448254369,2021-01-21,"Thursday",3736.71428571429,3329,3209.76556342582,46.7120790956526,52.4330709739083,45.0389975600026
"B.1.177+",18648,"East of England",0.0230844638046292,0.00178135258112736,NA,0.0195930769018521,0.0265758507074063,2021-01-21,"Thursday",3736.71428571429,3329,3209.76556342582,76.8481800056105,86.2600456768122,74.0957169702485
"B.1.351",18648,"East of England",0.001,0.000117790494464342,NA,0.001,0.001,2021-01-21,"Thursday",3736.71428571429,3329,3209.76556342582,1.43325900044095,1.60879524844587,1.38192411627681
"B.1.525",18648,"East of England",0.001,9.82334566395351e-05,NA,0.001,0.001,2021-01-21,"Thursday",3736.71428571429,3329,3209.76556342582,NA,0.77721201095403,NA
"B.1.617.1",18648,"East of England",0.001,5.22163383493143e-21,NA,0.001,0.001,2021-01-21,"Thursday",3736.71428571429,3329,3209.76556342582,NA,3.68013764840119e-18,NA
"B.1.617.2",18648,"East of England",0.001,8.16069798732968e-17,NA,0.001,0.001,2021-01-21,"Thursday",3736.71428571429,3329,3209.76556342582,NA,1.21147373294559e-13,NA
"P.1",18648,"East of England",0.001,2.46542820612111e-06,NA,0.001,0.001,2021-01-21,"Thursday",3736.71428571429,3329,3209.76556342582,NA,0.00608264497816135,NA
"B.1.1.7",18649,"East of England",0.964512212690889,0.0019650470955133,NA,0.960660791155758,0.96836363422602,2021-01-22,"Friday",3541.57142857143,3105,3062.25226068808,2994.81042040521,3415.88889497426,2953.57970377393
"other",18649,"East of England",0.0133200059009333,0.00103665546373116,NA,0.0112881985276436,0.015351813274223,2021-01-22,"Friday",3541.57142857143,3105,3062.25226068808,41.3586183223979,47.1737523271482,40.7892181825116
"B.1.177+",18649,"East of England",0.0215110974556643,0.00166835046700886,NA,0.0182411906267364,0.0247810042845923,2021-01-22,"Friday",3541.57142857143,3105,3062.25226068808,66.7919575998378,76.1830881461964,65.8724068134897
"B.1.351",18649,"East of England",0.001,0.000120575568529237,NA,0.001,0.001,2021-01-22,"Friday",3541.57142857143,3105,3062.25226068808,1.37803050138196,1.57178533056178,1.35905862098359
"B.1.525",18649,"East of England",0.001,9.93756668472377e-05,NA,0.001,0.001,2021-01-22,"Friday",3541.57142857143,3105,3062.25226068808,NA,0.747381667972249,NA
"B.1.617.1",18649,"East of England",0.001,1.2693787497352e-20,NA,0.001,0.001,2021-01-22,"Friday",3541.57142857143,3105,3062.25226068808,NA,8.66501785088299e-18,NA
"B.1.617.2",18649,"East of England",0.001,1.45700636658169e-16,NA,0.001,0.001,2021-01-22,"Friday",3541.57142857143,3105,3062.25226068808,NA,2.09122316087268e-13,NA
"P.1",18649,"East of England",0.001,2.7298396695451e-06,NA,0.001,0.001,2021-01-22,"Friday",3541.57142857143,3105,3062.25226068808,NA,0.00652612528950843,NA
"B.1.1.7",18650,"East of England",0.966636037403802,0.00185105706717397,NA,0.963008032218813,0.970264042588792,2021-01-23,"Saturday",3435.14285714286,2261,2919.1999659402,2185.56408057,3320.53287934455,2821.80388746575
"other",18650,"East of England",0.0126498087150792,0.000986600358265976,NA,0.0107161075457436,0.0145835098844148,2021-01-23,"Saturday",3435.14285714286,2261,2919.1999659402,28.6012175047941,43.4539000518278,36.9273211702092
"B.1.177+",18650,"East of England",0.0200405972590022,0.00156217237474763,NA,0.0169787956668534,0.0231023988511509,2021-01-23,"Saturday",3435.14285714286,2261,2919.1999659402,45.3117904026039,68.8423145271381,58.5025108359003
"B.1.351",18650,"East of England",0.001,0.000123427482318682,NA,0.001,0.001,2021-01-23,"Saturday",3435.14285714286,2261,2919.1999659402,1.03415458546597,1.57119360346968,1.33520744390498
"B.1.525",18650,"East of England",0.001,0.000100532635302976,NA,0.001,0.001,2021-01-23,"Saturday",3435.14285714286,2261,2919.1999659402,NA,0.735408687415544,NA
"B.1.617.1",18650,"East of England",0.001,3.06933740158512e-20,NA,0.001,0.001,2021-01-23,"Saturday",3435.14285714286,2261,2919.1999659402,NA,2.07749692988514e-17,NA
"B.1.617.2",18650,"East of England",0.001,2.594025659555e-16,NA,0.001,0.001,2021-01-23,"Saturday",3435.14285714286,2261,2919.1999659402,NA,3.68501386520457e-13,NA
"P.1",18650,"East of England",0.001,3.01964493061956e-06,NA,0.001,0.001,2021-01-23,"Saturday",3435.14285714286,2261,2919.1999659402,NA,0.00716092845786303,NA
"B.1.1.7",18651,"East of England",0.968623502837691,0.00174405497887184,NA,0.965205217892044,0.972041787783337,2021-01-24,"Sunday",3258.42857142857,1774,2780.51690486967,1718.33809403406,3156.19049660356,2693.27402409427
"other",18651,"East of England",0.0120190256731931,0.000939681974563928,NA,0.0101772828461263,0.0138607685002599,2021-01-24,"Sunday",3258.42857142857,1774,2780.51690486967,21.3217515442445,39.1631366542658,33.4191040643759
"B.1.177+",18651,"East of England",0.0186666837447005,0.0014624172778495,NA,0.0158003985497464,0.0215329689396546,2021-01-24,"Sunday",3258.42857142857,1774,2780.51690486967,33.1146969630987,60.8240556475533,51.9030297099955
"B.1.351",18651,"East of England",0.001,0.000126349406431421,NA,0.001,0.001,2021-01-24,"Sunday",3258.42857142857,1774,2780.51690486967,NA,1.53562452629232,1.31039544408864
"B.1.525",18651,"East of England",0.001,0.000101705579580687,NA,0.001,0.001,2021-01-24,"Sunday",3258.42857142857,1774,2780.51690486967,NA,0.707579063702946,NA
"B.1.617.1",18651,"East of England",0.001,7.38036345953474e-20,NA,0.001,0.001,2021-01-24,"Sunday",3258.42857142857,1774,2780.51690486967,NA,4.84577511016983e-17,NA
"B.1.617.2",18651,"East of England",0.001,4.60493958865415e-16,NA,0.001,0.001,2021-01-24,"Sunday",3258.42857142857,1774,2780.51690486967,NA,6.33377883030297e-13,NA
"P.1",18651,"East of England",0.001,3.33689644646654e-06,NA,0.001,0.001,2021-01-24,"Sunday",3258.42857142857,1774,2780.51690486967,NA,0.00767893320049376,NA
"B.1.1.7",18652,"East of England",0.970482699814445,0.00164366096870294,NA,0.967261183512993,0.973704216115897,2021-01-25,"Monday",3046.71428571429,3177,2646.12057674181,3083.22353731049,2956.78350556324,2568.01424135095
"other",18652,"East of England",0.0114255026522303,0.000895699567672611,NA,0.00966996375862393,0.0131810415458368,2021-01-25,"Monday",3046.71428571429,3177,2646.12057674181,36.2988219261358,34.8102421520166,30.2332576676848
"B.1.177+",18652,"East of England",0.0173834088033413,0.00136870766679295,NA,0.0147007910710632,0.0200660265356193,2021-01-25,"Monday",3046.71428571429,3177,2646.12057674181,55.2270897682152,52.9622799355513,45.998595728436
"B.1.351",18652,"East of England",0.001,0.00012934453749845,NA,0.001,0.001,2021-01-25,"Monday",3046.71428571429,3177,2646.12057674181,1.54238546647931,1.47913372200208,1.28465153292994
"B.1.525",18652,"East of England",0.001,0.000102895671453006,NA,0.001,0.001,2021-01-25,"Monday",3046.71428571429,3177,2646.12057674181,NA,0.671013049167352,NA
"B.1.617.1",18652,"East of England",0.001,1.76441738162486e-19,NA,0.001,0.001,2021-01-25,"Monday",3046.71428571429,3177,2646.12057674181,NA,1.10814809219266e-16,NA
"B.1.617.2",18652,"East of England",0.001,8.15020073868132e-16,NA,0.001,0.001,2021-01-25,"Monday",3046.71428571429,3177,2646.12057674181,NA,1.07023138050561e-12,NA
"P.1",18652,"East of England",0.001,3.68376386093893e-06,NA,0.001,0.001,2021-01-25,"Monday",3046.71428571429,3177,2646.12057674181,NA,0.00811129230891308,NA
"B.1.1.7",18653,"East of England",0.972221303836844,0.00154951613685407,NA,0.969184308015147,0.975258299658542,2021-01-26,"Tuesday",2882.57142857143,2863,2515.93897767684,2783.46959288489,2802.49735268855,2446.04947325091
"other",18653,"East of England",0.0108671800076429,0.000854464616954018,NA,0.00919246013234926,0.0125418998829366,2021-01-26,"Tuesday",2882.57142857143,2863,2515.93897767684,31.1127363618818,31.3254225991742,27.3411617586594
"B.1.177+",18653,"East of England",0.0161851448425255,0.00128068841380609,NA,0.0136750416760478,0.0186952480090031,2021-01-26,"Tuesday",2882.57142857143,2863,2515.93897767684,46.3380696841504,46.6548360903541,40.7208367686551
"B.1.351",18653,"East of England",0.001,0.000132416087889394,NA,0.001,0.001,2021-01-26,"Tuesday",2882.57142857143,2863,2515.93897767684,1.43154600947556,1.44133203828142,1.25800992091418
"B.1.525",18653,"East of England",0.001,0.000104104036256004,NA,0.001,0.001,2021-01-26,"Tuesday",2882.57142857143,2863,2515.93897767684,NA,0.64382160775002,NA
"B.1.617.1",18653,"East of England",0.001,4.19300863845903e-19,NA,0.001,0.001,2021-01-26,"Tuesday",2882.57142857143,2863,2515.93897767684,NA,2.54989754814769e-16,NA
