"DATE_NUM","LINEAGE","prob","collection_date","totcases","cases","smoothed_totcases","smoothed_cases"
18811,"Omicron (BA.3)",2.62989651172291e-44,2021-07-03,521,NA,1196.11095384335,NA
18812,"Omicron (BA.3)",5.23333668072e-44,2021-07-04,366,NA,1264.93063734332,NA
18813,"Omicron (BA.3)",1.04078433594936e-43,2021-07-05,998,NA,1336.3080616949,NA
18814,"Omicron (BA.3)",2.06860035245731e-43,2021-07-06,1042,NA,1409.69023700957,NA
18815,"Omicron (BA.3)",4.10886449534746e-43,2021-07-07,1173,NA,1484.88790452085,NA
18816,"Omicron (BA.3)",8.15634393435714e-43,2021-07-08,1227,NA,1561.69431154906,NA
18817,"Omicron (BA.3)",1.61807975001977e-42,2021-07-09,1289,NA,1639.87322635816,NA
18818,"Omicron (BA.3)",3.20804033572611e-42,2021-07-10,1004,NA,1719.15849488749,NA
18819,"Omicron (BA.3)",6.35656085302894e-42,2021-07-11,781,NA,1799.25393890273,NA
18820,"Omicron (BA.3)",1.25879718768577e-41,2021-07-12,1764,NA,1879.83363528662,NA
18821,"Omicron (BA.3)",2.49143972916689e-41,2021-07-13,1429,NA,1960.5426135954,NA
18822,"Omicron (BA.3)",4.92852265108664e-41,2021-07-14,1446,NA,2040.99800524672,NA
18823,"Omicron (BA.3)",9.74464294297448e-41,2021-07-15,1390,NA,2120.79067272087,NA
18824,"Omicron (BA.3)",1.92579010685559e-40,2021-07-16,1570,NA,2199.48734091918,NA
18825,"Omicron (BA.3)",3.80414023922841e-40,2021-07-17,1104,NA,2276.63324533572,NA
18826,"Omicron (BA.3)",7.51136202775726e-40,2021-07-18,838,NA,2351.75530300045,NA
18827,"Omicron (BA.3)",1.48253396427689e-39,2021-07-19,2134,NA,2424.36580232787,NA
18828,"Omicron (BA.3)",2.92497710674876e-39,2021-07-20,1954,NA,2493.96659718218,NA
18829,"Omicron (BA.3)",5.76871358467123e-39,2021-07-21,790,NA,2560.05516171452,NA
18830,"Omicron (BA.3)",1.13731197240151e-38,2021-07-22,1914,NA,2622.30884735758,NA
18831,"Omicron (BA.3)",2.24144634127148e-38,2021-07-23,1656,NA,2680.78909251447,NA
18832,"Omicron (BA.3)",4.4159854242624e-38,2021-07-24,1158,NA,2735.65349040146,NA
18833,"Omicron (BA.3)",8.6971780059475e-38,2021-07-25,784,NA,2787.11249721458,NA
18834,"Omicron (BA.3)",1.71230003931893e-37,2021-07-26,2112,NA,2835.42539002667,NA
18835,"Omicron (BA.3)",3.37000039434215e-37,2021-07-27,1600,NA,2880.89615456868,NA
18836,"Omicron (BA.3)",6.63017368312321e-37,2021-07-28,1752,NA,2923.86946243928,NA
18837,"Omicron (BA.3)",1.30394586088026e-36,2021-07-29,1782,NA,2964.72688445821,NA
18838,"Omicron (BA.3)",2.56346474034424e-36,2021-07-30,1797,NA,3003.88347299642,NA
18839,"Omicron (BA.3)",5.03756156472753e-36,2021-07-31,1186,NA,3041.78483220206,NA
18840,"Omicron (BA.3)",9.89531101480722e-36,2021-08-01,1056,NA,3078.90478202485,NA
18841,"Omicron (BA.3)",1.94287221882836e-35,2021-08-02,2251,NA,3115.74371065276,NA
18842,"Omicron (BA.3)",3.81288112768284e-35,2021-08-03,1950,NA,3152.82770114848,NA
18843,"Omicron (BA.3)",7.47900846270131e-35,2021-08-04,1875,NA,3190.70851235546,NA
18844,"Omicron (BA.3)",1.46623319489342e-34,2021-08-05,1836,NA,3229.96449212239,NA
18845,"Omicron (BA.3)",2.87287003246911e-34,2021-08-06,2133,NA,3271.20250311831,NA
18846,"Omicron (BA.3)",5.62558443975284e-34,2021-08-07,1275,NA,3314.94635221695,NA
18847,"Omicron (BA.3)",1.10088545471372e-33,2021-08-08,922,NA,3361.11668081183,NA
18848,"Omicron (BA.3)",2.15289492203654e-33,2021-08-09,2597,NA,3409.41320076649,NA
18849,"Omicron (BA.3)",4.20719383064741e-33,2021-08-10,2218,NA,3459.51791218176,NA
18850,"Omicron (BA.3)",8.2154887478216e-33,2021-08-11,1992,NA,3511.09319194088,NA
18851,"Omicron (BA.3)",1.60297660052305e-32,2021-08-12,2158,NA,3563.78002797285,NA
18852,"Omicron (BA.3)",3.12503645577971e-32,2021-08-13,2273,NA,3617.19660178841,NA
18853,"Omicron (BA.3)",6.08692482833502e-32,2021-08-14,1352,NA,3670.93726074669,NA
18854,"Omicron (BA.3)",1.18450303048762e-31,2021-08-15,766,NA,3724.57192529504,NA
18855,"Omicron (BA.3)",2.30276652429734e-31,2021-08-16,2829,NA,3777.64597896437,NA
18856,"Omicron (BA.3)",4.47217651481598e-31,2021-08-17,2247,NA,3829.68068998869,NA
18857,"Omicron (BA.3)",8.6760650349674e-31,2021-08-18,2265,NA,3880.17421283026,NA
18858,"Omicron (BA.3)",1.6812828703215e-30,2021-08-19,2007,NA,3928.60321541138,NA
18859,"Omicron (BA.3)",3.25425802615717e-30,2021-08-20,2245,NA,3974.42517326856,NA
18860,"Omicron (BA.3)",6.29122585754831e-30,2021-08-21,1285,NA,4017.08136496997,NA
18861,"Omicron (BA.3)",1.2147009845482e-29,2021-08-22,956,NA,4056.00059382439,NA
18862,"Omicron (BA.3)",2.34224797692909e-29,2021-08-23,2654,NA,4090.61851328534,NA
18863,"Omicron (BA.3)",4.51028699674638e-29,2021-08-24,2460,NA,4120.64243165909,NA
18864,"Omicron (BA.3)",8.67284557481119e-29,2021-08-25,2395,NA,4146.0309175049,NA
18865,"Omicron (BA.3)",1.66526513586015e-28,2021-08-26,2187,NA,4166.76805230573,NA
18866,"Omicron (BA.3)",3.19262287981298e-28,2021-08-27,2217,NA,4182.8551560879,NA
18867,"Omicron (BA.3)",6.11128224997938e-28,2021-08-28,1372,NA,4194.31038362584,NA
18868,"Omicron (BA.3)",1.16792649295244e-27,2021-08-29,833,NA,4201.16822480665,NA
18869,"Omicron (BA.3)",2.22830697068463e-27,2021-08-30,2944,NA,4203.47891647533,NA
18870,"Omicron (BA.3)",4.24413025476916e-27,2021-08-31,2358,NA,4201.30777360161,NA
18871,"Omicron (BA.3)",8.0692719012276e-27,2021-09-01,2222,NA,4194.73444802004,NA
18872,"Omicron (BA.3)",1.53140370300343e-26,2021-09-02,2113,NA,4183.85212329738,NA
18873,"Omicron (BA.3)",2.90089781188006e-26,2021-09-03,2155,NA,4168.76665447738,NA
18874,"Omicron (BA.3)",5.48454017410225e-26,2021-09-04,1240,NA,4149.59566154608,NA
18875,"Omicron (BA.3)",1.03488166923605e-25,2021-09-05,733,NA,4126.46758545588,NA
18876,"Omicron (BA.3)",1.94877385622347e-25,2021-09-06,2800,NA,4099.52071544935,NA
18877,"Omicron (BA.3)",3.66209868581976e-25,2021-09-07,2361,NA,4068.90219624034,NA
18878,"Omicron (BA.3)",6.86711051827099e-25,2021-09-08,2190,NA,4034.76806848271,NA
18879,"Omicron (BA.3)",1.28490479445069e-24,2021-09-09,2105,NA,3997.48969426956,NA
18880,"Omicron (BA.3)",2.398823452574e-24,2021-09-10,2323,NA,3957.89117679754,NA
18881,"Omicron (BA.3)",4.46820955473384e-24,2021-09-11,1306,NA,3916.83252105498,NA
18882,"Omicron (BA.3)",8.30336558540639e-24,2021-09-12,679,NA,3875.14314986868,NA
18883,"Omicron (BA.3)",1.53935086850048e-23,2021-09-13,2930,NA,3833.61973235043,NA
18884,"Omicron (BA.3)",2.84682884338945e-23,2021-09-14,2498,NA,3793.02569740606,NA
18885,"Omicron (BA.3)",5.25173490614085e-23,2021-09-15,2322,NA,3754.09231755276,NA
18886,"Omicron (BA.3)",9.66360905289665e-23,2021-09-16,2426,NA,3717.52124987052,NA
18887,"Omicron (BA.3)",1.77357038953373e-22,2021-09-17,2390,NA,3683.9884308972,NA
18888,"Omicron (BA.3)",3.2464403054678e-22,2021-09-18,1260,NA,3654.14923982439,NA
18889,"Omicron (BA.3)",5.9264375431289e-22,2021-09-19,652,NA,3628.64486876683,NA
18890,"Omicron (BA.3)",1.07890864815381e-21,2021-09-20,2940,NA,3608.10986969508,NA
18891,"Omicron (BA.3)",1.95865377546733e-21,2021-09-21,2269,NA,3593.180884659,NA
18892,"Omicron (BA.3)",3.54560268868891e-21,2021-09-22,2171,NA,3584.50660936954,NA
18893,"Omicron (BA.3)",6.39969394843964e-21,2021-09-23,2080,NA,3582.75909065459,NA
18894,"Omicron (BA.3)",1.15170811572125e-20,2021-09-24,2253,NA,3588.64651687353,NA
18895,"Omicron (BA.3)",2.066412727102e-20,2021-09-25,1216,NA,3602.84688285067,NA
18896,"Omicron (BA.3)",3.69624249021442e-20,2021-09-26,723,NA,3625.60117255098,NA
18897,"Omicron (BA.3)",6.59097872067584e-20,2021-09-27,2628,NA,3657.02125796374,NA
18898,"Omicron (BA.3)",1.17155517184336e-19,2021-09-28,2391,NA,3697.27932383719,NA
18899,"Omicron (BA.3)",2.07575585636374e-19,2021-09-29,2167,NA,3746.60965802641,NA
18900,"Omicron (BA.3)",3.66579176377026e-19,2021-09-30,2164,NA,3805.31078038135,NA
18901,"Omicron (BA.3)",6.45230072258477e-19,2021-10-01,2149,NA,3873.7483075608,NA
18902,"Omicron (BA.3)",1.13186333354189e-18,2021-10-02,1147,NA,3952.35858991363,NA
18903,"Omicron (BA.3)",1.97871501930134e-18,2021-10-03,679,NA,4041.65316866621,NA
18904,"Omicron (BA.3)",3.44714584771932e-18,2021-10-04,2791,NA,4142.22411452618,NA
18905,"Omicron (BA.3)",5.98412274192033e-18,2021-10-05,2290,NA,4254.75032271032,NA
18906,"Omicron (BA.3)",1.03510170628971e-17,2021-10-06,2545,NA,4380.00485460199,NA
18907,"Omicron (BA.3)",1.78395756836327e-17,2021-10-07,2517,NA,4518.86343303928,NA
18908,"Omicron (BA.3)",3.06324859510392e-17,2021-10-08,2545,NA,4672.31421696165,NA
18909,"Omicron (BA.3)",5.24026741687552e-17,2021-10-09,1424,NA,4841.46900217371,NA
18910,"Omicron (BA.3)",8.93049219279658e-17,2021-10-10,820,NA,5027.57601874221,NA
18911,"Omicron (BA.3)",1.51609120101402e-16,2021-10-11,3924,NA,5231.99934699869,NA
18912,"Omicron (BA.3)",2.56377844050173e-16,2021-10-12,3435,NA,5455.46011297484,NA
18913,"Omicron (BA.3)",4.31835286889403e-16,2021-10-13,3597,NA,5697.89601441716,NA
18914,"Omicron (BA.3)",7.24461768784028e-16,2021-10-14,3890,NA,5959.08064672229,NA
18915,"Omicron (BA.3)",1.21045808798805e-15,2021-10-15,4168,NA,6238.60939511103,NA
18916,"Omicron (BA.3)",2.01417967324923e-15,2021-10-16,2376,NA,6535.85327194996,NA
18917,"Omicron (BA.3)",3.33762892968968e-15,2021-10-17,1490,NA,6849.91115321845,NA
18918,"Omicron (BA.3)",5.50739849096608e-15,2021-10-18,6570,NA,7179.5612962001,NA
18919,"Omicron (BA.3)",9.04900382518459e-15,2021-10-19,6296,NA,7523.2133853912,NA
18920,"Omicron (BA.3)",1.48039656844164e-14,2021-10-20,6552,NA,7878.86274165258,NA
18921,"Omicron (BA.3)",2.4113241503544e-14,2021-10-21,6906,NA,8244.04872639302,NA
18922,"Omicron (BA.3)",3.91030419450866e-14,2021-10-22,7149,NA,8615.81975731706,NA
18923,"Omicron (BA.3)",6.31277193511034e-14,2021-10-23,4090,NA,8990.70769762284,NA
18924,"Omicron (BA.3)",1.01452193164349e-13,2021-10-24,2450,NA,9364.71465273941,NA
18925,"Omicron (BA.3)",1.62297462813911e-13,2021-10-25,9703,NA,9733.31536853377,NA
18926,"Omicron (BA.3)",2.58433092546698e-13,2021-10-26,9401,NA,10091.4784295331,NA
18927,"Omicron (BA.3)",4.09588504841866e-13,2021-10-27,9225,NA,10433.7142220498,NA
18928,"Omicron (BA.3)",6.46082167863603e-13,2021-10-28,9196,NA,10755.9670667112,NA
18929,"Omicron (BA.3)",1.01426342911384e-12,2021-10-29,9290,NA,11058.7346748351,NA
18930,"Omicron (BA.3)",1.58468033817018e-12,2021-10-30,4972,NA,11343.6735249391,NA
18931,"Omicron (BA.3)",2.46417111967161e-12,2021-10-31,3059,NA,11612.9127409179,NA
18932,"Omicron (BA.3)",3.81371913324949e-12,2021-11-01,3582,NA,11869.0136102307,NA
18933,"Omicron (BA.3)",5.87469740504136e-12,2021-11-02,11715,NA,12114.9317473303,NA
18934,"Omicron (BA.3)",9.00723497458272e-12,2021-11-03,10706,NA,12353.9845029865,NA
18935,"Omicron (BA.3)",1.37460158071306e-11,2021-11-04,10183,NA,12589.8259703143,NA
18936,"Omicron (BA.3)",2.08810149866218e-11,2021-11-05,11143,NA,12826.4317157476,NA
18937,"Omicron (BA.3)",3.15737186461358e-11,2021-11-06,6454,NA,13068.0951987549,NA
18938,"Omicron (BA.3)",4.75235664070221e-11,2021-11-07,4073,NA,13319.4377657022,NA
18939,"Omicron (BA.3)",7.12050988042031e-11,2021-11-08,15267,NA,13585.4341369392,NA
18940,"Omicron (BA.3)",1.06204113793589e-10,2021-11-09,13017,NA,13871.4554776539,NA
18941,"Omicron (BA.3)",1.5769172202608e-10,2021-11-10,12751,NA,14183.3324800009,NA
18942,"Omicron (BA.3)",2.33089426357526e-10,2021-11-11,5055,NA,14527.4414190377,NA
18943,"Omicron (BA.3)",3.42997371142862e-10,2021-11-12,13752,NA,14910.8169192501,NA
18944,"Omicron (BA.3)",5.02483147600063e-10,2021-11-13,8364,NA,15339.9669486868,NA
18945,"Omicron (BA.3)",7.32861801114935e-10,2021-11-14,5506,NA,15812.601314038,NA
18946,"Omicron (BA.3)",1.06414118615384e-09,2021-11-15,20838,NA,16321.8862780068,NA
18947,"Omicron (BA.3)",1.53836325586752e-09,2021-11-16,18431,NA,16859.989225117,NA
18948,"Omicron (BA.3)",2.21414447975784e-09,2021-11-17,18148,NA,17417.9061410028,NA
18949,"Omicron (BA.3)",3.17281110883591e-09,2021-11-18,18574,NA,17985.3169923764,NA
18950,"Omicron (BA.3)",4.52664169188437e-09,2021-11-19,19151,NA,18550.4963483223,NA
18951,"Omicron (BA.3)",6.42987466610643e-09,2021-11-20,11215,NA,19100.2938339531,NA
18952,"Omicron (BA.3)",9.09331762133234e-09,2021-11-21,6754,NA,19620.1999138483,NA
18953,"Omicron (BA.3)",1.28036111105592e-08,2021-11-22,25625,NA,20094.511975393,NA
18954,"Omicron (BA.3)",1.7948456462998e-08,2021-11-23,21139,NA,20506.6133450272,NA
18955,"Omicron (BA.3)",2.50494141258487e-08,2021-11-24,20175,NA,20839.3734040053,NA
18956,"Omicron (BA.3)",3.48042122473595e-08,2021-11-25,20231,NA,21075.6701864872,NA
18957,"Omicron (BA.3)",4.81408629181138e-08,2021-11-26,20045,NA,21199.0277687196,0.00102053948981122
18958,"Omicron (BA.3)",6.62862432958509e-08,2021-11-27,11590,NA,21194.3497175087,0.00140489382187213
18959,"Omicron (BA.3)",9.08521229675758e-08,2021-11-28,7072,NA,21048.7175437404,0.00191232067459367
18960,"Omicron (BA.3)",1.23941848808206e-07,2021-11-29,25209,0.00312445006660607,20752.758918572,0.00257213530823881
18961,"Omicron (BA.3)",1.68280949229557e-07,2021-11-30,20869,0.00351185512947163,20315.1527588401,0.00341865319000108
18962,"Omicron (BA.3)",2.27374674477998e-07,2021-12-01,19670,0.00447245984698221,19762.3858546807,0.0044934660506166
18963,"Omicron (BA.3)",3.0569479795588e-07,2021-12-02,18330,0.00560338564653128,19121.9088891817,0.00584546807440913
18964,"Omicron (BA.3)",4.08896684099536e-07,2021-12-03,17769,0.00726568517976466,18420.1541182142,0.00753193993954021
18965,"Omicron (BA.3)",5.44065482363616e-07,2021-12-04,9637,0.00524315905353817,17681.6576066541,0.00961997957475258
18966,"Omicron (BA.3)",7.1998714675806e-07,2021-12-05,5978,0.00430408316331968,16928.4795208802,0.0121882876691908
18967,"Omicron (BA.3)",9.47435679314038e-07,2021-12-06,20741,0.0196507634246525,16179.8966996428,0.0153294114208571
18968,"Omicron (BA.3)",1.23946256142603e-06,2021-12-07,15681,0.0194360124257215,15452.3277001386,0.0191525816712081
18969,"Omicron (BA.3)",1.61166800663527e-06,2021-12-08,15081,0.0243055652080666,14759.4442556498,0.0237873241025475
18970,"Omicron (BA.3)",2.08242701282036e-06,2021-12-09,13437,0.0279815717712671,14112.4230765321,0.0293880910309198
18971,"Omicron (BA.3)",2.67303719721274e-06,2021-12-10,13103,0.0350248063950785,13520.2964628674,0.0361402553625885
18972,"Omicron (BA.3)",3.40775147951422e-06,2021-12-11,7112,0.0242359285223052,12990.3676583741,0.044267944607258
18973,"Omicron (BA.3)",4.313658566558e-06,2021-12-12,3907,0.0168534640195421,12528.6659374868,0.0540443871487836
18974,"Omicron (BA.3)",5.42037963602988e-06,2021-12-13,13885,0.0752619712462749,12140.426149462,0.0658057186732685
18975,"Omicron (BA.3)",6.75956189876935e-06,2021-12-14,10584,0.0715432031365748,11830.5873377581,0.0799695874083729
18976,"Omicron (BA.3)",8.36416904166002e-06,2021-12-15,9284,0.0776529453827716,11604.3107142992,0.0970604164263452
18977,"Omicron (BA.3)",1.02675934752136e-05,2021-12-16,8110,0.0832701830839825,11464.2831342165,0.117710598706883
18978,"Omicron (BA.3)",1.25026424884983e-05,2021-12-17,7745,0.0968329660734191,11405.6209471065,0.142600401060999
18979,"Omicron (BA.3)",1.51004749064191e-05,2021-12-18,4753,0.07177255723021,11423.680680222,0.172503003450637
18980,"Omicron (BA.3)",1.80895810873315e-05,2021-12-19,2850,0.0515553060988949,11515.3960493279,0.208308690587054
18981,"Omicron (BA.3)",2.14949024073557e-05,2021-12-20,9121,0.196055004857491,11679.0635195808,0.251040330562697
18982,"Omicron (BA.3)",2.53371745052976e-05,2021-12-21,7380,0.186988347849096,11914.1782166502,0.301871612562482
18983,"Omicron (BA.3)",2.96325527111075e-05,2021-12-22,7392,0.219043829640507,12221.308521812,0.362148568971302
18984,"Omicron (BA.3)",3.43925428688468e-05,2021-12-23,7525,0.258803885088072,12602.0001659526,0.433414830940737
18985,"Omicron (BA.3)",3.96242230534248e-05,2021-12-24,6523,0.25846880697749,13058.702415649,0.517440937305973
18986,"Omicron (BA.3)",4.53307086594696e-05,2021-12-25,2818,0.127741937002385,13594.7101944388,0.616257847134028
18987,"Omicron (BA.3)",5.15117905894029e-05,2021-12-26,4567,0.235254347621803,14214.1168306118,0.73219460959178
18988,"Omicron (BA.3)",5.81646664804568e-05,2021-12-27,13298,0.773473734857114,14921.7726623734,0.867919930204144
18989,"Omicron (BA.3)",6.52846876515158e-05,2021-12-28,12819,0.836884411004781,15723.2450321654,1.02648714079317
18990,"Omicron (BA.3)",7.28660568464245e-05,2021-12-29,15046,1.0963426913113,16624.7753192656,1.21138182347264
18991,"Omicron (BA.3)",8.09024297990221e-05,2021-12-30,16062,1.29945482743189,17633.2286392944,1.42657104212063
18992,"Omicron (BA.3)",8.93873930438299e-05,2021-12-31,12297,1.09919677225998,18756.0317220386,1.67655277948041
18993,"Omicron (BA.3)",9.83148080196074e-05,2022-01-01,4070,0.400141268639802,20000.6958306264,1.96636457084659
18994,"Omicron (BA.3)",0.000107679025402816,2022-01-02,9092,0.979017698962405,21371.5988853643,2.30127293927594
18995,"Omicron (BA.3)",0.000117474983039989,2022-01-03,27581,3.24007750722593,22870.5286038544,2.68671495985337
18996,"Omicron (BA.3)",0.000127698206035926,2022-01-04,28141,3.59355521605699,24497.5117886537,3.12828830775502
18997,"Omicron (BA.3)",0.000138344729270214,2022-01-05,26048,3.60360350803054,26250.261795478,3.63158536136765
18998,"Omicron (BA.3)",0.000149410961843945,2022-01-06,23665,3.53581041203695,28123.573273065,4.2019701332173
18999,"Omicron (BA.3)",0.000160893510658779,2022-01-07,23808,3.83055270176422,30108.6902160698,4.84429287020111
19000,"Omicron (BA.3)",0.000172788977293245,2022-01-08,15350,2.65231080145131,32192.6728420401,5.56253901671214
19001,"Omicron (BA.3)",0.000185093739143872,2022-01-09,11228,2.0782325031074,34357.7981643009,6.35941333098093
19002,"Omicron (BA.3)",0.000197803722813411,2022-01-10,37775,7.47203562927658,36581.0387400127,7.23586564715611
19003,"Omicron (BA.3)",0.000210914175158113,2022-01-11,31707,6.6874557517383,38833.6730630511,8.19057212245328
19004,"Omicron (BA.3)",0.000224419435332013,2022-01-12,31164,6.99380728268685,41081.0882923051,9.21939463738367
19005,"Omicron (BA.3)",0.000238312709590288,2022-01-13,30113,7.17631062389234,43282.8400520974,10.3148508915784
19006,"Omicron (BA.3)",0.000252585849492989,2022-01-14,31859,8.04713257899714,45393.0333449671,11.4656378885021
19007,"Omicron (BA.3)",0.000267229133421833,2022-01-15,21184,5.66098196240811,47361.0816038575,12.6562607949196
19008,"Omicron (BA.3)",0.000282231050919358,2022-01-16,14998,4.23290130168854,49132.8862240562,13.8668261137167
19009,"Omicron (BA.3)",0.000297578089219448,2022-01-17,62738,18.6694541614497,50652.9473529597,15.073207286627
19010,"Omicron (BA.3)",0.000313254521408877,2022-01-18,60743,19.0280193939394,51882.5999354146,16.2524590122165
19011,"Omicron (BA.3)",0.000329242195899094,2022-01-19,60921,20.0577638163687,52807.2962565728,17.3863901790081
19012,"Omicron (BA.3)",0.000345520327265083,2022-01-20,57284,19.792786427053,53419.7608430071,18.4576132488983
19013,"Omicron (BA.3)",0.000362065289000047,2022-01-21,56456,20.4407579557866,53718.8082411425,19.4497158305674
19014,"Omicron (BA.3)",0.000378850409325722,2022-01-22,32797,12.4251568746557,53709.0953922083,20.3477127738524
19015,"Omicron (BA.3)",0.000395845771875086,2022-01-23,20750,8.21379976640803,53400.7013552105,21.1384418466243
19016,"Omicron (BA.3)",0.000413018023818818,2022-01-24,76034,31.40341242304,52808.563646638,21.8108885980447
19017,"Omicron (BA.3)",0.000430330194828236,2022-01-25,62543,26.9141413751423,51951.8044168732,22.3564301163914
19018,"Omicron (BA.3)",0.000447741531145263,2022-01-26,54793,24.5331017160424,50852.9814887937,22.7689917950942
19019,"Omicron (BA.3)",0.000465207349948426,2022-01-27,47547,22.1192138679978,49537.2990831619,23.0451156300803
19020,"Omicron (BA.3)",0.000482678920142593,2022-01-28,41455,20.0094546345112,48031.8111023239,23.1839427153627
19021,"Omicron (BA.3)",0.000500103376631091,2022-01-29,23223,11.6139007155038,46364.6464729948,23.1871162574515
19022,"Omicron (BA.3)",0.000517423676015287,2022-01-30,13246,6.85379401249849,44564.2816396364,23.0586144249612
19023,"Omicron (BA.3)",0.000534578602462507,2022-01-31,50096,26.7802496689618,42658.8802422717,22.804524582529
19024,"Omicron (BA.3)",0.000551502833130854,2022-02-01,36783,20.2859287110522,40675.714678659,22.4327718849027
19025,"Omicron (BA.3)",0.000568127072973033,2022-02-02,30900,17.5551265548667,38640.6804519155,21.952816682833
19026,"Omicron (BA.3)",0.000584378268882763,2022-02-03,25892,15.1307221379125,36581.1565246663,21.3772329236139
19027,"Omicron (BA.3)",0.000600179912914997,2022-02-04,22420,13.4560336475542,34531.3525346563,20.7250241570871
19028,"Omicron (BA.3)",0.000615452443617409,2022-02-05,12501,7.69377099766123,32522.0056516086,20.0157478496217
19029,"Omicron (BA.3)",0.000630113753272182,2022-02-06,7305,4.60298096765329,30578.2558041804,19.267779533289
19030,"Omicron (BA.3)",0.000644079806989097,2022-02-07,27430,17.6671091057109,28719.9604466079,18.4979465811857
19031,"Omicron (BA.3)",0.000657265377058097,2022-02-08,19443,12.7792107261406,26962.1665846223,17.721298586545
19032,"Omicron (BA.3)",0.000669584892734443,2022-02-09,16808,11.2543828770805,25315.6826402642,16.9509986451805
19033,"Omicron (BA.3)",0.000680953401705565,2022-02-10,14224,9.68588118585996,23787.7017819599,16.1983164471832
19034,"Omicron (BA.3)",0.000691287634938733,2022-02-11,12209,8.43993073496699,22382.4384077387,15.4727029110475
19035,"Omicron (BA.3)",0.000700507161554889,2022-02-12,6770,4.7424334837266,21101.7495281829,14.7819266658296
19036,"Omicron (BA.3)",0.00070853561500417,2022-02-13,4850,3.43639773277022,19945.7221581952,14.1322545160591
19037,"Omicron (BA.3)",0.000715301966384415,2022-02-14,16500,11.8024824453428,18913.2160933376,13.5286606622177
19038,"Omicron (BA.3)",0.000720741815557754,2022-02-15,11571,8.33970354781878,18002.3584631944,12.9750525230842
19039,"Omicron (BA.3)",0.000724798666139387,2022-02-16,10634,7.70750901572624,17210.9922585056,12.4745042319002
19040,"Omicron (BA.3)",0.000727425146837622,2022-02-17,9292,6.75923446441518,16537.0858007212,12.029492066856
19041,"Omicron (BA.3)",0.000728584139390489,2022-02-18,7729,5.63122681334909,15979.1141457327,11.6421291280911
19042,"Omicron (BA.3)",0.000728249772805652,2022-02-19,4502,3.27858047717105,15535.4134015497,11.3136612801205
19043,"Omicron (BA.3)",0.000726408245021831,2022-02-20,2946,2.13999868983431,15196.5651651128,11.0389102319495
19044,"Omicron (BA.3)",0.000723058436612441,2022-02-21,10954,7.92038211465268,14950.5534390717,10.8101237961459
